Comment;Target;Label
N_Target wkwkwk Komen lau diapus bro Bukannya lau cebong yg komen prabowo nyungsep Cebong teriak cebong lau bro Bro gak usah repot masukin kerja org Budaya bawa org mpe kapan mau diturunin gak maju maju klo dikit dikit masuk kerja karna dibawa Gw sekolah bro ngandelin ilmu pengetahuan yg gw dapet buat kerja Bukan ngandelin biar dimasukin;['farrel'];Hate
N_Target wkwkwk Kuli batu bara yg sebentar lagi digantikan listrik toh Kartap bro Ati ati muke dekil;['farrel'];Not_Hate
N_Target wkwkwk Ngakak ane bng;['dedi_riadi_'];Not_Hate
N_Target wkwkwk Ngakak kaksay;['heny'];Not_Hate
N_Target wkwkwk itu NKRI harga mati hahha;['imamsupriyatman81'];Not_Hate
N_Target wkwkwk jangan ente pengen kerja di pama yach sini ke tanjung tabalong ntr gw masukin;['alle_man87'];Not_Hate
N_Target wkwkwk la itu bikin rusuh provokator kan postinganya;['ong_geng'];Not_Hate
N_Target wkwkwk ngotot pindah ibukota pula Siap hutannya ditebang Nanti kalo berdampak negatif menyesal tiada guna;['enthung_tenan'];Not_Hate
N_Target wkwkwk siapa tuhh;['tonnmarino'];Not_Hate
N_Target wkwkwkkwkw maklum taek ngomong taek ya gitu bang wkwkwkw ngumpet;['z'];Not_Hate
N_Target wkwkwkkwkwk kangen nyentil rezim;['pelangi_air_mata'];Not_Hate
N_Target wkwkwkwk Jokkk jokkk Khachaww Suka sukalu dehh jokkkkkk;['panji_djiepan'];Not_Hate
N_Target wkwkwkwkwk;['nisaindahgustiawitri'];Not_Hate
N_Target wkwwk;['uj_mv_25'];Not_Hate
N_Target wkwwk doain ya hehe;['_alpasya_'];Not_Hate
N_Target wlaikum slam bebas gan;['ra'];Not_Hate
N_Target wong Nias mna suaranya kasi tau uwongnya young klu di omongi ngeyel;['ferrijuniansyah'];Not_Hate
N_Target wow ga nongol di berita;['lenny_maelani82'];Not_Hate
N_Target woy sadar napa sadar;['jokowi'];Not_Hate
N_Target wuidiiiiii mantul;['premantobat073'];Not_Hate
N_Target wwkw;['cachaaliza'];Not_Hate
N_Target x lipat ya mbak macam tarif tol main lipat aja;['raniz_maniez'];Not_Hate
N_Target ya Lah Banser kan punya pimpinan yg Deket mau kaum ya emng FPI pemimpin menjauh hehehe upz maaf;['rahmaddani89'];Not_Hate
N_Target ya benar anda baru saja memberi tahu publik klo OTAK sma PEMIKIRAN lo ga di pake klo ngomong o n kader partai lo tu yg hrs nya mundur sok pinter lo bong;['rianernest'];Not_Hate
N_Target ya berarti ikut sebagian ulama bukan seluruh ulama;['zuneefi'];Not_Hate
N_Target ya biar uang T bisa buat bancakan bos;['ilhamariffff'];Not_Hate
N_Target ya elah dasar kudet;['da'];Not_Hate
N_Target ya juga y;['beniagung39'];Not_Hate
N_Target ya mk nya sama pak prabowo udah tau pasti ditolak sama mk cuman usaha aja dulu ehh tau samanya;['irawandv'];Not_Hate
N_Target ya ngak tau ya ko mo tanyak saya bukan urusan saya;['yudho11'];Not_Hate
N_Target ya semoga Allah membukakan cara berpikir mereka dan membuka kan mata hati mereka Islam mengajarkan kita untuk saling mengingatkan menumpas kedzaliman menegakan keadilan karena yang rugi bukan satu orang semoga allah membuka pandangan mereka;['pelangi_air_mata'];Not_Hate
N_Target ya si cino cuma bisa nya bilang tai dan emosi gimana mau berprestasi ya beda kelas lah;['cacaa'];Not_Hate
N_Target ya wan Abud cocok bgt jd presiden presiden haluuu;['yenitetriyana_'];Not_Hate
N_Target yaa gitu dah cing;['rai'];Not_Hate
N_Target yaa per PT besar d indonesia bangkrut ntah apa lagi setelah ini semoga kita semua di berkahi Allah aamiin;['ailinwulandari'];Not_Hate
N_Target yaa solusinya ganti presiden neng insya AlLah berkah aamiin;['dianmaharani1991'];Not_Hate
N_Target yaa udaahhh doonkk Kan gw emak;['indonesia1700945'];Not_Hate
N_Target yaa yaa tpi sby bnyk jga dak sukses kuran g elok;['santipanon_kurma'];Not_Hate
N_Target yah cebong;['arifaris_city'];Hate
N_Target yak betul negeri taik land pemimpinnya si raja kodok rakus;['haysia0208'];Not_Hate
N_Target yakin doi pake bhs ing Yg dgr ngerti gk I ting hi red somtin wic was riten bifo alias;['hira'];Not_Hate
N_Target yang bilang sdh pada stress berarti otaknya di dengkul;['rizki_harun'];Not_Hate
N_Target yang di bahas di sini mana tindakan jokodok sebagai pret siden;['miswari_eliont'];Not_Hate
N_Target yang mana dipilih imam besar itu yang lita pilih;['iyus_dilah'];Not_Hate
N_Target yang mana nikah apa jihad haha;['_alpasya_'];Not_Hate
N_Target yang penting ayem hepi in may kantri;['yosiasimanungkalit'];Not_Hate
N_Target yang penting kita sudah berusaha waspada selebinya tawakal sama Allah dengan kejadian tersebut bisa jadi Allah mau melihat kesabaran kita dan juga bisa jadi Allah mau menggantikan yang lebih baik husnuzon aja kak;['apriloktavia'];Not_Hate
N_Target yap kerjanya nyata nya ta nambah utamg dia yg ngutang rakyat yg ikut bayar;['abdullah_saprudin'];Not_Hate
N_Target yaudahhh jihad aja;['premantobat073'];Not_Hate
N_Target ydh besok na ajh mln minggu msih sama kok;['noor_khaz'];Not_Hate
N_Target ye masa pake senjata kedobong pisang;['premantobat073'];Not_Hate
N_Target yeeee ko jdi nikah dulu jihad dulu ajaaaa;['premantobat073'];Not_Hate
N_Target yes;['esel_skriver'];Not_Hate
N_Target yes ALLAHUAKBAR;['maulanaaqrs'];Not_Hate
N_Target yeslove papua;['elviera2122'];Not_Hate
N_Target yess;['julian_isham'];Not_Hate
N_Target yess se;['riosardy47'];Not_Hate
N_Target yesss love damai;['nur'];Not_Hate
N_Target yessss Setujuuu;['siluman878'];Not_Hate
N_Target yessss cebong bersayap kata pak raiz;['eka2264'];Hate
N_Target yg ada UUnya nnti yg direvisi sm dia;['iwansetiawan2012'];Not_Hate
N_Target yg ada mlhan lu sm kelompok lu yg suka provokasi;['dianmaharani1991'];Not_Hate
N_Target yg andukqn neneknya;['premantobat073'];Not_Hate
N_Target yg coblos situ yg dipenjara jg situ yg dimenangin kagak peduli hehee;['sutini_haunani'];Not_Hate
N_Target yg di Jepang kemarin pake bahasa Jawa ya makanya jangan konsumsi hoax melulu pasti gc bisa tidur kalau gc baca berita hoax ya;['justadumbo'];Not_Hate
N_Target yg di periksa pohon sengonnya;['rina'];Not_Hate
N_Target yg dikarawang dibebaskan;['dedegpidekso12'];Not_Hate
N_Target yg dwmo sudah bertobat ente masih mau rusuh MIKIR CUK;['omojak'];Not_Hate
N_Target yg gc bisa bha Inggris sapa Pasti gc punya TV ya;['justadumbo'];Not_Hate
N_Target yg guoblokkk lu tontonh nihh video biar gak makin kayal BABI lu;['novii_suryawati'];Not_Hate
N_Target yg harus diwaspadain yaitu lu dan kelompok lu;['jibrilsoeharjo'];Not_Hate
N_Target yg ingin pasti cebongers;['dzukha_munawar'];Not_Hate
N_Target yg milih juga banyak palsu;['rina'];Not_Hate
N_Target yg ngeyel itu dalang yg mau adu domba indonesia;['diazdenita'];Not_Hate
N_Target yg ono juga lihat teks ngomong pengucapannya salah membaca aja dia ramedial apalagi memimpin;['claudiafadillah7407'];Not_Hate
N_Target yg palsu itu murah;['dimitria1130'];Not_Hate
N_Target yg penting punya pimpinan yg bertanggung jawab ga kabur kaburan;['rahmaddani89'];Not_Hate
N_Target yg penting sekolam pasti aman;['yusuffirdaoes'];Not_Hate
N_Target yg salah yg menghitung suara dan yg melakukn bnyk cara utk menipu rakyarnya;['why_abr'];Not_Hate
N_Target ykin;['dimas_prasetiyadi'];Not_Hate
N_Target yng menjunjung tinggi toleransi padahal di blkng mojokin agama;['pelangi_air_mata'];Not_Hate
N_Target yo yo;['nanapriya88'];Not_Hate
N_Target yoi;['premantobat073'];Not_Hate
N_Target yoiii;['dhyanprabowo'];Not_Hate
N_Target you re the only person crosses my mind when I see him Literally Is it a sign Well who knows;['farhanmukti'];Not_Hate
N_Target yowis Yuk mari demi kebaikan bersama kapan bro;['iwan_suhendri'];Not_Hate
N_Target yupz;['rina'];Not_Hate
Na asa mineng ulin ka bandung ges teu di aku teh wkwkwkw;['None'];Not_Hate
Naah ini baru mantaap org spt pk anies d tunggu kehadirannya utk memimpin negeri ini;['None'];Not_Hate
Nabi muhammad dulu berperang lawan kafir qurays kira ngapain kalau g bela agama pemikiran liberal y kayak gitu ngawur ngaku ramah padahal ngawur;['None'];Not_Hate
Nafas nya bau njir;['None'];Not_Hate
Nafsu kale si gram jd dihapus min;['None'];Not_Hate
Nah boleh ni kalo dimana jae liwat giniin aja Malu in kalah kok pengen lanjut;['None'];Not_Hate
Nah lho;['None'];Not_Hate
Nah lhoooooo;['None'];Not_Hate
Nah loh;['None'];Not_Hate
Nah nah nanti di gantikan oleh para tka ya pekerja nha;['None'];Not_Hate
Nah nih bukti kurang bukti ya di MK;['None'];Not_Hate
Nah tuh uda dijelasin knapa masih ngeyel aja ya;['None'];Not_Hate
Nahh kan ketauan;['None'];Not_Hate
Nahh ketauan kan;['None'];Not_Hate
Nahh lohh pinteran anak sma daripada presiden;['None'];Not_Hate
Nahhh gini nih gak plangak plongok;['None'];Not_Hate
Nahhh ini baru mantap;['None'];Not_Hate
Naik dan di sesuaikan tak ada bedanya;['None'];Not_Hate
Naik terus kapan turun nya;['None'];Not_Hate
Najis;['None'];Not_Hate
Najis liatnya;['None'];Not_Hate
Najis se najis najisnya astagfirullah;['None'];Not_Hate
Najza tu gak berani;['None'];Not_Hate
Nama pak Gubernurnya ngg ad yg nyebutin takutnya masyarakat salah faham di kira Gubernur Mulut jamban;['None'];Not_Hate
Namany Maling ya ttp maling;['None'];Not_Hate
Namanya juga kacung bang;['None'];Not_Hate
Namanya juga pencitraan kerjanya yg hal hal kecil urusan kecil yg dibesar besarkan Yg seharusnya itu kerjaan org kecil tukang sapu jalanan jg bisa gunting pita dan membagikan sertifikat;['None'];Not_Hate
Namanya juga tolol;['None'];Not_Hate
Nampak nya kembali ke pemerintahan kerajaan lebih baik jika negara ini sudah hancur nanti;['None'];Not_Hate
Nampol banget sakitnya tuh disini;['None'];Not_Hate
Nangis lhooo;['None'];Not_Hate
Nanti ada video permintaan maaf pake surat bermaterai;['None'];Not_Hate
Nanti kalo punya anak jangan namanya Joko ya takut nya kayak gini paraaaahhhhh bangeetttt;['None'];Not_Hate
Nanti shalat akhirnya Tak usah rukuk dan sjud karna hati sdh rukuk sujud itu asal asalan namanya coy;['None'];Not_Hate
Napa MK kemarin gak merujuk pada bukti ini Bukankah ini kecurangan;['None'];Not_Hate
Narto botak;['None'];Not_Hate
Nasi goreng;['None'];Not_Hate
Nasib kita sama Dtempat saya ntah itu kopi lada atau cngkeh Murah smua;['None'];Not_Hate
Naudzubillah;['None'];Not_Hate
Naudzubillah ktanya negarawan ko spti ini Udah sepuh ko sombongin keduniwaian ap ga mkir akherat ya;['None'];Not_Hate
Naudzubillah min dzalik;['None'];Not_Hate
Naudzubillah najiss ya alloh;['None'];Not_Hate
Naudzubillahmindzalik jijik;['None'];Not_Hate
Naudzubillamindzalik;['None'];Not_Hate
Naudzubullah Astaghfirullah;['None'];Not_Hate
Nauzubillah minzalik akhir zaman sudah dekat;['None'];Not_Hate
Nauzubillahi min dzaliq bener apa bener jika bener mengerikan sekali penghianat bangsa kita ini mudah an tidak segitunya harapan kita semuanya;['None'];Not_Hate
Ndas mu;['None'];Not_Hate
Ndasmu atos;['None'];Not_Hate
Negara begundal;['None'];Not_Hate
Negara cuman jadi guyonan;['None'];Not_Hate
Negara dalam kondisi kritis;['None'];Not_Hate
Negara maboook;['None'];Not_Hate
Negara manapun tidak akan mengakui menang hasil kcurngn;['None'];Not_Hate
Negara sendiri kok ngontrak;['None'];Not_Hate
Negara yg aneh seharusnya bangga dgn karya anak bangsa sendiri ntar klu sudah di ambil negara lain sibuk mengklaim itu aset negara seharus membantu untuk mensertifikasi;['None'];Not_Hate
Negeri;['None'];Not_Hate
Negeri Arab jg ada org kafirnya inilah salah satunya menjual nama Arab seolah dia seorang fanatik agama pakaian bs kau tiru cara bahasa muka loe jelas terlihat loe kafiiirrrr;['None'];Not_Hate
Negeri dongeng tpi nyata;['None'];Not_Hate
Negeri para pencoleng;['None'];Not_Hate
Negeri taek land;['None'];Not_Hate
Negeri taikland;['None'];Not_Hate
Negri TAIKLEN;['None'];Not_Hate
Negri hayalan;['None'];Not_Hate
Neraka dunia;['None'];Not_Hate
Next for President Indonesia;['None'];Not_Hate
Next presiden pak N_Target best;['aniesbaswedan'];Not_Hate
Ngaca oyyyyy;['None'];Not_Hate
Ngaciro terhempas oleh badai sendiri BADAI JAENUDIN;['None'];Not_Hate
Ngaco;['None'];Not_Hate
Ngajak perang nih;['None'];Not_Hate
Ngak sadar tu orang;['None'];Not_Hate
Ngakak;['None'];Not_Hate
Ngakak bat;['None'];Not_Hate
Ngakak boleh;['None'];Not_Hate
Ngakak lur N_Target;['lolong_speed'];Not_Hate
Ngakak wkwk wudhu lahh wkwk;['None'];Not_Hate
Ngakakkaka;['None'];Not_Hate
Ngalami kekacauan dijln gelap gulita lampu rambu kok ikut mati macet dimana semua ga bth di rmh pnas g ada ac tdk bs komuniksi mengerikn;['None'];Not_Hate
Ngambek nya ga asli ah sinetron ni yeee;['None'];Not_Hate
Nganu;['None'];Not_Hate
Ngapain juga Di rekam namanya privacy org mana boleh direkam;['None'];Not_Hate
Ngarep di terima saja kekalahan dukung yg sudah terpilih;['None'];Not_Hate
Ngatain diri nya sendiri ternyata;['None'];Not_Hate
Ngawur ah kaya ga ada kerjaan laen mindah in lunasin utang dulu sejahterain dulu rakyatnya kasih kerjaan tuh pengangguran turunin dulu harga beresin tuh BUMN;['None'];Not_Hate
Ngawur data dari mana;['None'];Not_Hate
Ngebacot;['None'];Not_Hate
Ngeleeess;['None'];Not_Hate
Ngeles;['None'];Not_Hate
Ngenes ya allah N_Target;['yogaswarawulan'];Not_Hate
Ngenesss gak dianggap;['None'];Not_Hate
Ngerampok namanya;['None'];Not_Hate
Ngeri juga ya kalau harus murtad dan itu bukan kata Ulama Al Qur an lah yg menerangkan jika kata dan perbuatan menyimpang jauh dari Al Qur an sudah jelas mereka murtad jadi jangan sedikit bilang Ulama terlalu keras padahal Ulama mengatakan berdasar Qur an dan hadits;['None'];Not_Hate
Ngeri ling di Indonesia udh makin keras;['None'];Not_Hate
Ngeri min aneh tp nyata waspada yg cm kita bisa berlindung Pada illahi Rabbi;['None'];Not_Hate
Ngeriii;['None'];Not_Hate
Ngeriiihhhh;['None'];Not_Hate
Ngeselin deh tampol pakai sambel aja;['None'];Not_Hate
Ngexis ya;['None'];Not_Hate
Ngga BAKALAN BERANI MEMPROSES MAAAA POLISI SEBAB ANGGOTA CEBOK CEBONG LEVELNYA DI ATAS MEREKA MUDAH BENERRR POLISI SEKARANG JADI PEMBANTU PARA CEBOKKALO SAYA MENDING CARI KERJA AN LAIN;['None'];Not_Hate
Ngga curang min ngga itu cuman nancepin paku ke kertas doang ko;['None'];Not_Hate
Nggaakkk bikin sakit hati panitia mya udah ga kredibel;['None'];Not_Hate
Nggak punya malu;['None'];Not_Hate
Nggak usah dipisahin kita lihatin saja mereka saling cakar cakaran ayo lebih seru lagi;['None'];Not_Hate
Nggk mendidik dua nya;['None'];Not_Hate
Nggk terasa udh setahun ya Pdhl kl nggk salah bulan april thn kemarin ya peletakan batu pertamanya Hmmm;['None'];Not_Hate
Nggragas;['None'];Not_Hate
Ngilu bgsdd;['None'];Not_Hate
Ngilu rasanya dteriaki gt;['None'];Not_Hate
Ngimpi d proses;['None'];Not_Hate
Ngitung Jam aja dimanipulasi sudah kaya penggitungan KPU;['None'];Not_Hate
Ngk meninggal itu cm ketiduran aja jgn hoax lah;['None'];Not_Hate
Ngoahahaaaaha;['None'];Not_Hate
Ngoahahaha;['None'];Not_Hate
Ngoahahahaha ngumpet bapak cebongx;['None'];Not_Hate
Ngohahaha kereeeen;['None'];Not_Hate
Ngomong apa si tuh si engkoh blepetan gitu;['None'];Not_Hate
Ngomong apa sih bonekanya mr Bean;['None'];Not_Hate
Ngomong apa sih nganu nganu maluin indonesia aja;['None'];Not_Hate
Ngomong apaaaaa;['None'];Not_Hate
Ngomong naon ceunah N_Target;['gusmiftah'];Not_Hate
Ngomong ngaca dulu napaa oii pemerintah;['None'];Not_Hate
Ngomong opo to ndo ngomong mbo yo di pikir disit ben wong podo ngerti kuabeh;['None'];Not_Hate
Ngomong pke dubur;['None'];Not_Hate
Ngomong tah jeung tiang listrik mentri karoplok;['None'];Not_Hate
Ngomong tok Mlaku yo mlaku ae Didelok dalane hati le kesandong Aku karek guyu wes;['None'];Not_Hate
Ngomongi diri sendiri si pendusta itu ya;['None'];Not_Hate
Ngontrak nih;['None'];Not_Hate
Ngrusak Islam dari dalam Merasa lebih pinter dari Allah;['None'];Not_Hate
Ngumpet;['None'];Not_Hate
Ngutang lagi;['None'];Not_Hate
Ngutang salah investasi salah ngejual salah apa pasti salah klo dimata kampret Mahabenar kampret dengan segala nyinyirannya Udh skrg lo pade diem aja duduk manis dan saksikan biarkan mereka menjalankan tugasnya masing semua keputusan dan kebijakan yg diambil sdh melalui proses panjang dan memikirkan kedepannya Klo cuma jago nyinyir ga guna apa buat negara Mending ente pindah negara aja sono cuma jd sampah di sini;['None'];Not_Hate
Ni lah yg dnma kafir;['None'];Not_Hate
Ni mantap;['None'];Not_Hate
Ni melek ni kemarin siapa yg ngomong pki gak ada harus di tunjukin ni ama yg kemarin ngomong ni depan muka dia bikin resah aja masyarakat ni pki;['None'];Not_Hate
Ni negara seperti ngga da pemimpinnya ya;['None'];Not_Hate
Ni orang enaknya di slide k pas ngomong emang kenapaaaahhh sambil mangap gede gitu masukin bon cabe level toples biar ga tuman;['None'];Not_Hate
Ni orang kaya gini biasanya umurnya panjang jarang sakit jarang susah dikasih banyak kenikmatan lewat kedudukan Yaa Allah Yaa Rohmaan jangan dikeluarin dari Jahannam nantinya aamiin;['None'];Not_Hate
Nice;['None'];Not_Hate
Nice post you have there;['None'];Not_Hate
Nice statement;['None'];Not_Hate
Nie akibat polisi jd kacung china;['None'];Not_Hate
Nih mimin kamvrets pake lagu inda an sgala gw pikir pak anis bacain puisi utk si cewe;['None'];Not_Hate
Nih pak N_Target dan pak N_Target;['prabowo', 'sandiuno'];Not_Hate
Nikah biar semangat;['None'];Not_Hate
Nikah dlu ja ntr jihad bareng romantis kn;['None'];Not_Hate
Nikah dulu baru jihad min nikah jg ibadah min;['None'];Not_Hate
Nikah dulu pahalanya jd double pahala nikah dan pahala jihad;['None'];Not_Hate
Nikah sebagian dari jalan Jihad;['None'];Not_Hate
Nikah utk semangati berjihad;['None'];Not_Hate
Nikmati saja hidup dijaman CINA KEBAL HUKUM periode kaan Hahahaha;['None'];Not_Hate
Njiiiiirrr Demo dari pasukan sakit hati yg ga bisa terima kenyataan;['None'];Not_Hate
Njiirrr kasian;['None'];Not_Hate
Njir GOBLOK PERMANEN GOBLOK TINGKAT DEWA nih orang udah tau PKI anti agama masa pakai simbol agama;['None'];Not_Hate
Njirrr gua lebih dukung si bapak gatau kenapa;['None'];Not_Hate
Njirrr mukanya pingin w tampol;['None'];Not_Hate
Nntn ilc cm pengen liat pak Rocky ngomong doang salam akal sehat;['None'];Not_Hate
No;['None'];Not_Hate
No comment ah;['None'];Not_Hate
Noh yang mimpin bukan HRS kata dia tapi menantu nya and satu lagi di media sosial banyak bukti berupa video kalo HRS hanya menghadiri bukan memimpin doa jd siapa yg hoax skrang;['None'];Not_Hate
Nonton Kirun;['None'];Not_Hate
Nonton drama korea days Bnyak yg bisa kita dapat bgmn sebuah konspirasi membuat seseorang dinaikkan popularitasx bahwa perlawanan dan keamanan di dasarkan dr masalah keadilan pemerintah;['None'];Not_Hate
Nonton wayang;['None'];Not_Hate
Novel juga dah tau siapa yang nyuruh pastinya Nanti juga ketauan pas amnesty yang selidikin;['None'];Not_Hate
Ntaaappppps;['None'];Not_Hate
Ntar giliran didatengin minta perlindungan wercok atau ANjing nyoSOR lagi nih Itu yg satu kenapa di blur mukanya Ngomongnya songong banget Gw pengen tampol bolak balik tuh congor Ayo teman cari lokasinya dimana tuh resto;['None'];Not_Hate
Ntar lagi Aceh nyusul;['None'];Not_Hate
Ntar lagi Rektor jg di import;['None'];Not_Hate
Ntr dibilang sama polisi semua makar lagi;['None'];Not_Hate
Nu gelo;['None'];Not_Hate
Nukitu di sebut bahaya teu eling nu boga Instagram koplok min Ari posting foto si jae hare di antep;['None'];Not_Hate
Numpang idup aja belagu anjing;['None'];Not_Hate
Numpang ketawa min;['None'];Not_Hate
Numpang ketawa ya N_Target;['tsamaradki'];Not_Hate
Nunggu tahun lagi dengan ke konyolan ini;['None'];Not_Hate
Nungguin komando jihad ulama lama banget ya dah geregetan;['None'];Not_Hate
Nungguin presiden k pdg mau bikin kek gitu jga;['None'];Not_Hate
Nurani rakyat;['None'];Not_Hate
Nusuk banget ke dalam;['None'];Not_Hate
Nyai nyai;['None'];Not_Hate
Nyalahin upah mendingan mundur aja mang emil;['None'];Not_Hate
Nyan ban i tanyo Beh pjan maju Nyo na yng berjembng lage nyo pmerintah kn i bntu malah i peubrat;['None'];Not_Hate
Nyan baru gubernur yg bantu rakyat bukan korup punya rakyat semoga seterusnya;['None'];Not_Hate
Nyari yang masih sepi biar gak ada yang demo;['None'];Not_Hate
Nyaring bunyinya;['None'];Not_Hate
Nyata peduli bangsa;['None'];Not_Hate
Nyawa rakyat emng tidak ada harganya trnyata;['None'];Not_Hate
Nyesek bgt pasti tuh;['None'];Not_Hate
Nyesel sy geser min sue;['None'];Not_Hate
Nyeselin jir pengen gua tabok mukenya;['None'];Not_Hate
Nyeuri nyeuri moal benang di ubaran najan loba pencitraan k rakyat teu pangaruh mumpung atah keneh mumpung rakyat sabar keneh sok gera serahkeun rakyat mah ges teu percaya talak versi gagal;['None'];Not_Hate
O on ia ngomongin agama tapi gak faham;['None'];Not_Hate
OH DI WARKOP MEDAN INI YA;['None'];Not_Hate
OKE;['None'];Not_Hate
OOO ooi OOO OOO la dalah;['None'];Not_Hate
OOO pliharaan Mbah Joko;['None'];Not_Hate
OTAK SAMPAH PERCUMA KAU CERAMAH MUDAH AN ALLAH BISA NGETUK HATI KAU SBLM AJAL KAU DI AMBIL MALAIKAT MAUT ISTIGFAR KAU BUKAN PENGAYOM UMAT TAPI PEMECAH UMAT OTAK SAMPAH KAU;['None'];Not_Hate
OTW ke negara sebelah;['None'];Not_Hate
Obligasi itu apa sih;['None'];Not_Hate
Ogaaah bangettt;['None'];Not_Hate
Ogah;['None'];Not_Hate
Ogah dah;['None'];Not_Hate
Oh;['None'];Not_Hate
Oh no;['None'];Not_Hate
Oh pantesan inilah awal ke murkaan sang pencipta ada org yg musyrik;['None'];Not_Hate
Oh pantesan temennya abu janda;['None'];Not_Hate
Ohh begitu mantap giliran adaa penipu ngaku _ Habib ngaku _sosok seseorang terus minta sumbangan sana sini dengan mengatas nama kan ponpes seseorang Ehh yg kena Bui itu yg punya Ponpes Hebat lah poko na mh;['None'];Not_Hate
Ok oce apa kabar polusi jakarta sudah membaik ciyeeee wkwkwk;['None'];Not_Hate
Ok tp nanti dulu ke kita jalani dulu hidup ni apakah msh kuat dengan ekonomi sprti ini Presiden j lum di lantik udah bicara mikir min;['None'];Not_Hate
Oke;['None'];Not_Hate
Oke oke ayem hepi pliss infes in mai kontri tengkiyu tengkiyu;['None'];Not_Hate
Oke udah gw save mukanya;['None'];Not_Hate
Oknum WNA udah berani menjajah secara perlahan Bagaimanakah peran pemerintah dalam membela Warga Negaranya Sendiri;['None'];Not_Hate
Okowi;['None'];Not_Hate
Olang kaya gini di kremasi aja di bali Bakar;['None'];Not_Hate
Oleh karena itu aku bangga anakku yg jago IPA MTK justru pilih SASTRA ARAB di UGM;['None'];Not_Hate
Oleng Saya Efek Ngomongnya Belepotan;['None'];Not_Hate
Omaygat keren bingo;['None'];Not_Hate
Omdo;['None'];Not_Hate
Omongan kok kek ah;['None'];Not_Hate
Omongan orang mabok ini mah;['None'];Not_Hate
Omongannya di jamin psi bakal;['None'];Not_Hate
Ooh anggota banser tooh pantes;['None'];Not_Hate
Oon;['None'];Not_Hate
Ooo kamu ketahuannnn;['None'];Not_Hate
Oooiii spa yg dirugikan pengusaha pupuk aseng Tolol;['None'];Not_Hate
Oooo;['None'];Not_Hate
Ooooo ada maksud Jgn sengaja d buat mati biar seolah gk mampu baru congor nya menggonggong;['None'];Not_Hate
Open order Kaos rb rb Kemeja rb rb Jaket rb rb Jas almamater rb rb pembuatan minimal minggu Di tangani yg ahli dibidang Terimakasih semua khusus bisa kartar bisa utk jalan sehat Tujuh belaasan maupun idul qurban Buruan pesan Kualitas skg ada washing machine;['None'];Not_Hate
Orang Orang Hebat;['None'];Not_Hate
Orang alim akhir hayatnya berkumpul dengan orang alim bukan dengan pecundang kaum munafik kaum curang;['None'];Not_Hate
Orang bandung bisa aja;['None'];Not_Hate
Orang bodoh kalau comen g jelas ya kayak itu;['None'];Not_Hate
Orang gila;['None'];Not_Hate
Orang gila baru;['None'];Not_Hate
Orang jenis begini nih yg bikin indonesia rusak Gw dari dulu punya teman yg berbagai macam suku agama dan ras biasa aja saling menghormati dan menghargai masing Zaman skrng kok knpa jadi mudah orang menghina sesama anak bangsa;['None'];Not_Hate
Orang kafir anti Islam atau orang pki anti Islam udah gak heran nah lo ini orang apa binatang woi gusnaldi Anjing pki;['None'];Not_Hate
Orang kalau sdh nenek akan menjadi kaya bayi lg kalau ngomong gk jelas;['None'];Not_Hate
Orang kaya N_Target ga di komen berasa paling bener di komen dia ngaku muslim Pantesnya di apain ya min Kalo saya sing nganggepnya sama kaya junjunganya AS KS GD NW GY mereka saya angep sbg penceramah t buat kaum kolam;['gusmiftah'];Not_Hate
Orang kaya gini ini cocoknya di gesek ke tiang listrik contolnya;['None'];Not_Hate
Orang kaya gini makin berani sekarang;['None'];Not_Hate
Orang mana ini cebong berasa jadi kaya raja dimarih;['None'];Hate
Orang nya kayak taik semuanya;['None'];Not_Hate
Orang nya mungkin sedang kurang itu;['None'];Not_Hate
Orang pilihan;['None'];Not_Hate
Orang pinter beda mah;['None'];Not_Hate
Orang sarap kayak teddigustai gak usah dilayanin Maklumin aja waktu lahir dia gak kebagian otak Jadi kalo komen macam orang DUNGU;['None'];Not_Hate
Orang seperti Anies yg sekarang di butuhkan tuk jd Presiden selanjutnya;['None'];Not_Hate
Orang seperti ini nih yg sekarang lg di lindungin sabar ya tunggu;['None'];Not_Hate
Orang stres itu ma;['None'];Not_Hate
Orang yang bermunculan seperti inilah yang berarti tanda tanda;['None'];Not_Hate
Orang yg dn;['None'];Not_Hate
Orang yg membela pki ya merekalah PKI atau bagian dari keluarga nya;['None'];Not_Hate
Orang yg memberikan pembodohan umat Ni org produk dajjal;['None'];Not_Hate
Org Indonesia sebenarnya pintar pintar cuma ada segelintir orang pintar yg kelewatan pintar DEMI UANG DAN KEKUASAAN;['None'];Not_Hate
Org bento itu kenaikan bilang disesuaikan dasar otak sekolam;['None'];Not_Hate
Org betah ko dsuruh turun;['None'];Not_Hate
Org gila kok d anut;['None'];Not_Hate
Org hebat itu ustadz yahya waloni Barakallah ustadz;['None'];Not_Hate
Org kita mah Sabar kalo d taikland uda di serbu nie kaum sipit;['None'];Not_Hate
Orng keturunan beginian bebas mau ngapain aja di jaman sekarang;['None'];Not_Hate
Otak Somplak Bacot Soak;['None'];Not_Hate
Otak dengkul tsamara;['None'];Not_Hate
Otak isinya taiii;['None'];Not_Hate
Otak mesum Aliran Nusantara liberal;['None'];Not_Hate
Otak nih orang gak beda jauh sama si abu janda Kasian yang kemaren mualaf salah belajar;['None'];Not_Hate
