Comment;Target;Label
Ga gitu juga kali nertibin nya dan si gundul berbaju putih koq arogan sekali ya Preman yg dipelihara ini mah sok Juwana apa ga bisa dg cara yg lebih manusiawi ya bejat;['None'];Hate
Ga level sama anu anu;['None'];Not_Hate
Ga malu kau ngomongin diri sendiri;['None'];Not_Hate
Ga malu yaa;['None'];Not_Hate
Ga masuk akal dendanya yg koruptor trilyunan aja pd bebas kok ya x dah pake lah logika nya;['None'];Hate
Ga paham sama kasusnya tahun itu keterlaluan;['None'];Not_Hate
Ga pak tek lagi bangga bpak jdi presiden sama bpak prabowo;['None'];Hate
Ga perlu revisi bakar dan lenyapkan saja semua file dan dokumennya Bikinlah desertasi tentang KORELASI OTAK KOSONG DAN LISAN NGIBUL dg subyek Boneka Partai Gampang n sangat didukung rakyat;['None'];Hate
Ga sebanding bang dibanding hadiah jadi menteri Ebong mah cetek kan mikirnya;['None'];Not_Hate
Ga shahhlah pengumuman ko di saat orang pada tidurrrrr;['None'];Not_Hate
Ga sukaaa;['None'];Not_Hate
Ga tau malu dia mahhh di gituin juga masih PD aja dengan muka desonya;['None'];Not_Hate
Ga usah makan yg penting hati ny dah makan;['None'];Not_Hate
Ga usah min biarkan saja jokowi untuk selama orang parati yang banteng mau nya jokowi untuk selaam jadi percuma pak aanies maju kalau masih curang kan kasian;['None'];Hate
Ga usah ngomong dulu Lawan akan atur strategi Diem diem aja dulu tp nyata kerjanya;['None'];Hate
Ga usah sayang buang duit palingan dicurangin lg;['None'];Not_Hate
Ga yakin;['None'];Not_Hate
Gaaaassssskeeeeeen;['None'];Not_Hate
Gaazz min yg bginian;['None'];Not_Hate
Gabener gitu lho;['None'];Not_Hate
Gadong itu ap ya;['None'];Not_Hate
Gagal besar Itupun cebong masih bangga Bego tapi keras Susah;['None'];Hate
Gagal dilantik Emang sdh seharusnya Wkwkwkwkwk;['None'];Not_Hate
Gagal woi;['None'];Not_Hate
Gagap jg berarti bukan berarti tak bisa mungkin kebiasaan yg tercipta sejak kecil krn besar di kelurga berada dng keluarga penuh kekurangan akan terbentuk karakter dan kebiasaan yg berbeda saya tak terlalu menganggap rendah kebiasaan pak Jokowi itu wajar dan yg terpenting Tindakannya Air beriak tanda tak dalam air tenang menghanyutkan;['None'];Hate
Gagasan dan gagasan gk ada karyanya;['None'];Not_Hate
Gak;['None'];Not_Hate
Gak Kelelahan ya seperti petugas KPPS yg banyak meninggal itu;['None'];Not_Hate
Gak ada ngutang Lo Gaes N_Target;['viral_terhits'];Not_Hate
Gak ada pengaruhnya lawan badai ngaciro;['None'];Hate
Gak ada wibawanya sama sekali;['None'];Not_Hate
Gak ada yg gak mungkin kalau allaj berkehendak Setuju banget pak;['None'];Not_Hate
Gak belajar dari kemal ataturk kali ya Yang matinya gak diterima bumi;['None'];Not_Hate
Gak blas;['None'];Not_Hate
Gak diakui rakyat zonk;['None'];Hate
Gak ditangkepin itu semua masyarakatnya Kan biasanya kalau ada yang gak sependirian sama Jae langsung ditangkepin;['None'];Hate
Gak enaknya Dapat Arisan karena curang apalagi curang yg kaya dia Inilah hasilnya;['None'];Hate
Gak habis Fikir sama penghobi menembak hewan;['None'];Not_Hate
Gak heran;['None'];Not_Hate
Gak manusiawi bgt sm org kecil;['None'];Not_Hate
Gak mau mendengar trus tau Dari mana masalah ya;['None'];Not_Hate
Gak mau mundur itu bukn urusan ssya iya kan pak N_Target;['jokowi'];Hate
Gak pake pena cetk ya kan pak;['None'];Hate
Gak perlu Kalo bisa secepatnya Indonesia dah masuk jebakan hutang china;['None'];Not_Hate
Gak perlu ditanya dan diragukan lagi itu Beliau itu jiwa kepemimpinan paling The Best tidak ngomong kerja kerja di publik mending diam kerja selesai kn hasilnya Nyata dan gk usah diragukan lagii saya pikir kalau capres kyk beliau langsung kalah telak kubu;['None'];Hate
Gak plangak plongok;['None'];Not_Hate
Gak respek kalau saja gak ketangkep pasti keterusan dia;['None'];Not_Hate
Gak ribut gak asik;['None'];Not_Hate
Gak tahu malu nih rezim super JAHAT;['None'];Not_Hate
Gak tau malu om;['None'];Not_Hate
Gak tau malu si cebi mah;['None'];Not_Hate
Gak tekejut kok;['None'];Not_Hate
Gak usah di goreng beginian kalo orang dalem nya masih itu itu aja ya pemimpin nya ya bakal dari kalangan mereka juga;['None'];Not_Hate
Gak usah ngelawan imam besar cukup lawan babe haikal aja Buat abu jahal ngaku ustad tp otak kaya maling jemuran kasian amat hidup ente di rundung kenistaan;['None'];Hate
Gak usah nyinyir mulu ngehujat pemerintah min gunakan media sosial secara bijak bukan menghujat yang cuman asal cuap apasih kontribusi anda untuk negara apa cuman bisa nyinyir disosial media Jokowi sudah terpilih lagi support pemerintah agar indonesia lebih berjaya kembali bukan cuma nyinyir sana sini;['None'];Hate
Gak usah protes masih ada periode lagi bersama pak de;['None'];Not_Hate
Gak usah sok ngatain orang lain kafir saya juga muslim tapi tau adab juga sbgai seorang muslim;['None'];Hate
Galak juga bapaknya shinchan;['None'];Not_Hate
Galak ngelunjak dk e N_Target N_Target N_Target;['yudaramadhan29', 'buyung263', 'yudirmdhnn_'];Hate
Gampol aja mulutnya babi bangsat;['None'];Hate
Ganja nya jangan lupa;['None'];Not_Hate
Ganti harga;['None'];Not_Hate
Ganti harga itu namanya d seauaikan Emang org tiap hari sakit;['None'];Not_Hate
Ganti presiden saja dri of ganti benderanya;['None'];Not_Hate
Gantung di monas;['None'];Not_Hate
Gantung diri dipohon togek dah kl begini;['None'];Not_Hate
Ganyang cina;['None'];Hate
Ganyang pki;['None'];Hate
Ganyang yg ky gini;['None'];Hate
Gaplok aja mulut si cebong gila tuh g punya malu berantem ma cewk cemen tailand emang;['None'];Hate
Gara irang bikin negara Arab rusak aja tuh org;['None'];Not_Hate
Gara rezim Togog;['None'];Hate
Gas;['None'];Not_Hate
Gas keun;['None'];Not_Hate
Gasskeun lah;['None'];Not_Hate
Gasspooll guuss;['None'];Not_Hate
Gatot N sm Sandi;['None'];Not_Hate
Gatot dan fahri hamzah;['None'];Not_Hate
Gatot wakilnya Anies atau sandi;['None'];Not_Hate
Gawat x;['None'];Not_Hate
Gaya nya Orang kalau tdk punya ketulusan selalu mencari muka ditempat keramaian;['None'];Not_Hate
Gayanya wercok giliran dikejar pada gayanya wercok gikiran dilemparin batu pada lari tunggang langgang;['None'];Not_Hate
Gebugin biar kapok;['None'];Not_Hate
Gebukin aja kalau ketemu;['None'];Not_Hate
Gebukin rame rame cina sialan;['None'];Hate
Gegara togog nih;['None'];Hate
Gelut jeung ainglah hey manusia koplak;['None'];Not_Hate
Gembel akut min;['None'];Not_Hate
Gemes bht liat pelaku;['None'];Hate
Gemes ncang mimin liat bacot tu orng;['None'];Hate
Gerakkan di setiap daerah Terutama di Desa Jangan mau di bodohkan lagi masyarakat di desa;['None'];Hate
Geret ikat trs buang ke laut org kaya gini gak punya adab alias PKI;['None'];Hate
Gestur tubuh style bicara dgn segudang prestasi Proud tobe with u next President RI Bravo Pak Anies Baswedan;['None'];Not_Hate
Ghazwa e islam;['None'];Not_Hate
Gila;['None'];Hate
Gila cuman di negara pencuri punya kekuatan hukum;['None'];Hate
Gila ini orang bikin emosional;['None'];Hate
Gila jabatan;['None'];Hate
Gila kekuasaan hasil curang;['None'];Hate
Gila lo mau abisin ni indonesia;['None'];Hate
Gila yah yang berprestasi di tangkap bukan mendukung lumayan buat lapangan pekerjaan;['None'];Hate
Gilaa;['None'];Not_Hate
Gilak;['None'];Not_Hate
Gile kampret jmlhnya cm segitu doang Rakyat drmn Tu orang mati semua aja gak ada yg menyesal kok Wkwkwkk ngaku rakyat;['None'];Hate
Gileer bener para kampreter kalian hebatttt;['None'];Not_Hate
Gimana anak pendukung apa sdh dibebaakan;['None'];Not_Hate
Gimana ya nasib rakyat pemimpin kok begini;['None'];Not_Hate
Gimna menurut Kelian guys;['None'];Not_Hate
Gimna ni Di buln Oktober kira siapa yg bakalan di lantik jadi presiden;['None'];Not_Hate
Gini bos setiap warga negara memiliki kedudukan yg sama di mata hukum yang salah harus di proses jangan disenggol dikit bicara ras lalu mejauh dari kesalahan bendera sebagai simbol negara adalah harga diri bangsa tapi di buang ke selokan masalah rasis itu bukan sebagai alasan untuk membela diri lalu meminta untuk merdeka kami meminta maaf pada warga Papua untuk tindakan rasis tapi tidak untuk tindakan pembuangan bendera;['None'];Hate
Gini msh d bilang gk ada kecurangan hello apa kabar MK Mahkamah Kecurangan;['None'];Hate
Gini nih orang gk trima kekalahan ternyata sama kyk presidennya wkwkwkwk;['None'];Hate
Gk ada yg lain;['None'];Not_Hate
Gk ngaruh mau rakyat gmn jg buat yg udah ilang muka dan urat malunyamah;['None'];Hate
Gk punya hati tuh pol pp;['None'];Hate
Gk saya mau yg presiden pak gatot nurmayanto wakil anis atau sandiaga;['None'];Hate
Gk singkron yg hoak yg mana nih;['None'];Not_Hate
Gk tau malu ya lewatt gk di hargain;['None'];Not_Hate
Gk usah ngasih harapan palsu lah Udh gk percaya sama hukum mau bukti seabreg jg dianggap tiada guna apalah daya rakyat;['None'];Hate
Gk usah nunggu ntr lg ganti presidennya klo gk bener tuuh;['None'];Not_Hate
Gmn kbr Papua bkr bendera;['None'];Not_Hate
Gobloganya keliatan libral sekuler gus gus ustad apa dukun kau ini;['None'];Not_Hate
Goblok;['None'];Hate
Goblok Otak dangkal yg di pertontonkan ini orang Bilang aja klo situ keturunan pki yg benci islam pake sok muter membenarkan pki lg;['None'];Hate
Goblok dan Tolol Padahal dia lbh banyak PENCITRAAN DAM CARI MUKA D DEPAN PUBLIK DOANG;['None'];Hate
Gokil bget bandung;['None'];Not_Hate
Golput;['None'];Not_Hate
Good Spekeing English my Gubernur DKI Jakarta International Sir H Anis Baswda;['None'];Not_Hate
Good job Mr Baswedan Misal mas Joko menit langsung ngacir Ahok mungkin akan lbh lama dr mas Joko tp yg kluar taik lu taik lu apakah begitu Zen;['None'];Not_Hate
Good morning West Papua WHERE ARE YOU BANSER;['None'];Not_Hate
Goodbener;['None'];Not_Hate
Goodbener Indonesia;['None'];Not_Hate
Goodbener gw ni dimedan Ahooy pak N_Target semangat pak;['edy_Rahmayadi'];Not_Hate
Goodbenur;['None'];Not_Hate
Gorok;['None'];Not_Hate
Gorong saja ditengokin kenapa gak tiap gardu listrik dibukain;['None'];Not_Hate
Gpp gus N_Target monalismin jg dari pada munafikun;['gusmiftah'];Not_Hate
Gpp klo gk di lantik yg penting si kampret gk jadi presiden HAHAHAHH;['None'];Not_Hate
Great idea Semoga terealisasi aamiin;['None'];Not_Hate
Greget mmg gak punya malu apa ya Bener tak berarti dia dimata rakyat;['None'];Hate
Grusnya tgkep aj itu yg mepolisikan;['None'];Not_Hate
Gua bakar kalo gua ada di situ mah;['None'];Hate
Gubenur Indonesiaku;['None'];Not_Hate
Gubernu RASA ptesiden;['None'];Not_Hate
Gubernur Indonesia kelas dunia Gak kayak presiden Zambia;['None'];Not_Hate
Gubernur aroma presiden;['None'];Not_Hate
Gubernur indonesia;['None'];Not_Hate
Gubernur indonesia yang luar biasa bapak N_Target;['aniesbaswedan'];Not_Hate
Gubernur kaya gini mau di lengserin;['None'];Hate
Gubernur of indonesia;['None'];Not_Hate
Gubernur provinsi gua bukan ayah gua bukan ada hubungan darah juga enggk tpi kok gua bangga;['None'];Not_Hate
Gubernur rasa Presiden;['None'];Not_Hate
Gubernur rasa Presiden bapak N_Target;['aniesbaswedan'];Not_Hate
Gubernur rasa presiden;['None'];Not_Hate
Gubernur rasa presiden Sumpah emg enak y klo bs ngerocos ngmg bhs inggris;['None'];Not_Hate
Gubernur rasa presiden sehat selalu pak anis;['None'];Not_Hate
Gubernur terbaik di indonesia bahkan mungkin di dunia;['None'];Not_Hate
Gubernur yg luar biasa sumpah buat bangga kita semua;['None'];Not_Hate
Gubernure keren bro;['None'];Hate
Gubernurku siapa lg Sepanjang serajarah Indonesia merdeka mana ada gubernur DKI jkrt secerdas ini;['None'];Not_Hate
Gue bunuhlo dasar cina komunis;['None'];Hate
Gue sangat kecewa kecewa Ini hak rakyat donk;['None'];Hate
Gue selalu respect sama gubernur yang mao bikin persija lebih maju dan lebih di perhatiin lagi N_Target;['aniesbaswedan'];Hate
Gue suka bapak ini tolol nya murni pemberian yang diatas katanya anjing ngentot biasa aja wkwkwkwk;['None'];Hate
Gunting pita kerjanya anak TK tuh;['None'];Not_Hate
Guoblog;['None'];Not_Hate
Gupuh ngaleh;['None'];Not_Hate
Gurbernur gue nih Panutan ku;['None'];Hate
Guru ngaji si Botak ini mah kebanyakan dakwah di diskotik sambil liat paha yg bkn muhrimnya jadi koslet sidedy cari guru ngajinya yg bisa difleksiblekan aturannya sesuai kesukaan;['None'];Not_Hate
Gurune Sopo iki seng senengane memecah belah;['None'];Not_Hate
Gus;['None'];Not_Hate
Gus Gus Gus sok benar sok ahli surgacebong;['None'];Not_Hate
Gus Gus cobo iso ucap sing becik setitik ae insya Allah diangkat derajatmu marang Gusti Allah;['None'];Not_Hate
Gus Miftah jadi Muntah bau lagi;['None'];Not_Hate
Gus gus klw ngomong di pikir dulu gus;['None'];Not_Hate
Gus gusan dia Kok umat muslim disuruh gk hrs bela islam Gila tuh oranh;['None'];Hate
Gus kalempong;['None'];Not_Hate
Gus koplak liberal;['None'];Not_Hate
Gus sampean mmg buat zaman ini yg di bilang rasul jauh jauh hari jd kenyataan;['None'];Not_Hate
Gusti Allah mboten sare ada aja halang rintang biar manusia itu terhalangi lagi lagi lagi;['None'];Not_Hate
Gw Mah mau pak prabowo yg jadi;['None'];Hate
Gw ada org kayak gtu reflek gw hantam mulutnya;['None'];Hate
Gw jg mikirnya gitu sampe anak gw yg kecil nanya knp mati lampu gw jwb aja alien udah menginvasi Jakarta;['None'];Not_Hate
Gw juga berpikiran gitu kmren karna lbh dr jam tanpa listrik dan sinyal hp juga;['None'];Not_Hate
Gw sih Malu;['None'];Not_Hate
Gw suka gaye babe nih Tamara ktawa plangaplongo style;['None'];Not_Hate
Gx d tangkep ya org yg bgni;['None'];Not_Hate
Gx pakai teks kan ya Om MANTUL;['None'];Not_Hate
H;['None'];Not_Hate
HAHAHAHAHAHAHAHAHA;['None'];Not_Hate
HIDUP JOKOWI;['None'];Hate
HIDUPLAH INDONESIA RAYA;['None'];Not_Hate
HOAX;['None'];Not_Hate
HOAX LAGi;['None'];Not_Hate
HOT;['None'];Not_Hate
HTI FPI;['None'];Not_Hate
Ha kalau tiba kehabisan bensi ditengah jalan trus jaraknya jauh sama pom gimana dong;['None'];Hate
Haaaa;['None'];Not_Hate
Haaaaa ironis;['None'];Not_Hate
Haaah emang bisa ngalahin kpuu;['None'];Not_Hate
Haaangakak Sohard;['None'];Not_Hate
Habib;['None'];Not_Hate
Habis baca rasanya jadi bego nih Suer apa sih yang dimaksud kesalehan sosial;['None'];Hate
Habis ini akan makin banyak cebi insyaf;['None'];Not_Hate
Habis manis sepah dibuang;['None'];Not_Hate
Habis mkn lem;['None'];Not_Hate
Habis ni di cari pimpinannya pemvideo dan penyebar video Begitulah petugas di negeri;['None'];Not_Hate
Habisin Rezim Biadab;['None'];Not_Hate
Hade uy;['None'];Not_Hate
Hadeeeh ada ada aja ya;['None'];Not_Hate
Hadeeeh wis ternyata ta podo wae;['None'];Not_Hate
Hadeh banser mana neh tuh gak nkri kok diem bae;['None'];Hate
Hadehh Sekelas Presiden sama Mentri sampe slah info emang kaga ngerti kayanya sama yg di omongin;['None'];Hate
Hadehhh parahhh;['None'];Not_Hate
Hadehhhh;['None'];Not_Hate
Hadeuh;['None'];Not_Hate
Hadeuuuuhh parah PKI dan Lgbt tuh yg harus diurusin yg jelas merusak;['None'];Hate
Hadooohhh cina songong sok hebatt kek gini d medan kena bantai lahh Aplgi klo smpe nyenggol cewek asli sini Lbih garang dr mak tiri klo dh ngamok;['None'];Hate
Haduh Mau komentar takut salah;['None'];Not_Hate
Haduh rb jd rb ya;['None'];Not_Hate
Hah tak lama lagi dia bakal rasakan apa yg dirasakan di alam kubur;['None'];Not_Hate
Haha;['None'];Not_Hate
Haha Disesuaikan dari harga yg sdh ada menjadi naik;['None'];Not_Hate
Haha jaman saya masih SD min;['None'];Not_Hate
Haha sekarat itu sekolam kaya kena portas wkw;['None'];Hate
Hahaaa;['None'];Not_Hate
Hahaaaaa;['None'];Not_Hate
Hahah asiap;['None'];Not_Hate
Hahah bisa ae;['None'];Not_Hate
Hahah klo punya uang milyar ga jual eceran bosss;['None'];Not_Hate
Hahah teu diakui arek saeuncan putusan MK rek saeunggeus putusan emang si eta diakui;['None'];Hate
Hahaha;['None'];Not_Hate
Hahaha NEGARA INI SDH MEREKALAH YG PUNYA AMBIL SEMUA SEMOGA SEGERA ALLAH TURUNKAN AZAB BUAT MEREKA SEMUA AAMIIN YRA;['None'];Not_Hate
Hahaha Nunung tukang ngompol;['None'];Not_Hate
Hahaha Sedih presiden nya tdk disambut Rakyat malah teriak prabowo;['None'];Hate
Hahaha biar dh diakui hukum serasa gk enak klau gk ada legimitasi dari yg punya barang Manntul;['None'];Hate
Hahaha gak sinkron;['None'];Not_Hate
Hahaha mantap;['None'];Not_Hate
Hahaha maren kemaren kog GK di angkat ke MK ya;['None'];Hate
Hahaha pelawak ngomong;['None'];Not_Hate
Hahaha si gk punya maluuu wor;['None'];Not_Hate
Hahahaaaaa;['None'];Not_Hate
Hahahah mana brani wowo;['None'];Not_Hate
Hahahaha apa gw bilang raja tanpa rakyat;['None'];Hate
Hahahaha bukan kenaikan tapi penyesuaian Pinter bgt dgn memutar kata Biar menjadi;['None'];Hate
Hahahaha emang dasar tai;['None'];Hate
Hahahaha ora ngerti blas sing di takon;['None'];Hate
Hahahaha senang kn klen di gtuin ntr bilang China aja dibilang rasis hadehhhh klen rasain lah itu ya selamat menikmati;['None'];Hate
Hahahahaha gt deh klo mulutnye lbih lebar timbg otake jeplak dulu ralat kmudian;['None'];Not_Hate
Hahahahahaha;['None'];Not_Hate
Hahahahahahaaa peraturan tolol;['None'];Hate
Hahahahh Ngapaun kerja jam Gd hasilnya M nding kerja jam berbobot Dasar loba pencitraan lw Muak gw;['None'];Not_Hate
Hahahahha kritik anis malah kena junjungannya;['None'];Not_Hate
Hahahahhaa kesiannnya;['None'];Not_Hate
HahahahhahahaaTOLOLLLLL SEMUA PARA KAUM MUNAFIQ CEBOK;['None'];Not_Hate
Hahahha yg punya hukum dan hak di indonesia FPI ya;['None'];Not_Hate
Hahai mantul;['None'];Not_Hate
Hahhaahaha siapa tooo org biarkan aja;['None'];Not_Hate
Hahhahaa Cebong mah ga ngerti Makanya hantam kromo;['None'];Hate
Hahhahahahhaha tapi boong;['None'];Not_Hate
Hahhahqhahahaahhahaha N_Target;['hellokeepp'];Not_Hate
Hahhhahaha wkwkkakw aturan yang buat negeri sendiri malah rakyat sendiri yang di persulit kalau aturan membela rakyat toooo bukan membela kaum penjajah china buat baja apakah ada pajaknya wkwkkw hAhhah mikir;['None'];Hate
Hahhhhahahhahahhahahahhhhahhjhhahahhahahahh;['None'];Not_Hate
Hahhihi tertipu;['None'];Not_Hate
Hai kafir silahkan kamu ganggu terus ulama dan agama kami kami sudah siapkan pembalasannya;['None'];Not_Hate
Hai kak madu sarang kak silahkan di coba kak Di jamin ketagihan;['None'];Hate
Hai kak mau belajar bisnis Klik link di bio kami ya;['None'];Not_Hate
Hai kak postingannya keren;['None'];Not_Hate
Hai penduduk coba lagi di tahun yah;['None'];Hate
Haiiiyaaaa celamat tmbah cengcala bkn cejahtela;['None'];Not_Hate
Hajaarrrr Kaka jang kasih ampun jaga Kaka dong pu daerah bae eee;['None'];Hate
Hajar ajah tuh;['None'];Not_Hate
Hajar orang gitu mah kalo ga culik aja;['None'];Not_Hate
Hajar saja;['None'];Not_Hate
Hajar trus ukh pantang mundur AllahuAkbar;['None'];Not_Hate
Hakan siaj;['None'];Not_Hate
Hakim Mk noh srh liat Biar mikir;['None'];Hate
Hakim yang mulia kan juga punya selera;['None'];Not_Hate
Hakimnya diajak besok orang ini dpenjara supaya jelas itu buktinya Tp pas ditanya apa yg dcoblosin itu lebih dr juta suara Kl jawabannya GA maka ga akan mmpengaruhi hasil Jd ya biarlaaah itu dcoblos asal ga smpe jt;['None'];Hate
Hal spt si onoh tak kan mampo bapak Anis anda akan ada di hati kami;['None'];Hate
Halaaah Bacot doang manis Kerja mah NOL banyak belajar sama pendahulu anda pak mulut tak perlu manis yang penting kerja nyata;['None'];Hate
Halah Kok masih presiden baru tho Nggak ngikuti perkembangan;['None'];Not_Hate
Halah darah nya ga sih;['None'];Not_Hate
Halah pencintraan mulu kerjaannya;['None'];Not_Hate
Halal kayak darah nya tuh;['None'];Not_Hate
Hallo kak;['None'];Not_Hate
Halo Assalamualaikum senang berkenalan dengan Anda;['None'];Not_Hate
Halo kak ingin menghilangkan jerawat diwajah Yuk cek instagram kita;['None'];Not_Hate
Hampir aja guetepuk tangan;['None'];Not_Hate
Hampir tiga tahun Kapan karyanya yg mana Yg ada yg sdh bagus jadi berantakan lagi Tanah abang RPTRA Sampah sungai;['None'];Not_Hate
Hancor;['None'];Not_Hate
Hancur hancuran;['None'];Not_Hate
Hancur negara indonesia;['None'];Not_Hate
Hancur negara ini bisa daerah Laen bisa ikut an;['None'];Not_Hate
Hancurkanla pemimpin km yg zolim ya allah;['None'];Not_Hate
Hanya Allah yang Maha Adil semoga rezim nganu diadili seadil adilnya oleh yang Maha Adil;['None'];Hate
Hanya d jaman orde baru cina tau diri;['None'];Hate
Hanya di negeri Togog;['None'];Hate
Hanya di rezim sekarang Indonesia jadi pecah belah xya gini kita Aja lihat Indonesia sekarang sedih apa lagi Para pahlawan Yg dlu memperjuangkan nyawa untuk Indonesia;['None'];Hate
Hanya iblis dan setan yg alergi kalimat tauhid;['None'];Hate
Hanya manusia sombong yg nggak pernah meminta maaf;['None'];Hate
Hapox am mantul babe N_Target;['haikalhassan_quote'];Not_Hate
Hareupeun aing ngomong anjing diwewelan tai kuda tah sungut na;['None'];Hate
Harga diri turun sm rakyat di gituin;['None'];Not_Hate
Hari ini saya balas;['None'];Hate
Harus Jadi presiden dan wapres thn;['None'];Not_Hate
Harus bikin biar cacing mati;['None'];Hate
Harus di bahas di N_Target N_Target Biar jelas;['presidenilc', 'tvonenews'];Not_Hate
Harus di lawan biar mampus;['None'];Not_Hate
Harus dilawan pasukan nasi bungkus ini cari dalang profokatornya;['None'];Not_Hate
Harus nya bukan urusan saya kok tanya ke saya;['None'];Hate
Harus nya dilempar balok jgn kursi;['None'];Not_Hate
Harus nya media tv menyiarkan berita ini dasar picek antek penguasa;['None'];Hate
Harus nya udah dari dulu;['None'];Not_Hate
Harus percaya dng janji Allah guys sabar dan bertawakal lah;['None'];Not_Hate
Harus sering nih demo macam itu kalau perlu seluruh rakyat tuntun seperti;['None'];Hate
Harus waspada jgn penyusup;['None'];Not_Hate
Haruskah ku tertwa Tapi takut dosa Hehe;['None'];Not_Hate
Harusnya dihukum karena kecurangan nya semua yang terlibat harus dihukum;['None'];Hate
Harusnya entis kyak gni dimusnahkan merusak alam;['None'];Not_Hate
Harusnya kan dicari siapa pelaku yang menjatuhkan Merah Putih ke selokan Jika gak ketemu ya pasti golongan penyiram air keras ke wajah Pak Novel;['None'];Not_Hate
Harusnya pejabat tersebut diundang ke ILC untuk diskusi;['None'];Hate
Harusnya si jae mikir dia sdh ngecewakan rakyat hampir tahun;['None'];Hate
Harusnya smua kpla daerah sprti ini;['None'];Hate
Haruss nya fokus ama rakyat;['None'];Not_Hate
Hastag lu segitu biar apa min;['None'];Not_Hate
Hastag ngga nyambung gaje admin;['None'];Not_Hate
Hati dalam bersosial media ingat semua ad blasan nya yuk bantu pemimpin kita dengan intropeksi dan perbaiki diri kita sndri dlu demi indonesia yg lebih baik skedar mengingatkan saudaraku;['None'];Not_Hate
Hati ditangkep nanti gitu baperan tuhh yg dimobil;['None'];Hate
Hati hati jg guy komen krn saya ada komen nyenggol sedikit langsung IG saya diblok semoga Allah melindungi kita semua warga Indonesia dari orang orang yg tidak bertanggung jawab;['None'];Hate
Hati hati kak yang ngerekam nanti anu;['None'];Not_Hate
Hati jaga diri pak kuatir dicyduk maklum Skrg kan anomali semua yg nyenggol c na diperkarakan;['None'];Not_Hate
Hati mbak ntar ditangkap kan dunia udah seperti film dunia terbalik;['None'];Not_Hate
Hati ntr masuk lgi jon hobi banget nyinyir;['None'];Not_Hate
Hati nurani ga bisa di bohongin;['None'];Hate
Hati pak nanti d bilang makar bsok pakai teks lah pak klo d wawancara apalagi sm tv luar pak ngaciro aja wawancara d tv lokal aja pakai teks mask bpak enggak;['None'];Hate
Hati tidak bisa di bohongi;['None'];Not_Hate
Haus kekuasaan;['None'];Not_Hate
Hay pendusta tidak takutkah dengan azab alam ini sudah geram mengisyaratkan kan kau lenyap;['None'];Not_Hate
Hayang ngiluan lah;['None'];Not_Hate
Hayo siapa yang bilang warna papua pilih jokowi;['None'];Hate
Hddeeeeeehh;['None'];Not_Hate
He he hanya bisa smp dugaan doang selesai;['None'];Not_Hate
He s psycho Just make a hole on his damn bloody head;['None'];Not_Hate
Hebat bandung;['None'];Not_Hate
Hebat banget Ada jagoan;['None'];Not_Hate
Hebat cerdas kreatif;['None'];Not_Hate
Hebat pa Anies;['None'];Not_Hate
Hehehe;['None'];Not_Hate
Hehehehe Memang kalah itu menyakitkan;['None'];Not_Hate
Hehehhe;['None'];Not_Hate
Hello;['None'];Hate
Hemaprodit ada juga;['None'];Not_Hate
Hemm kayaknya lebih suka rakyatnya miskin dan bodoh;['None'];Not_Hate
Heran herannnn ya;['None'];Not_Hate
Heran yaaa napa satpamnya diam aja Cwe dilecehkan gituuu mereka malah planga plongo ya Allah geram dan jijik gua liat tuu si cipit pengen gua gorok lehernya Ama parang;['None'];Hate
Het dah babeeeh;['None'];Not_Hate
Hey Nice gallery you have I mean I liked it;['None'];Not_Hate
Hhahhaa Blegeddess;['None'];Not_Hate
Hhh aneh bin ajaib wkwkwk;['None'];Hate
Hhhaaaaa heeeee;['None'];Not_Hate
Hhhhh laahh loe sendiri penuh pencitraan hadeuuh lg mumet kah otak;['None'];Hate
Hi Kak Pengen Punya Penghasilan Tambahan Pengen Tau Caranya Bisnis Online Pengen Tau Caranya Dapet Uang Dari Internet Semua bisa dilakukan cukup dr HP Smartphone Anda Yuk Gabung Di bisnis Dropnshop;['None'];Hate
Hiburan pagi;['None'];Not_Hate
Hidup FPI;['None'];Not_Hate
Hidup Prabowo;['None'];Hate
Hidup alumni dan ulama;['None'];Not_Hate
Hidup di negara thai land Kita bisa apa Hukum bisa di bulak balikan;['None'];Not_Hate
Hidup indonesia hidup papua hidup nkri;['None'];Hate
Hidup penuh dusta;['None'];Not_Hate
Hidup tak ubahnya Panggung Sandiwara kita hanya dapat satu peran yg memang harus kita mainkan bermain dalam panas dan dingin malam dan siang permainan itu akhirnya akan selesai mengikuti batas waktu masing kita pulang dgn seribu satu catatan antara Baik dan Buruk;['None'];Hate
Hidup tanpa kebanggaan;['None'];Not_Hate
Hiduplah Indonesia raya;['None'];Not_Hate
Hihihihi niatnya udah ketangkeo orgnya yg blm;['None'];Not_Hate
Hiiih Muak;['None'];Not_Hate
Hijab itu wajib satu dari beberapa syarat sempurnanya iman adalah berhijab ikuti ajaran agama agamamu najwa jangan ikuti pendapat bapakmu qurais shihab;['None'];Not_Hate
Hilang harga diri seorang pemimpin;['None'];Not_Hate
Hilang respect gw;['None'];Hate
Hla terus banserep kui mbelo sopo su puekooook e ndlolalah tenan wong cengoh kui;['None'];Hate
Hm bgus y jam krja tidur pntes tanya sja mnteri bukn urusan sy;['None'];Hate
Hmm makan tuh beginilah klo rakyat di bohongin;['None'];Hate
Hmmm jgn harap maklummm;['None'];Not_Hate
