Comment;Target;Label
Aku klo BPJS naik emmoh melu jrn byr rb bln sdh berat emmooooh leren wae gk melok BPJS;['None'];Not_Hate
Aku kok jadi enek liatnya ya;['None'];Not_Hate
Aku kok ketawa ngekek yah untung bukan presiden saya;['None'];Not_Hate
Aku mesti kepleset nyebut dia riaenes mulu;['None'];Not_Hate
Aku ora kaget klakuane SP;['None'];Not_Hate
Aku padamu laaah;['None'];Not_Hate
Aku sih iyess;['None'];Not_Hate
Aku tetap bangga denganmu wahai jenderal aku tetap yakin engkau adalah bapak pembangunan d indonesia dunia mengakui ketangguhanmu engkau putra terbauk bangsa;['None'];Not_Hate
Aku tidak mau su uzon tp aku akan ingatkan kepada bapak N_Target ingat janji bapak terhadap ulama Dan ingat lah masyarakat yg memperjuangkan keadilan dan itu kami memberi kepercayaan kepada bapak jd jgn lah sampai berkhianat ya pamlk;['prabowo'];Not_Hate
Aku yes;['None'];Not_Hate
Aku yg supan meliat wkk N_Target;['mhmmdabil_'];Not_Hate
Akun ini akun apa si;['None'];Not_Hate
Akun pemecah belah bangsa bentar lagi kena ciduk nangis wkwk;['None'];Not_Hate
Akun profokator;['None'];Not_Hate
Alaaah boro boro si anu pecus jg gak pak Anies Baswedan dmn pun di Luar dan dlm negeri tetap berkelas dan berkualitas di Luar Negeri;['None'];Not_Hate
Alaaah palingan ini permainan politik lagi say no coblos terserah siapa aja yg mau naek;['None'];Not_Hate
Alaah intinya sama aja rakyat harus ngeluarin duit lagi;['None'];Not_Hate
Alangkah lucunya negeri ini;['None'];Not_Hate
Alergi sepertinya;['None'];Not_Hate
Alham dulillah Semoga Allah swt meberikan petunjukan kepada bapak h prabowo subinto bapak h sandiaga uno tepilih;['None'];Not_Hate
Alhamdulilah akhirnya azan allah terjadi;['None'];Not_Hate
Alhamdulilah semoga berfaedah dan semoga habib bahar diberikan kekuatan dan kesabaran menerima ujian ini;['None'];Not_Hate
Alhamdulilahh;['None'];Not_Hate
Alhamdulillaah;['None'];Not_Hate
Alhamdulillaah Allahu Akbar;['None'];Not_Hate
Alhamdulillaah semoga bapak anis tetap Amanah;['None'];Not_Hate
Alhamdulillaah untung gag ada Tayo tapi sakit juga tuh C Ommx;['None'];Not_Hate
Alhamdulillaah yaa robb gatot dilantik Gagal Tot;['None'];Not_Hate
Alhamdulillah;['None'];Not_Hate
Alhamdulillah Aamiin Allahu Akbar;['None'];Not_Hate
Alhamdulillah Allahu Akbar;['None'];Not_Hate
Alhamdulillah Allahuakbar;['None'];Not_Hate
Alhamdulillah Jokowi Menang Priode Kampret kepanasan mau bilang apa Ya sudahlah Maklum junjungan nya gak pernah dan gak akan pernah menang;['None'];Not_Hate
Alhamdulillah N_Target;['aniesbaswedan'];Not_Hate
Alhamdulillah Satu lagi sosok pemimpin yang berpihak pada kepentingan rakyat;['None'];Not_Hate
Alhamdulillah Setuju bangeeeetttttt Bangsa Indonesia punya pemimpin muda yg berwibawa dan amanah Aamiin;['None'];Not_Hate
Alhamdulillah Ya Allah;['None'];Not_Hate
Alhamdulillah Ys Allah ijabahlah doa hambamu Allahu Akbar;['None'];Not_Hate
Alhamdulillah bangganya;['None'];Not_Hate
Alhamdulillah beliau kembali mengangkat martabat Indonesia karena Rakyat Indonesia aslinya itu cerdas;['None'];Not_Hate
Alhamdulillah bukan dr golongan kami;['None'];Not_Hate
Alhamdulillah dari semenjak Ampe sekarang gak pernah bayar pajak motor ane Males bayar pajak duitnya malah dimakan sama pemerintah;['None'];Not_Hate
Alhamdulillah gubernur N_Target salah satu yg sy kagumi juga selain gubernur N_Target bahagia dan bangga dg beliau yang tulus dlm memimpin pemerintahan semoga Allah selalu melindungi beliau;['edy_rahmayadi', 'aniesbaswedan'];Not_Hate
Alhamdulillah gw masih normal amit;['None'];Not_Hate
Alhamdulillah janjinya mensejahterakan rakyat Indonesia ditepati;['None'];Not_Hate
Alhamdulillah jelas garis keturunan Ayah Kakek nya Pejuang NKRI;['None'];Not_Hate
Alhamdulillah kenaa deh;['None'];Not_Hate
Alhamdulillah mantap pak;['None'];Not_Hate
Alhamdulillah semoga yg bubarin tetap aman ya;['None'];Not_Hate
Alhamdulillah setuju;['None'];Not_Hate
Alhamdulillah smg istiqomah dan selamanya beliau ada dlm lindungan Nya aamiin;['None'];Not_Hate
Alhamdulillah sosok pemimpin yg di harapkan rakyat;['None'];Not_Hate
Alhamdulillah ya Alloh;['None'];Not_Hate
Alhamdulillah ya allah;['None'];Not_Hate
Alhamdulillah yaa Allah;['None'];Not_Hate
Alhmdulillah punya pemmpin nu padagi semoga sht sllu pa anis;['None'];Not_Hate
Alhmdulillah smg g jd presiden;['None'];Not_Hate
Aliran PALSU;['None'];Not_Hate
Allaahumma sholli alaa sayyidina Muhammadin abddika wa rosuulika nabiyyil ummiyyi wa alaa alihi washohbihi wa salliimu tasliimaa;['None'];Not_Hate
Allah akbar;['None'];Not_Hate
Allah itu MAHA TAU;['None'];Not_Hate
Allahhu akbar;['None'];Not_Hate
Allahhuakbar;['None'];Not_Hate
Allahu Akbar;['None'];Not_Hate
Allahu Akbar Allahu Akbar Allahu Akbar;['None'];Not_Hate
Allahu Akbar Semoga sadar para petinggi NKRI;['None'];Not_Hate
Allahu Akbar mantaap pak ustad;['None'];Not_Hate
Allahu akbar;['None'];Not_Hate
Allahu akbar Laa haula wa laa quwwata ilaa billah;['None'];Not_Hate
Allahuakbar;['None'];Not_Hate
Allahuakbar Allahuakbar Allahuakbar;['None'];Not_Hate
Allahuakbar Mantap pak ustad;['None'];Not_Hate
Allahuakbar Mungkin ini azab Allah bagi pemimpin pendusta Segerakan timpa azab pedih yg melakukan kecurangan Pilpres kemarin;['None'];Not_Hate
Allahuakbar ayo silahkan mulai serang kalo nggak kami akan balas;['None'];Not_Hate
Allahuakbarrrrrr;['None'];Not_Hate
Allahuakhbar;['None'];Not_Hate
Allahukbar;['None'];Not_Hate
Allhamdullillah;['None'];Not_Hate
Alllahuma sholli ala saidina muhammad;['None'];Not_Hate
AlloHu Akbar;['None'];Not_Hate
Allohu Akbar;['None'];Not_Hate
