Comment;Target;Label
Muka jawara gk pantes di panggil Gus N_Target ente bs cuci otak para TKW to tidak buat kami umat muslim di Indonesia ini dia provokator musuh dlm selimut norak banget ente Berasah paling benar paling berilmu ente Smg Allah menegurmu;['gusmiftah'];Hate
Muka kaya kontol babi ini orang;['None'];Hate
Muka lo kyk babi;['None'];Hate
Muka nya Kaya babi itu laki kaya nye china ya Haduhh makin nginjek pribumi aja ni Rezim;['None'];Hate
Muka nya kek kontol;['None'];Hate
Muka tampolan;['None'];Hate
Muka tembok mana ada malu y;['None'];Hate
Mukababi;['None'];Not_Hate
Mukaknya kek babi;['None'];Not_Hate
Mukanya ancur;['None'];Hate
Mukanya dan hatinya jg palsu;['None'];Hate
Mukanya kayak tai;['None'];Hate
Mukanya tapok sandal aja mba ini mau viral;['None'];Hate
Mukidi sampah tidak tau malu;['None'];Hate
Mulai berani mereka seenaknya dinegeri kita;['None'];Hate
Mulai berani nih;['None'];Hate
Mulai lageee;['None'];Not_Hate
Mulai nih china;['None'];Hate
Mulai takut bersaing sama penjual eceran rupanya;['None'];Hate
Mulaii;['None'];Not_Hate
Mulut dia sama kayak ngahhok seperti itulah kebiasaan kaum oknum cina bahasa kotor itu sudah jadi makanan sehari hari;['None'];Hate
Mulut e bau jengkollll;['None'];Not_Hate
Mulut jamban tlg ngg usah di masukkin;['None'];Hate
Mulut lames berbusaa;['None'];Not_Hate
Mulut nya;['None'];Not_Hate
Mulut nya seperti binatang yg dia sebut;['None'];Hate
MunafiQun;['None'];Not_Hate
Munafik;['None'];Not_Hate
Mundur lah rakyat sdh ngga mau;['None'];Hate
Mundur menurut dia bukan yg lain;['None'];Hate
Mungkin Mendagri jarang buka medsos jd ketinggalan berita ttg HRS yg sngt PANCASILA;['None'];Hate
Mungkin ada yg lg memperhitungkan kekuatan persatuan muslim di negara kita khususnya ya;['None'];Hate
Mungkin dia masih ke ingetan ngentot anjing;['None'];Hate
Mungkin dia otaknya lg kesleo kali;['None'];Hate
Mungkin dia sndiri yg bakal mati ingat ada Allah;['None'];Hate
Mungkin gak sih mereka phobia islam phobia islam berjaya di indonesia;['None'];Hate
Mungkin ganti presiden akan lebih baik;['None'];Hate
Mungkin kita lagi di adu domba pihak ke;['None'];Hate
Mungkin pas sakaratul mautnya bilang bukan urusan saya;['None'];Hate
Mungkin saat itu dia lagi nyabu nyarap bubur;['None'];Hate
Mungkin salah ketik Tp memang Dr kesaksian orang kalau Jokowi lagi kunjungan ke daerah emang kadang sampai lupa makan Dan tipe yang spontan;['None'];Hate
Mungkin sebagian besar masyarakat indonesia rindu akan sosok seperti mu Sosok seseorang yg benar memikirkan rakyat Sosok yg insya Allah benar mempunyai ke ikhlasan dalam membangun negeri ini Semoga engkau selalu istikomah dan amanah mengemban tugas yg di titipkan ke pada mu pak Sehat selalu untuk mu pak Semoga engkau selalu dalam lindungan Allah Aamiin;['None'];Hate
Mungkin semuanya gda yg gratis;['None'];Not_Hate
Mungkin sudah dapat dana segaaaaaar;['None'];Hate
Musibah negeri togog;['None'];Hate
Muunduuuuur;['None'];Not_Hate
My governor;['None'];Not_Hate
My gubernur and the next presiden Indonesia;['None'];Hate
My next president;['None'];Not_Hate
My presiden;['None'];Hate
NAJJIISS;['None'];Not_Hate
NAMANYA JUGA ORANG PLONGA PLONGORADA SEDENG JADI SANGAT TIDAK PANTAS MENJADI SEORANG PIMPINAN;['None'];Hate
NASDEM sekarang mau meminang bang N_Target untuk kog bisa yaa;['aniesbaswedan'];Hate
NGELES AJA;['None'];Not_Hate
NGOAHAHAHAA DAGELAN KACUNG;['None'];Hate
NI HAO CAINA lol;['None'];Not_Hate
NKRI HARGA MATI;['None'];Hate
NO cukup JKt aja yg hancur jgn indonesia;['None'];Hate
N_Target;['hamdanidhani86'];Not_Hate
N_Target AAMIIN;['nyimasweninggalih'];Not_Hate
N_Target AHY prestasi apaan yg udah ahy lakukan non;['nikmageminygirl'];Not_Hate
N_Target ALLAHU AKBAR;['muserref_ozdalli'];Not_Hate
N_Target ALLAHU AKBAR dengarkan ketika ada panggilan sholat dari muadzin yg mengumandangkan adzan ALLAHU AKBAR ALLAHU AKBAR kita jawab dg ALLLAHU AKBAR ALLAHU AKBAR;['roylast121'];Hate
N_Target ANEHHHH YA ANEHHHH SAJA Orang berprestasi malah tidak di hargai Terus berkarya Saudaraku Allahu Akbar;['nurjannah_699'];Not_Hate
N_Target Aaamiiin;['di2k_w'];Not_Hate
N_Target Aaamiiin yaa Allah;['henisri_rahayu2'];Not_Hate
N_Target Aamiin;['tantipakamu'];Not_Hate
N_Target Aamiin Aamiin Aamiin Yaa Rabbal Alamiin;['henisri_rahayu2'];Not_Hate
N_Target Aamiin Allahumma Aamiin;['galery_fadila'];Not_Hate
N_Target Aamiin Allohumma Aamiin;['muhammad_zainuddin9151'];Not_Hate
N_Target Aamiin Ya Alloh;['hannasyukurr'];Not_Hate
N_Target Aamiin Ya Robbal Allamiin;['henisri_rahayu2'];Not_Hate
N_Target Aamiin Yaa Allah;['m'];Not_Hate
N_Target Aamiin Yaa Rabb ku;['bangpoh86'];Not_Hate
N_Target Aamiin Yaa Robbal Alamiin;['henisri_rahayu2'];Not_Hate
N_Target Aamiin Yaa Robbal alamin;['indah_trijoko_m'];Not_Hate
N_Target Aamiin as soon as possible;['premantobat073'];Not_Hate
N_Target Aamiin semoga ya khy;['luth'];Not_Hate
N_Target Aamiin smga sgera dipertemukan dgn jodoh dunia n jannah;['premantobat073'];Not_Hate
N_Target Aamiin ya ALLAH;['____enz'];Not_Hate
N_Target Aamiin ya Allah;['naisyah345'];Not_Hate
N_Target Aamiin yaa Rabb;['opik_cahya'];Not_Hate
N_Target Aamiin yaa Robb;['sasridaaaa'];Not_Hate
N_Target Aamiin yra;['ananuryanah67'];Not_Hate
N_Target Aceh Selatan;['zumuctar0879'];Not_Hate
N_Target Ahsiappp;['zidrifai_'];Not_Hate
N_Target Alahamdulillah semoga postingan kami selalu memberi mamfaat untuk mbaknya semoga selalu istiqomah ya;['nadinkey_a'];Hate
N_Target Alhamdulillah;['fathaskari'];Not_Hate
N_Target Alhamdulillah baik dia aman;['gunadiiiiii'];Hate
N_Target Alhamdulillah polisi sama saya lebih pinter saya;['pelangi_air_mata'];Hate
N_Target Alhamdulillah utk apa;['ariefzaifullah6'];Hate
N_Target Alhamdulillah ya Allah;['premantobat073'];Not_Hate
N_Target Allah SWT tunjukan siapa yg benar dan pura benar Secara tdk sengaja dan lgsung mereka membuka kedok sendiri;['mas_ipal'];Hate
N_Target Allahu Akbar;['darpa_ailurophiles'];Not_Hate
N_Target AllahuAkbar;['wahyu_wibi212'];Not_Hate
N_Target Allahuma aamiin;['rika3082'];Not_Hate
N_Target Amiin;['shabbyhomset'];Not_Hate
N_Target Amiin Ya Robbal Alamiin;['henisri_rahayu2'];Not_Hate
N_Target Amin Amin Amin ya Allah;['henisri_rahayu2'];Not_Hate
N_Target Amin YRA;['kolektor_rombenx'];Not_Hate
N_Target Anda trkena berita hoax oleh CNN Indonesia Dan ABU JANDA tidak itu atribut FPI D surabaya makanya lihta lengkap beritanya agar trtipu media yg menjdi corong rezim itu;['puji_sutomoo'];Hate
N_Target Apa kabar;['gusmiftah'];Hate
N_Target Astagfirlooh min;['ismailkohar'];Not_Hate
N_Target Awas makar;['eninadzkizahra'];Hate
N_Target Ayuk hehe;['rin2988'];Not_Hate
N_Target BANYAKAN MAKAN DAGING ANJING LO MAKANYA OTAK LO KORSLET;['mjamallud1n'];Hate
N_Target BIKIN ONAR KRN KESAL PD PEMERINTAH YG GAGAL DAN LARI DR TANGGUNG JAWAB PLUS MENYENGSARAN RAKYAT WAJAR DONG;['wawanloblobly'];Hate
N_Target Baarakallah;['rezka'];Not_Hate
N_Target Baca Yang Teliti Plus Dengarkan Dengar Jeli Juga dan Buka Hati Lebar Agar Merima Kenyataan Pahit Yang Ada Karena Kenyataan Itu Tidak SEINDAH Janji Omongan Dia;['yannaiddris'];Hate
N_Target Banser banci ser ser seran tariik maaang aaahhh;['premantobat073'];Hate
N_Target Banser bubar sendiri entar ketika nggak pas bagi recehan dari si jae;['zakysef'];Hate
N_Target Beda persi dengan yg disampaikn baca sj atau nonton tv sj biar jls adanya kecuali anda berada dilokasi kejadian jd bisa menjelaskan apa yg terjd sesungguhnya Atau anda hanya menerima dan mwndapat info doang;['matahatirakyat'];Hate
N_Target Belum In Syaa Allah tahun depan;['darmadi1665'];Hate
N_Target Belum kondusif Klo di media maenstrem katanya sudah kondusif tapi fakta nya;['beril_rdr'];Hate
N_Target Benar banget Padahal banyak banget loh cewek cantik dan seksi disana Bisa kagak gitu jadi manusia normal;['dayak162'];Hate
N_Target Bener gan Pendatang aja nglunjak Ane khawatir smakin rame mereka smakin brani mereka melecehkan orang pribumi;['idhaadha178'];Hate
N_Target Berdo a aja bray;['daniakbar9691'];Not_Hate
N_Target Betul;['fityalifia'];Hate
N_Target Betul banget Padahal banyak banget loh cewek cantik dan seksi disana;['eem_kurnia'];Hate
N_Target Betul bray;['atiks_63'];Hate
N_Target Betuuull gak becus;['dayak162'];Not_Hate
N_Target Biar kelihatan kalau kualitasnya memang ga ada;['agungkartika65'];Hate
N_Target Bong bisa di jelaskan klo ky gini loe msh mikirin pemindahan ibukota aje Bong;['indonesiabertauhiid'];Hate
N_Target Bong klo dah bgini gmn coba mikir bong;['indonesiabertauhiid'];Hate
N_Target Bong tmn loe nie bantuin ngitung tuh;['indonesiabertauhiid'];Hate
N_Target Bukan Urusan Saya;['darmadi1665'];Hate
N_Target Bukan jadi kompor pembelajaran saja buat emak yg sok an mo maen politik bela sambil membabi buta padahal gak sadar politik itu tidk ada kawan sejati dan lawan abadi Sampai harus meninggalkan tugas sebagai istri dan ibu bagi anak Hiksssss;['sriumamah'];Hate
N_Target Bukan urusan saya;['joejericho52'];Hate
N_Target Ciyeee sewootttt;['indonesia1700945'];Not_Hate
N_Target Emang;['ida130956'];Not_Hate
N_Target Emang Enak diteriakin Prabowo Pakde yg Sabar ya sadar diri mundur lah Introspeksi Diri;['zaky_akd'];Hate
N_Target Emang ada yg gak sesungguhnya mas;['ajawiwin04'];Not_Hate
N_Target GOLONGAN KAUM MUNAFIKUN;['nasutionfandi'];Hate
N_Target Ga nyambung kalau di tv lokal di sensor kalau tv asing ga pasti ada juga keterlibatan asing masalah Papua;['wawanloblobly'];Hate
N_Target Good Morning Mai Kon tree Good Day rasa Capucino wkwkw;['wahyu_ashari89'];Not_Hate
N_Target Gua jaga agama gua islam selagi masih dikasih nafas sama Allah gk kayak cebong dunia ni gk lama lagi cuy;['p'];Hate
N_Target Hahahaha;['dicky_suyitno'];Hate
N_Target He Gak tau namanya juga politik;['annahfarhana'];Not_Hate
N_Target He he he Koq bisa seh londo dari bahasa Indo pas lagi Kamu dari sono yo;['fityalifia'];Hate
N_Target Hhmmm;['haerudd5'];Not_Hate
N_Target Hihi mungkin dia tau cara melantunkan itu syair tp tdk tau arti dr syair itu sendiri min;['uchiha'];Hate
N_Target Hormati keputusan MK prabowo juga sudah mengucapkan selamat haha;['rahmadhani1717'];Hate
N_Target Huumt tukang cilok jg bs klo cuma ngeluarin statement ky gitu sih;['sri'];Hate
N_Target I love indonesia;['pejuang1745'];Hate
N_Target INDONESIA RAYA MERDEKA MERDEKA TANAH KU NEGERIKU JADI CHINA;['dickyrawung'];Hate
N_Target Ibu mu tobat cux;['wawanloblobly'];Not_Hate
N_Target Ikutilah ulama lurus agar islam anda dalam ridho Allah;['indra_haeruddin'];Hate
N_Target In Syaa Allooh masih bisa diobati dengan berhijrah mam maafff;['nelvyhanafi'];Hate
N_Target In sya Allah neng arien jgn kita biarkan iblis banyak temannya di neraka;['__akhwat'];Hate
N_Target Innalillahi;['muh_arvi_an_najim'];Not_Hate
N_Target Insya Allah;['rafi___al___khadafi'];Not_Hate
N_Target Insya Allah ma bro;['kojiro'];Not_Hate
N_Target Itu urusan para elite politik para keset kaki dan sandal jepit yg bela mati an tetap saja sekeng dan makan nasi pera di sel polisi keluar juga gak jadi apa Kwkakakakakakaaaaaaaa;['dicky_suyitno'];Hate
N_Target Itulah pleciden;['hadisofwan89'];Hate
N_Target Iya aneh apa maksudnya coba mau pindah ibu kota;['sayadi_umang'];Hate
N_Target Iya juga siih;['boendagisya'];Hate
N_Target Iyap;['hariyanto5971'];Not_Hate
N_Target Jahatnya manusia kita yg berusaha utk berbaik sangka seolah terkadali;['cebihunter'];Hate
N_Target Jokowi menang bagi pejabat dan pemerintah tapi klo di hati rakyat tetap Prabowo;['hampir'];Hate
N_Target Junjungannya gimana seh masa bisa bgtu;['eko_agustin12'];Hate
N_Target Just cheerleader;['arisahano10'];Not_Hate
N_Target KAN BANSER YG KATANYA PALING DEPAN MANA BUKTINYA TENANGIN NOH ORG PAPUA KENPA EMG LUE NANTANGIN GUE NGAJAK RIBUT LUHHH;['puji_sutomoo'];Hate
N_Target KIS Haha;['regarborneo'];Not_Hate
N_Target KRAKATAU STEEL bangkrut;['alia_galb'];Not_Hate
N_Target KRN UDH DIVKONDISIKN;['yudho11'];Not_Hate
N_Target Kaka terimakasih sudah mampir Maju terus kami bersamamu;['kabar_manokwari'];Hate
N_Target Kalau ngaca malu lihat mukanya sendiri say;['dinaytalavie'];Hate
N_Target Kalau untuk pembersihan warung Remang Karaokean Atau tempat Berzina satpol PP kota medan sudah capek merazianya Itu saja orangnya Di tambah mungkin sama terkuat membekinginya;['abdillah_sng'];Hate
N_Target Kapan sehat gus Kok selalu ngawur;['gusmiftah'];Hate
N_Target Karena emak dan para remaja baru melek adalah kaum yang paling mudah di eksploitasi oleh para poliTIKUS DEMI SYAHWAT KEKUASAAN;['sriumamah'];Hate
N_Target Kek nya sama aja bng;['agus_clalu_kngen_kmu'];Hate
N_Target Kekayaan prabowo sekitar triliun gaji pensiunannya dia tidk pernah ambik dan di tksir ratusan miliar dan hutgnya miliar dia udh lunasin lo yg nambah sae lu jae togog;['alia_galb'];Hate
N_Target Kita cuma menyampaikan apay yg ad d kitab suci kami;['riccardo_daelli'];Hate
N_Target Kita doakan indonesia tetap utuh dari sabang sampai meruke;['davkalendra01'];Hate
N_Target Knp gk d sembelih aja siih sekalian;['__akhwat'];Hate
N_Target Kok aku yg greget sih;['septiaasn'];Hate
N_Target Kok doakan orang yg gak baiik broo;['farrel'];Hate
N_Target Kwatir berbalik ke yg mendoa kan dan di Aaminkan malaikat;['farrel'];Not_Hate
N_Target LUE BISA BACA KAGA ITU JUDUL DIBAWAH NYA ITU ini postingn bukan memperkeruh suasana tapi mau mengajakan coba dibaca KAPAN KALIAN YG ADA DI PAPUA MENGUCAPKN NKRI HARGA MATI AYO INDONESIA Q BERSATULAH Baca baca njing wahh emg edan ni org;['puji_sutomoo'];Hate
N_Target Lah duitnya masuk sama petani bambooo mata lo picek dari pada nolong perusahaan besi ato baja aseng;['toro'];Hate
N_Target Logika terbalik ala cebong ini memang sering buat ane ketawa sambil nangis anti asing itu maksudnya jika Asing merugikan negara Asing mengeruk kekayaan Alam Asing menjajah perekonomian bangsa kalau kita berkomunikasi atau Bekerjasama juga produk mereka ya gak masalah asalkan jangan sampai merugikan kita Jadikan mereka mitra namun jangan sampai kita dijadikan kacung atau budak Mereka gitu loh bambang;['ubet91'];Hate
N_Target MAMPUS MAH PASTI MAMPUS;['julian_isham'];Hate
N_Target MERDEKA;['prasetyo1967'];Not_Hate
N_Target MK mengatakan itu bersih tapi kenapa bisa terjadi kasus seperti ini;['alitaryatridana'];Hate
N_Target Ma af sebelumnya aku tak ada sepersen pun untuk dibayar hanya saja ingin tau keadilan dan demokrasi Indonesia sekarang bagaimana nyatanya;['regular_house_cat'];Hate
N_Target Mahasiswa papua yang diseret paksa dan dipukul oleh aparat ketika aksi damai kmren agustus;['arifin'];Hate
N_Target Main ke ig ku juga doong;['hijrah5'];Not_Hate
N_Target Maka dari ituuu semua pejabat pejabat SEMUA BANGSAT SEMUATERMASUK MK YANG MEMBERI KEPUTUSAN JOKOWI MENANG ADALAH ORANG TOLOLLLL;['hampir'];Hate
N_Target Maksud lu apaan anjenkk Munafik lu taik Kaleng kaleng lu anjenkkk;['gusmiftah'];Not_Hate
N_Target Mantull;['haram'];Not_Hate
N_Target Maranehna saya Jadi tidak saling membahayakan;['prengki128'];Hate
N_Target Masa sih;['bagaskara212'];Not_Hate
N_Target MasyAllah bisa kebetulan nian dank Itulah dank mati ck itulah yg kito samo harapkan tapi semoga di luar aktifitas kito yg lain tetap sering menyebut namo Allah krna kata Rasullullah manusia mati itu karna Kebiasaan sehari ny;['dank_feb'];Hate
N_Target Masya Allah benaran mbak;['indyraa04'];Not_Hate
N_Target MasyaAllah terima kasih semoga panjang umur dan sehat selalu sekeluarga saudaraku Aamiin;['rauf_9933'];Hate
N_Target Mbah Google ada Ka;['pr'];Not_Hate
N_Target Mimin jomblo Udeh nikah ato otw nikah Puyeng dah jwbnye;['premantobat073'];Not_Hate
N_Target Mimin nya juga gak tau Persih apa yang terjadi sesungguhnya kalau tak api pasti tak ada asap;['matahatirakyat'];Hate
N_Target Minggat;['papa_hiko'];Not_Hate
N_Target NU kata SAS cina jg jd jgn ganggu cina;['randy_alby'];Hate
N_Target N_Target;['robi_gunawan96', 'gusmiftah'];Not_Hate
N_Target N_Target N_Target;['m', 'mazwansyahfiqih', 'irfan'];Not_Hate
N_Target N_Target N_Target N_Target;['banser_nusantara', 'banser_nasional', 'banserindonesia', 'gp'];Not_Hate
N_Target N_Target N_Target N_Target CEBONG BAU WKWKEK;['daimahta', 'komikkitaig', 'gunromli', 'ratubalkis5056'];Hate
N_Target N_Target N_Target N_Target N_Target;['prabowo', 'sandiuno', 'mardanialisera', 'aniesbaswedan', 'presidenilc'];Not_Hate
N_Target N_Target N_Target N_Target N_Target N_Target N_Target N_Target;['jokowi', 'jokowi', 'fahrihamzah', 'prabowo', 'prabowo', 'sandiuno', 'mahkamahkonstitusi', 'humasmahkamahagung'];Not_Hate
N_Target N_Target N_Target N_Target N_Target N_Target Podea ko sanak lh merdeka nyu ha;['ramaik__', 'irvan_ayunda21', 'khairunas07', 'mondru_adi_putra', 'rezialfrs_', 'gentanaru31'];Not_Hate
N_Target N_Target N_Target N_Target horee cess;['brodykariarta', 'dwiseptiawan', 'gusombax', 'nandababe123'];Not_Hate
N_Target N_Target N_Target Tanah kita tanah surga Ya Surganya para pejabat;['kenedi_ds', 'sandhikabima03_', 'danitirtajaya'];Hate
N_Target N_Target antek lu di didik dong udah numpang tinggal songong lagi;['gilang_marwanta', 'habibi'];Hate
N_Target N_Target huuu;['yuli', 'jokowi'];Not_Hate
N_Target N_Target is my president;['putrinailah64', 'prabowo'];Hate
N_Target N_Target jangan mempecah belah kaum muslim;['sri_markidi_markido03', 'gusmiftah'];Not_Hate
N_Target N_Target jangan pak jangan bertemu sama penghianat;['prabowo', 'sandiuno'];Hate
N_Target N_Target liat nohh;['banser_nusantara', 'banser_nasional'];Hate
N_Target N_Target malu gk si lw;['s', 'ebboott'];Hate
N_Target N_Target mantul nih wkwk;['massuwann', 'rahmats_21'];Hate
N_Target N_Target ngakak aku tuh;['sfisps', 'damai_syafawi'];Hate
N_Target N_Target pa kiayi kalau ini gbs jd bukti kecurangan ya;['ahmad_jamyaby', 'yusufmansurnew'];Hate
N_Target N_Target prabowo;['herusaputro_', 'traytri'];Hate
N_Target N_Target tolong di ciduk ya Makasih;['divisihumaspolri', 'komnas'];Hate
N_Target N_Target untuk pemimpin indonesia;['aniesbaswedan', 'sandiuno'];Not_Hate
N_Target N_Target yang bener yang mana Di seret paksa pas aksi damai apa mengkibarkan bendera bintang kejora;['okesiptop', 'matahatirakyat'];Hate
N_Target Nah Ini Dia Komen Yg Di Tunggu;['4yi_ri'];Hate
N_Target Namanya aja komunis atheis anti tuhan tak beragama;['mjamallud1n'];Hate
N_Target Namanya juga politik kak Kita nikmatin aja dulu;['nanabehind'];Hate
N_Target Nastagfirullah Aamiinnn;['farrel'];Not_Hate
N_Target Nauzu Billah;['afrah3447'];Not_Hate
N_Target Ngapain di gebukin rame Nanti malah diciduk Hukum sekarang kan kayak gitu Sniper aja dari jauh Shot pas pala nya Pasti mati;['mariamaryam350'];Hate
N_Target Noh d katain lu bang;['teddygusnaidi'];Not_Hate
N_Target Nyalakan sinyalmu;['tia_ristawaty'];Not_Hate
N_Target OPM itu ngamuk urusin Jgn omdo;['gusmiftah'];Not_Hate
N_Target Orang Gila;['cyber_badar_army'];Not_Hate
N_Target PALING BANYAK CINA;['wisnu_wu'];Hate
N_Target PKI;['kupercyber'];Hate
N_Target PKI detected;['mjamallud1n'];Hate
N_Target PS jadi king maker aja biarin yg muda yg maju;['bomaadss'];Hate
N_Target Paan si luh gk jelas banget ngomong apa ngedumel seh;['roylast121'];Hate
N_Target Pak PRABOWO SANDI yang di Lantik;['rosebenny_7420'];Hate
N_Target Pak ko gini sih hmm;['jokowi'];Hate
N_Target Pak please lah kok diem aja;['jokowi'];Hate
N_Target Pasti cebong bilang ini dubing;['dewi_topan_halilintar'];Hate
N_Target Prabowo;['rosebenny_7420'];Hate
N_Target Presiden Cebong TOGOG jangan disamakan sama Presiden Akal Sehat;['dadangazzam'];Hate
N_Target Presiden Kita laayy;['mhay_day'];Hate
N_Target Presiden versi KPU Bawaslu MK pasti bisa Cuma insya allah saya percaya sebelum mereka pasti bakal celaka aamiin Wallahu alam;['azkiyanadhirasamudra11'];Hate
N_Target Quraiys syi ah;['billymustofa'];Hate
N_Target RAKYAT YANG MANA YA RAKYAT YANG PERCAYA INDONESIA BUBAR;['debrah_08_'];Hate
N_Target RAKYAT YG MANA RAKYAT YG INGIN PEMERINTAH TDK PRO ASENG RAKYAT MISKIN YG INGIN SEJAHTERA MSY MUSLIM YG INGIN PEMERINTAH TDK MEMBENCI FPI DAN BERSIKAP ADIL TRHDP ISLAM RAKYAT NASRANI YG NASIONALIS TDK MEMBENCI SESAMA AGAMA RAKYAT ANTI CHINA ANTI PKI DLL DST;['wawanloblobly'];Hate
N_Target Repost aja gpp kok;['rajutanadhanie'];Not_Hate
N_Target SUMATRA BARAT Siap siap yaaaa;['wilson_hutasoit'];Hate
N_Target Sama paha bkn muhrimnya;['barunawanaris'];Hate
N_Target Sambil ngakak aowkaowk;['erwinisk'];Hate
N_Target Saya mengkaji tentang akhir zaman dari guru saya sesuai fakta dan ilmiah dan ulama di indonesia bahkan dunia turut saya pelajari untuk mendukung tentang kebenaran nya sesuai al qur an dan al hadist semua akan terjadi sesuai sunnatulloh seiring berjalan nya kehidupan hingga sebagian dari manusia tidak sadar bahwa mereka sedang berada dimana dan kondisi seperti apa Karena hari yg allah tentu kan pasti dan itu bagian dari ke imanan seorang hamba;['beril_rdr'];Hate
N_Target Semangat bener bang;['omojak'];Hate
N_Target Sering nonton kajian akhir zaman ust Zul ust Rahmat Baequni mungkin bnr tahun startny Astagfirullahalazim;['flateart73'];Hate
N_Target Siapa sih dia sudah tampangnya nyebelin apakah pengusaha aseng yg punya bekingan segitu nyolotnya m perempuan serasa dunia punya dia;['biebinege'];Hate
N_Target Sila ktiga Persatuan indonesia bukan persatuan kecurangan paham ga bong;['toto'];Hate
N_Target So pasti itu tuman mereka;['kabayanvan'];Hate
N_Target Sok pinter tpi mlh sbliky Pinter y kga artiy Sama sxli alias pepesan kosong;['rianernest'];Hate
N_Target Syairnya nyuruh jangan pacaran eh dia pacran;['__akhwat'];Hate
N_Target Syedih yaaa;['naniindrarama'];Not_Hate
N_Target Syg bngt ya na udzubillah john sma deh kita anak cucu keturunan kelak ada jg seperti mereka na udzubillah;['herikurniawan43'];Hate
N_Target TOLOL NYA ORIGINAL;['sujatwika'];Hate
N_Target TUNGGU AJ BOS TUNGGU YA SABAR TUNGGU PAKETAN LANGSUNGNYA INTINYA UDH Males gua NGELADENIN LUE mulai tadi ternyata nga NGERTI apa kagak tau baca Ni postingan mengajak atau memperkeruh kalo kebodohan itu jgn dilihat kn kepublik dibaca dulu judunya apaan;['puji_sutomoo'];Hate
N_Target Tetap N_Target My President sesungguh nya;['putrinailah64', 'prabowo'];Not_Hate
N_Target Tobat pala lo;['wawanloblobly'];Hate
N_Target Togog koplok kekal abadi di NARAKA jahanam Tah si jae;['r3z1m_r1weuh17'];Hate
N_Target Togog udah susah idup susah diterangin lagi;['mjamallud1n'];Hate
N_Target Total jam;['aliyahzaii'];Not_Hate
N_Target Tulll Sepemikiran;['kabayanvan'];Not_Hate
N_Target WA ALAIKUM SALAM WR WB;['ra'];Not_Hate
N_Target Waiyakii;['wijayakusuma436'];Not_Hate
N_Target Walikota Medan T Eldin Zulmi bukan Edi Rahmayadi;['ondysaputra'];Hate
N_Target Wkwkwkw;['kissnha71'];Not_Hate
N_Target Ya Moga aja deh gak ada acara begini di Indonesia;['affandi5335'];Not_Hate
N_Target Ya demikianlah kira kira Gaya ngomong omongan yang di bahas mimik dan intonasi tak ada bedanya spt gaya ngomong emak emak saat lagi ngumpul mengosip sambil duduk berjejer nyari kutu di rambut bergantian;['lilalyla32'];Hate
N_Target Ya hati ada unsur provokasi ya jaga kan lebih baik sedia payung sebelum hujan kata pepatah;['okesiptop'];Not_Hate
N_Target Ya kompor agar jangan lagi ada emak bodoh yang mudah di eksploitasi oleh para poliTIKUS busuk;['sriumamah'];Hate
N_Target Yes;['wantiayu089'];Not_Hate
N_Target Yg paling duluan ngusung RK di Pilgub Jabar kan om Bewok ini;['pelangi_air_mata'];Hate
N_Target Yups Hanya pada Alloh SWT saja kita umat Islam berharap;['hrln'];Hate
N_Target aaaamiiiiin;['pelangi_air_mata'];Not_Hate
N_Target aamiiin;['prasetya'];Not_Hate
N_Target aamiiin Allahumma aamiiiin;['henisri_rahayu2'];Not_Hate
N_Target aamiiin Allahumma aamiiin;['teuku_razali'];Not_Hate
N_Target aamiin;['jabrial66'];Not_Hate
N_Target aamiin INSYAALLOOH doa antum dan ummat islam lain nya di ijabah;['manusiatakkenal_lelah'];Hate
N_Target aamiin Yaa Rabb;['pejuang1745'];Not_Hate
N_Target aamiin Yaa Robbal alamiinkabulkanlah ya Alloh;['henisri_rahayu2'];Not_Hate
N_Target aamiin Yang penting kita semua para pejuang medsos jangan pernah lelah berjuang;['mus_dza'];Hate
N_Target aamiin aamiin yaa Allah;['henisri_rahayu2'];Not_Hate
N_Target aamiin allahuakbar;['peradana'];Not_Hate
N_Target aamiin bang insyaallah Abang juga ya wkww;['_alpasya_'];Hate
N_Target aamiin bang makasih ya doanya;['rosmalizar'];Not_Hate
N_Target aamiin in syaa Allah dilancarkan niat antum min jan lupa kalo udah shodaqoh untuk anak yatim ya min;['premantobat073'];Not_Hate
N_Target aamiin in syaa Allah kita saling ingetin ya min antum udah maem lom min khan khan khan keterusan jadi lebay deh ane wkwkwk;['premantobat073'];Hate
N_Target aamiin selalu doa terbaik untuk Indonesia;['momovele'];Not_Hate
N_Target aamiin semoga lancar min;['keadilanrakyatindonesia'];Not_Hate
N_Target aamiin smoga yaahh surplus surplus surplus naik brp prsen aja blm tntu org stuju jgn berkali lipat yuk hidup sehaat senam yuk senam putar kekirine nona manis putarlah kekiri kekiri kekiri n kekiri kekiri manisee;['ummaaisy_fiti'];Hate
N_Target aamiin van smga qt n keluaargo qt van wafat dlm keadaan iman islam baik dlm keadaan berwudhu dlm keadaan yg baik husnul hotimah aamiin;['bengkuluuhijrah'];Hate
N_Target aamiin y allah mari kita bdoa;['prasetya'];Hate
N_Target aamiin ya Allah;['jabrial66'];Not_Hate
N_Target aamiin ya allah;['devimariana43'];Not_Hate
N_Target aamiin yaa Allah;['henisri_rahayu2'];Not_Hate
N_Target aamiin yaa Robbal aalamiin;['tantipakamu'];Not_Hate
N_Target aamiin yaa rabbal alaamiin;['jabrial66'];Not_Hate
