Username;Comment;Target;Label
pelangi_air_mata;N_Target hhhii Tp menderitanya bukn khayalan;['bamzwidodo'];
pelangi_air_mata;N_Target hhhiii;['jafaryahyajaya'];
pelangi_air_mata;N_Target hhhiiii;['yanti4872'];
pelangi_air_mata;N_Target hhii Mungkin jarinya kangen akuh;['dimitria1130'];
pelangi_air_mata;N_Target hhiii Aliran sungai apa bng;['ondrysyahrul'];
jafaryahyajaya;N_Target hii;['pelangi_air_mata'];
dimitria1130;N_Target hiii bablas kpncet tanpa d sadari;['pelangi_air_mata'];
_assistant.marbot_;N_Target hiksss pantes ntu tadi nyang andukannya senyum senyum centil gitu min nasibb;['premantobat073'];
pelangi_air_mata;N_Target hissh;['agustialam'];
si_izzat46;N_Target hiya malah lucunya disitu mnurut gue;['pelangi_air_mata'];
islam_cahayahidupku;N_Target hmm gitu ya bukankah sudah di atur jual yang haram itu ada tempatnya bukan sembarang tempat kalau gk tau masalah dan aturan gk usah komen bahaya;['paulusnaeksitompul'];
hitsjayapuragallerry;N_Target hmmm tu lgi;['jiang_223_'];
roylast121;N_Target hmmmmm;['zakysef'];
roylast121;N_Target hmmmmmm;['zakysef'];
pelangi_air_mata;N_Target hny cebong yg tau artinya bng;['subandonoady'];
pelangi_air_mata;N_Target ho oh biar abng ketawa;['panji_sujatmiko'];
farrasmhzb_;N_Target hoax;['afrzlftrchmn'];
yatnaafri;N_Target hooh min cuma kekadang suka lupa buru;['islam_cahayahidupku'];
arifin.26_08;N_Target hormatilah jasa pahlawan;['alpasya30'];
ubet91;N_Target hp kau dari Cina haha;['fatin_chasani'];
kupercyber;N_Target hpus mbak;['ning'];
dedikusumawijaya;N_Target hua ha ha hah tangkeoin aja se kampung;['82'];
dedikusumawijaya;N_Target hua ha hah jaman skrg nambah jam;['msyulymarthadiraja'];
abu_mirza79;N_Target huaaaaaaaaahaaaaa;['banghericms'];
pelangi_air_mata;N_Target huhahaha;['dzulfikar_1'];
politik_lucu;N_Target humanis eror kayaknya Yang maniss dalam politik sudah pasti bisa;['ronipramidya'];
ismawan_06;N_Target hus jangan diganggu dedek wiwi lagi baca komik;['pejuangislam466'];
dorayaki_transforming;N_Target huumt;['simon'];
d0r4y4k1.tokyo;N_Target huumt sama klo gituh;['linnydharma'];
titiekfachlevi;N_Target huuszz pelan nyebutnya ntar kena UU;['premantobat073'];
wijayaangga27;N_Target ia GPP PKS juga mash satu perjuangan;['dyardiansyah'];
hitsjayapuragallerry;N_Target iaa;['_ayomi_07'];
darm3088;N_Target iceh kampang;['wahyuangga0'];
rarahadipratama;N_Target ih kamu mah suka ga ngerti armando dia mah ga anti asing cuma klo emang bisa pake produk lokal kenapa engga kan menguntungkan rakyat;['ubet91'];
arifin.26_08;N_Target iki lo di delok drungokno N_Target;['alpasya30', 'mak_ompong'];
da.nny3718;N_Target iman nya aja kabur di Arab;['bubles_beauty'];
alhamdulillah__654;N_Target imbas nya ke rakyat kasian yah pa;['wahyudin1310'];
halimatussadiyah_77;N_Target in shaa Allah saya akan share;['nurjannah_699'];
ayahasa61;N_Target indonsia lebih gak butuh manusia bermental jongos non punya martabat non punya malu;['matoa_papeda'];
heendiisurya;N_Target infus lokal dulu tuh sblm aksi atas nama;['biru'];
faazaa2778;N_Target ingat Gus massa kamu ada saatnya kau akan hancur dan di hina sehina mungkin jadi BerTaubatlah sebelom ajal Menjemput kamu;['aprilsambas1'];
uswatunhasanahz;N_Target ingat ya itu dimenangkan jadi jangan merasa jumawa;['edi_jumaedi'];
husna5044;N_Target ingin terkenal kali;['rifqiarif'];
fajarmdne;N_Target ini PKI loh pak yang dulu ngebunuh pahlawan terus di masukin ke lobang kecil;['jokowi'];
ibn_naum;N_Target ini bukan hanya soal Kemampuan berbahasa tetapi wawasan kebijaksanaan dan cerdas dalam berpikir cepat;['ombak96'];
aries_susanto_;N_Target ini bukan hoax ya tapi kenyataannya begitu diam naikin harga bbm pln stnk pajak siapa yg di menderita rakyat apa tdk bisa cari alternatif lain tapi jangan ngutang lo ya alternatif nya parah junjungan lho;['2019gantiwakilpresiden_'];
pelangi_air_mata;N_Target ini bukn provokasi kak Tp cara berfikir cerdas dan kritik membangun utk pemerintah;['dianmaharani1991'];
lanang_kocak;N_Target ini kan bangsa china tiongkok china penjajah sudah berani sama orang pribumi smakin kurang ajar ni komunis china;['dedi_la_tahzan'];
mjamallud1n;N_Target ini lagi begok kumunis dibilang atheis sama aja loe bilang kalo orang arab pasti islam padahal banyak yang beragama lain;['udinhayen'];
mjamallud1n;N_Target ini lagi lebih begok emang siapa yang bilang aidit penggagas komunis gw bilang aidit yang PKI juga islam bukan atheis hadeuuuh kalian begok begok otak kena cuci jaman orba;['iamtinfa03'];
lambelamesh;N_Target ini lah keunikan mimin;['ratnasihayu'];
dank_feb;N_Target ini lokasi ny dekat dg kosan dank van;['bengkuluuhijrah'];
fityalifia;N_Target ini masalahnya dia melakukan pelecehan ke wanita tp wanitanya gk bs digoda dan berani tegas Akhirnya dia marah marah;['zaldy_muhamad'];
ristiindrijani;N_Target ini namanya dunia udah terbalik balik;['jhokers_'];
faijan.baks;N_Target ini oknum yang mulai kurang ajar dan gk semua yang kek gini;['mhmmdsjordy_'];
via_syilvia08;N_Target ini org yg bantuin lu scr curang g lu bantuin Pasti jawaban lu wong bukan urusan saya;['jokowi'];
pelangi_air_mata;N_Target ini pling menyedihkn;['langit_bumi_soundsystem'];
keadilanrakyatindonesia;N_Target ini rencannya mau kita buatdoakan ya min supaya sukses;['nanda_hermawan05'];
azizahsitirahmatul;N_Target ini satu cebong hanyut kena hoax abu gosok;['puji_sutomoo'];
ratmo_kanazawa;N_Target ini video saat masa kampanye dmna pada saat itu pertahana hendak kampanye ke daerah kami;['aldoafif_'];
pejuang1745;N_Target ini yang ada dibenak saya skenario besar apa yg sedang mereka jalankan;['mus_dza'];
toto.bob.1654;N_Target ini yg pingin menang tp maksa masa pilpres sdh usai prabowo aja sdh ucapin selamat ke bpk jokowi tp yg lain kok masih ngeyel;['wulanantania'];
_dmsadtyar;N_Target innalilahi;['mhmd_hsn15'];
sahrian_tio;N_Target inshaallah saudaraku;['syamdhan5'];
ruri_hepriyanti;N_Target instal Instasaver di play store;['hilal'];
wahyupetol;N_Target institusi lu GX lebih hebat dari pengadilan negri di kabupaten lebih jujur Curang bos curang;['mahkamahkonstitusi'];
al.firdausy;N_Target insya Allah;['premantobat073'];
dorayaki_transforming;N_Target insya Allah Aamiin;['suwardiwiratama'];
biqiyusa;N_Target insyaallah Allah pak Anies jadi pemimpin negeri ini kelak nant;['sumakmurmujio'];
idaybae__;N_Target is the best best best;['aniesbaswedan'];
lilalyla32;N_Target isinya cuma ngenyek dan nyindir isinya cuma bangga pada dirinya dan partainya Gak mutu blas;['samsuarofficial'];
faiz_nizhamuddin_aslam;N_Target islam di ktp dg cara fikir yg slalu di bawa kamana mana mana yg memberi dampak pada diri dan org lain Emang dlu jaman aidit dah ada KTP sakti;['mjamallud1n'];
pelangi_air_mata;N_Target isuuu Apakah mahalnya bahan pokok itu isu Brp ribu orng dpt kartu sembako murah kartu kuliah atau kartu prakerja atau kartu lain Pdhl puluhan juta rakyat indonesia butuh sembako murah kuliah murah dan lap pekerjaan mudah;['alfinamahadewi11'];
navrik016;N_Target itu baru satu daerah gmana klw daerah yg lain ikutan hehe;['ryooasqolany89'];
jaleranku_saka_kulino;N_Target itu bukan mengihina bro hanya saja memberikan faktanya yang terjadi oke;['yannaiddris'];
nurul.hudha.7798;N_Target itu gk meninggal masih hidup cumak kcapean ketiduran;['faridah_idaevri'];
islam_cahayahidupku;N_Target itu jadi pertanyaan nya apa mungkin indonesia mau mengikuti jejak tailand yang udah di legalakan pemerintah berjumlah jenis kelamin;['idham198'];
emangchincai;N_Target itu kabarnya gub sebelum pak anis yg ngeluarin pohon plastik cuma dipake minggu harganya m apakabar;['alia_galb'];
keadilanrakyatindonesia;N_Target itu namanya islam KTP min;['ita6323'];
agust_arkana;N_Target itu orang dpt sebutan gus dari mnaya;['bimaalfatah'];
nicoagan;N_Target itu peribahasa yg cucok utk si dia;['pelangi_air_mata'];
enthung_tenan;N_Target itu si ngaciro kuprut maksa menang bego tp pengin mimpin hahahaha raja kodok;['aj'];
ahmad0809_gw;N_Target itu sih petugas partai Ka Min jongos nya aseng tapi jgn kasih tau tetangga sebelah yaa Min mereka suka kalap saking kalapnya bubarin pengajian fiqih;['pelangi_air_mata'];
nadiyyans;N_Target itu udah lama banget kali dibantahnya dan sudah di jelaskan juga kok kalo di jelasin sama saya itu akan panjang lebih baik anda buka di YouTube banyak video pak anies menjelaskan dan membantah tudingan itu dan saya ingin bertanya sama anda terus siapa yang anda pilih sebagai calon presiden yang akan datang Dan tolong jelaskan hasil kinerja gubernur DKI sebelum pak anies Terimakasih;['abrahamduta86gma'];
islam_cahayahidupku;N_Target itu urusan presiden pemrov DKI gk ada wewenang untuk masalah itu;['juzt_irul'];
jajangdio;N_Target ituh apa anu;['ubet91'];
utari.riry;N_Target itulah say;['lisa_petrovic'];
sinaga.enny;N_Target iy tp pendukungnya msh sombong aj;['mbah_way'];
premantobat073;N_Target iya;['imamsupriyatman81'];
m4d4d_10;N_Target iya Maasyaa ALLAH;['fatmah_salim2'];
premantobat073;N_Target iya Mak doain ya;['adiaabadiana'];
wisnu_wu;N_Target iya Mengalir ke asing demi kepuasan pejabat;['danitirtajaya'];
premantobat073;N_Target iya Romantis banget hehe;['icha_19781'];
umma_kamal;N_Target iya Sewotnya sampai ubun;['engdwi'];
mvzd4lip4h;N_Target iya aku sedih liat polis di papua jadi korban Tapi klo liat yang galak sampai membahayakan nyawa orang bete juga liat nya;['premantobat073'];
m4d4d_10;N_Target iya am;['waluh_0212'];
premantobat073;N_Target iya bang doain biar cepet kekumpul uangnya;['lilisulaeman'];
premantobat073;N_Target iya bang mantul;['cacingbewok'];
premantobat073;N_Target iya bang terus yang mana dulu;['triyosusanto_'];
teddy_amoedmarugul;N_Target iya bener Kami hanya punya Allah buat mengadukan msalah kami;['ummu_ahmad_yusuf_harun_arasyid'];
pelangi_air_mata;N_Target iya bener bng Sdh ada yg ngamuk dibawah;['ahmad0809_gw'];
emiwati63;N_Target iya betul;['t4ntri_27'];
premantobat073;N_Target iya biar nanti bareng bareng jihadnya;['cachaaliza'];
pelangi_air_mata;N_Target iya bng;['waluh_0212'];
premantobat073;N_Target iya buat ngutang lagi;['rin2988'];
kancilasalbunyi;N_Target iya bukan karya trus karya yg dibilang pak anis yg mana sih;['warkopnusakambangan'];
omojak;N_Target iya dek;['hijrah5'];
ong_geng;N_Target iya dikiranya mungkin org kalimantan cuma diam saja Dikiranya qta nga mantau Mereka Mungkin dia pengen seperti kejadian dulu kepala mereka jadi koleksi disungai mahakam Atau mungkin dia baru anakk kemarin;['dediaribowo'];
jnhp__;N_Target iya dong;['umar'];
islam_cahayahidupku;N_Target iya donk presiden masa depan;['yatnaafri'];
santipanon_kurma;N_Target iya dulu bgt partai demokrat sempet mau calonin pa anies jadi presiden yg diusung demokrat kalo ga salah;['jailanihasyim'];
premantobat073;N_Target iya emas tetaplah emas walau didalam penjara;['bukanakunjasman'];
premantobat073;N_Target iya gan;['heendiisurya'];
premantobat073;N_Target iya gan hehe;['al'];
andre_pradi02;N_Target iya giliran surplus pemerintah ky org kebakaran jenggot Rakyat yg kena getahnya Gmn ga surplus lah wong duitnya pd di korup Cape deh Indonesia Raya;['rahayu_maurer16'];
aku_pengikutmu1;N_Target iya ini dimedan;['idrus_djunaidi'];
ummu_ahmad_yusuf_harun_arasyid;N_Target iya insya Alloh yaqin Alloh SWT akan menolong umat Islam;['teddy_amoedmarugul'];
nikuctciiuu;N_Target iya itu bang rasax pingin narkam bagai singa baru bangun dari tidur ni heheee;['al_m4d4d_10'];
dimitria1130;N_Target iya jd suka ribut sama sodara sndiri yg buta kkap ma buruk nya rezim ini;['pelangi_air_mata'];
rgna_ulfa;N_Target iya kalau gak salah mh pas jaman nya kampanye;['sukendar8397gmailcom'];
rifqiarif.rahman;N_Target iya kali ya bikin statement sampah kek gini;['husna5044'];
aku_pengikutmu1;N_Target iya karena sirik tanda tak mampu contoh nya tu ibu kota mau dipindah in karena tak mampu menyaingi gubernur DKI karena dangkal nya pemikiran dan takut kalah saing pemikiran;['nilawati_84'];
agusduriat48588;N_Target iya karna president IR H jokowidodo;['aji_sukarno'];
islam_cahayahidupku;N_Target iya kenapa sih mereka gk ngaku aja mereka udah kafir kelar urusan;['yatnaafri'];
barcelona_67;N_Target iya lah kalo ahok kan bacot doqng;['yosiasimanungkalit'];
premantobat073;N_Target iya liat aja lagi;['nitaronce'];
premantobat073;N_Target iya makanya nikah dulu hehe;['cachaaliza'];
sujatwika;N_Target iya maklum laa;['dent_radent'];
indyraa04;N_Target iya min satu kampung;['islam_cahayahidupku'];
nurul.hudha.7798;N_Target iya msm aq juga gitu gk tega ngelihatya mbayangin anak q jau dri orang tua salam santun sore kwan;['faridah_idaevri'];
wulanantania;N_Target iya nak;['ar_prasetya'];
pelangi_air_mata;N_Target iya sabar aja Ane dah sering bng Bahkn pemblokiran perpanjangan otomatis jg pernah biasanya kl ane hbs ribut ma cenong Mungkin dilaporin x yaa;['nicoagan'];
nolangav;N_Target iya sekedar mengingatkan;['yani_marr'];
islam_cahayahidupku;N_Target iya semoga aja anak itu gk dikerjain oleh malikat Allah;['irma_ais1929'];
kolektor_rombenx;N_Target iya semoga alloh memusnahkan makhluk ciptaan iblis ini;['nabrisputra'];
premantobat073;N_Target iya serem banget bawa kepapua aja;['rin2988'];
ummu_ahmad_yusuf_harun_arasyid;N_Target iya sungguh tidak mencerminkan seorang pemimpin di saat Papua membutuhkan kehadiran nya untuk meredamkan;['hariyanto5971'];
budiyantilina;N_Target iya tak usah heran banser mmg luar binasa;['ariprastutiningrum'];
kopralmasta;N_Target iya tetap di hati saya cman Bpk Prabowo buat pimpin negeri ini;['nama1598'];
djatiningrumwidia;N_Target iya tuh pret;['luff_vanderwich'];
dhanie_lr;N_Target iya ya;['premantobat073'];
argafardhain;N_Target iya ya nanti gw coba;['triprastyoo'];
nurullchoiriyah;N_Target iya yak Orang mah malu lngsng turun dri jabatannya Ini malah muka tembok;['mhd'];
isbar3;N_Target iya yg lewat jokowi yg di sebut nama prabowo berarti rakyat ga peduli sama pakdhe;['bubles_beauty'];
malikaabdat_;N_Target iyaa wkwk;['pelangi_air_mata'];
silvynadyatiadita;N_Target iyah banget Sedih pretsiden tertukar session;['dhlia_savitri'];
zanssky;N_Target iyalah buat apa punya pemimpin yang merusak bangsa negara indonesia buat apa punya pemimpin yang hanya memecah belah kesatuan negara republik indonesia buat apa punya pemimpin yang kerjaannys hanya menindas kaum yang lemah;['sofyanania'];
m4d4d_10;N_Target iye bang;['moel_betawi'];
naura.aisha01;N_Target iyya ya kodok suka melompat;['y'];
mohammedelfettih83;N_Target jadi ini maksud anda membuka seluas nya si china tiongkok Untuk bangkrutkan negeri ini;['jokowi'];
bimaalfatah;N_Target jadi komedian pun malah pen muntah liat mukan nya;['agust_arkana'];
cahyanto_ang;N_Target jadi negara Indonesia serikat;['renatadina'];
pingkabo6;N_Target jadi orgi apa struk itu lbh mudah dikabulkan Tuhan;['ar'];
premantobat073;N_Target jadi pilih yang mana;['lilisulaeman'];
ubet91;N_Target jae siapa;['jajangdio'];
pelangi_air_mata;N_Target jaman pencitraan;['malik'];
dediaribowo;N_Target jangan di tanggapi bang N_Target itu orang IQ nya jongkok asal ngomong akan tetapi tidak pernah tau yg sesungguh nya orang seoerti ini berbahaya jika di jaman kerajaan dulu manusia seperti ini di undang ke istsna jerajaan kemudian dihidangkan minuman yg sudah di campur dng racun mematikan;['ong_geng', 'puji_sutomo'];
pelangi_air_mata;N_Target jangan dong Kl diangkt jd duta ank baik direzim ini berarti cahaya ngk baik Saat ini kt ada didunia terbalik;['panji_sujatmiko'];
arifsyaifulbakrie;N_Target jangan gtu bro ntar beliau trauma gk mau blusukan lagi ke rumah para cebong;['dniaza79'];
ari_.purnomo;N_Target jangan kasar kasar;['keadilanrakyatindonesia'];
pangeranbelut;N_Target jangan makar pada hukum alam Hukum alam;['omansaga'];
al.firdausy;N_Target jangan mau kalah sama aku;['premantobat073'];
saidfathan;N_Target jangan salahkan polisi bung coba kau salahkan yang di atas polisi mereka semua cuma di perintah;['matahatirakyat'];
nining_pung;N_Target jangan sok pasti ah itu nama nya mendahului Tuhan gak baik karena Tuhan punya yg namanya takdir;['annasputrakaili'];
ema_watieee;N_Target jangan sombong kalo masih miskin karena dosanya dan dibenci Allah udh sombong miskin horang kaya bebas mau bikin bank apapun asal jangan pake duit negara buat pribadi cuy;['sugiksyaraf'];
rdiansyahdonal_18;N_Target jangan suka fitnes cuk hahaha;['fitriayu0209'];
west_z25;N_Target janji bapk itu semua omong kosong;['jokowi'];
ffd77__;N_Target jauh cuk sidoarjo;['pratamaputra_6661'];
rian_sukiman280795;N_Target jauhkan lah kami ya allah;['chesylininayp_azila'];
rahmaddani89;N_Target jawab takbir dengan baik Bu jgn di ubah;['roylast121'];
ijahmuis;N_Target jawabnya ALLAHU AKBAR;['roylast121'];
myunk;N_Target jejak digital itu memang kejam ya ngiming ngiming obligasi itu apa;['dianmaharani1991'];
zuneefi;N_Target jelas bukan semua ulama krn ulama itu ada dua ulama suu dan ulama lurus yg murni berpedoman kpd yg nabi Muhammad saw bawa;['indra_haeruddin'];
wulanantania;N_Target jelas jt rakyat yg tolak jokowi tp ttp dipaksa iktn nanggung hutang ribu trilyun lebih anda waras sruh kami pindah;['rizki_harun'];
pelangi_air_mata;N_Target jelek gitu kebanggaan cebong kok bng;['gusti'];
dhaerick;N_Target jgan hirau kan hukum bro klu dpat kyyk gtu di hjar aj dlu hbis hbisan yg penting kesal k byar irauasn x nntik kn dia slah kok sya rasa dah visral dah gk tenang orang ne dah gk mau kluar rumah tkut dia;['adhieitem'];
sitielah5;N_Target jgn asal ngucapin lu yg knp ndak bela NKRI harga mati tp ndak ada respon sama sekali sekarang bukan zamannya kampanye bro jg kedaulatan negara itu penting;['wawanloblobly'];
erick_tokka;N_Target jgn bilang dungu gitu bro Masih banyak yg lebih dungu dr dia yg milihnya;['sihirhujan'];
pelangi_air_mata;N_Target jgn dicari Apalagi nyari nm nya di kampusnya dulu ngk ada jg;['ferry_draker'];
pelangi_air_mata;N_Target jgn ikut nambahin jm kak Hhheee;['aliyahzaii'];
alia_galb;N_Target jgn jauh deh kami di daerah tau sendiri model curang spt apa hahah;['emangchincai'];
alia_galb;N_Target jgn jauh tuh bus trans yg ber biji nya Milyaran pegimane kabarnye kepala dinas nya dipenjara gubernurnya bebas merdeka hahah;['emangchincai'];
pelangi_air_mata;N_Target jgn ketawa bng Jdwl ketawa sdh hbs Skrng jdwl ishoma;['dh1nah3ndr4'];
pelangi_air_mata;N_Target jgn lah;['erwinsusilo2280'];
alle_man87;N_Target jgn lupa kita kerja kerja kerja keras bagai kuda Biar gaji makin gede kena pajaknya juga tinggi Utang bayarnya dr pajak lho bro Oiya biar bisa muter muter di tol jg bro;['farrel'];
ar_prasetya;N_Target jgn mau di bego in bos malu;['aldoafif_'];
slumkd0nk;N_Target jgn sampai klo itu terjadi lawan;['yudhicom'];
ananuryanah67;N_Target jgn tanya ke sy coba tanya bpk itu;['darmadi1665'];
_na2.nk.prwt_;N_Target jgn terlalu dlm komennya ntar tambah maluin bro;['mjamallud1n'];
imamsupriyatman81;N_Target jiaa gedubrak;['premantobat073'];
zaldy_muhamad;N_Target jiaaah ini sama aja propaganda parah lau;['keadilanrakyatindonesia'];
_assistant.marbot_;N_Target jiaahh;['premantobat073'];
nicoagan;N_Target jijay bajaj;['a_riyadiwijaya'];
jejak_akhir_zaman;N_Target jijey;['wendaonfire'];
jubelpurba;N_Target jngan ngomong moral lah bro berkaca aja dulu;['hendrihy1979'];
ubet91;N_Target jngn entar Indonesia bnyk polusi;['yanti'];
pejuang1745;N_Target jokowi harus turun daripada melepas papua yang aneh kok kepolisian dan jokowi hanya diam saja Itu jadi pertanyaan besar dan kenapa mesia mainstream menutupi kejadian ini;['mus_dza'];
idlalhafshah04;N_Target jurrr gat;['arihandoko5'];
david_otna;N_Target jurus baru kyk nya;['kumar_5575'];
makmur.muhammad;N_Target justru itu Maknya china di kirim kesana;['rony_dzakiyafishfarm'];
fris.nd;N_Target jyjyk ga si ada orang gitu bgt ngomong ga konsisten;['fris'];
matahatirakyat;N_Target kabar itu belum fix sih aku aj gk nmu klo mahasiswa papua aksi damai dan dipukuli aparat iya;['_adiel'];
premantobat073;N_Target kabur hehe;['puspaendah175'];
rahmaddani89;N_Target kabur ndasmu bijeh PKI kah;['roylast121'];
ryan_wardiana;N_Target kadang kadang politik membingungkan Rakyat Kadang membela berjuang menghianati dan sakit hati hahaha makannya jangan ikutin politik di Indonesia Kaya tai kucing dieum dieum bauuu juga hahaha;['dedegpidekso12'];
pelangi_air_mata;N_Target kadang kalapnya nangkep kita jg Smoga dia ngk bc comenan kita ya;['ahmad0809_gw'];
rizky.bakar;N_Target kado kemerdekaan;['mirzantiamel_'];
abrahamduta86gma;N_Target kagak ada yg cocok;['firaunnya_cebong'];
p.ekoyudi;N_Target kagak ada yg naik naik dikit mah wajar inflasi pasti ikut berperan belajar lagi sono;['reyhan_fbr'];
syimabeuty_indonesia;N_Target kak belum termasuk ongkos kirim;['laily_hpai'];
haryanit654;N_Target kalau itu benar terjadi bagaimana nasip kami orang yg bsa hya jual kecil kecilan;['saiful_21211'];
pelmen10310;N_Target kalau kaum anda cinta pada NKRI hormati semua isi pancasila dan demokrasi di negeri ini ngerti ga;['2019gantiwakilpresiden_'];
justadumbo;N_Target kalau masih kayak sekarang yg kepilih fix yg bego bukan presidennya tapi emang mayoritas rakyatnya;['kabayanvan'];
shadowwarriorrrrrr;N_Target kalau si anu susah ngirimnya harus sama Nasi Bungkus kg;['regarborneo'];
moestofa2;N_Target kalo kami di ambon maluku gak butuh beliau;['aidilfep_reigns'];
munhamir94;N_Target kalo mau Mengkritik pake data bos biar riel jngan mengandai andai kalo data lu jelas bukan asumsi pribadi orang gak bisa bantah pendapat lu Bos Belum provinsi yang laen provinsi yang laen nya brapa jngan ngomong kya brung beo ngomong tapi gak tau apa yang diomongin karna setiap statmen pasti ada pertanggungjawaban nya Bos saran saya Ayolah bicara pake data jngan asumsi;['muhamad_maulana13'];
rizki_harun;N_Target kalo mau nolak ya ke inggris sana yg banyak HTInya nanti kalian disayang sayang wkwk;['wulanantania'];
iva_sajah;N_Target kalo melihat UUD yang harus dilantik TITIK;['rosebenny_7420'];
mjamallud1n;N_Target kalo pembunuhan ulama suharto juga bantai ulama https www google com amp s amp tirto id cara orde baru membungkam para ulama ckrP;['curang_pecundang'];
omansaga;N_Target kalo sudah makar pada hukum alam bagemana kalo diganti hukum rimba aja Syaratnya pulangkan sang Habib Rizshik ayoo kita satukan kekuatan kita kumpulkan dana buat booking Gojek untuk Habib biar pulang dgn segera memimpin khilafah dgn hukum rimbanya Take Beer;['pangeranbelut'];
emangchincai;N_Target kalo tu ksus presidenlu yg impor beras besar besran pada saat beras panen besar besaran itu presiden ato antek;['alia_galb'];
emangchincai;N_Target kami juga tau diboyolali ada petugas kpps yg nyoblos surt suara;['alia_galb'];
toto.bob.1654;N_Target kami menikmati rahmat dr yg di atas jokowi presiden;['wulanantania'];
premantobat073;N_Target kampung hehe;['khanza9797'];
ach.zaidan.khoir;N_Target kamu hoax nya;['alfinamahadewi11'];
adiputra4997;N_Target kamu koq auto tolol Jangan terlalulah gobloknya kamu pki ya;['mjamallud1n'];
eka2264;N_Target kamu tetangganya ko tau gak bs wudhu g pernah sholat gak pernah jumatan;['arifaris_city'];
ayiekss;N_Target kan aturan bisa direvisi Lihat saja nanti;['iwansetiawan2012'];
premantobat073;N_Target kan bagian masak hehe logistik;['cachaaliza'];
erwinsusilo2280;N_Target kan dpt insentif min;['pelangi_air_mata'];
lenaria6;N_Target kan menang curang cureng gimana sih;['teti_dominik'];
dinaputri607;N_Target kan pdip pingin mencalonkan puan maharani;['3ko_wawan'];
kolam_cebong;N_Target kan sekolam kang jadi mereka mendewakan pemimpin nya;['ozbink'];
rahayu_maurer16;N_Target kanibalisme;['ajiiieeeee'];
nikuctciiuu;N_Target kapooookkkk;['jefrinichol'];
keadilanrakyatindonesia;N_Target karena biar jelas sama yang bersangkutan biar tidak di bilang hoaxs;['zaldy_muhamad'];
rismazuroida;N_Target karena jekardah sudah penuh populasinya;['wdywap_'];
keadilanrakyatindonesia;N_Target karena pilihan imam besar tidak pernah menyesatkan warga indonesia;['iyus_dilah'];
budihrjn23;N_Target karna banser cinta NKRI;['puji_sutomoo'];
abdillah_sng;N_Target kasar Tegur Lemah lembut Musyawarah Semua sudah di laksanakan sesuai SOP Memang masyarakat kota medan budayanya sama di kota Makasaar sulawesi Keras Membangkang Kota medan udah ketinggalan Jauh dari kota lain Banjir di mana Sampah Semrawut Minim ruang hijau;['syarif'];
cachaaliza;N_Target kasiaan nnt istrinya klo ditinggal hehehhh;['premantobat073'];
justadumbo;N_Target kasian yg junjungannya ga bisa bhs inggris pantesan pendukungnya generasi micin siy;['hira'];
sriumamah;N_Target kasihan jg nih org nuraninya bkn dr hati tp dr kompor dr dl cm manas in istigfar ya pemilu sdh selesai tinggal damainya bro;['dedegpidekso12'];
fityalifia;N_Target kata ahok mantan napi TANPA bantuan cukong pengembang jkw gk bakal bs jd president;['azkiyanadhirasamudra11'];
alvinrovandii;N_Target kata kata lu tuh di pakai di slide wkwk;['anggiagustin'];
agung_f1s10;N_Target katanya untuk daerah Papua pemilihnya diatas knp bgtu yak;['iwan_suhendri'];
smith_fariz;N_Target kau yg kafir mereka China muslim yg belajar disana;['kolektor_rombenx'];
pelmen10310;N_Target kaum Lo yg pemecah nkri;['2019gantiwakilpresiden_'];
rahmaddani89;N_Target kaum apa kaum cebong yea kayak lu;['roylast121'];
momy.chan_;N_Target kaum cebong terpanggil niyeeeeee bela junjungan nya jokowi muka tembok;['my_zaenal'];
alia_galb;N_Target kaum curang bahagia dg curiannya ya;['mybassfriend_rein'];
najla_azzahra17feb;N_Target kaum togog sdh didiagnosa para dokter ahli jiwa klo penyakit jiwa yg diderita mereka akan ada sepanjang hidup mereka kecuali mereka dibredel dr tanah Pertiwi Na udzubillaah Summa Na udzubillaah;['hary_kar'];
agustrionin;N_Target kaya bu ri ma itu;['dedehrhn'];
arpisdonalta;N_Target kaya nya yg sakit hati bukan karna kekalahan tetapi oleh kecurangan kebijakan yg menyengsarakan rakyat saya ngak tau yaa kelanjutan nya gimana semoga selalu damai semoga ada jalann keluar yg terbaik;['my_zaenal'];
isbar3;N_Target kayak video waktu masa kampanye deh bang saya pernah liat postingan spt ini;['bubles_beauty'];
ronnychndrs;N_Target ke triggered pendukung jokowi;['midawinta'];
hary_kar;N_Target kebalik ya sob kebaikan mau dibubarkan tapi maksiat malah didukung;['priskilaasianty'];
jomblo1910;N_Target kebanyakan mimpi lo kampret;['jabrial66'];
pelangi_air_mata;N_Target kejaaaaam nyooo dikau bng;['syaiful6590'];
pelangi_air_mata;N_Target kejaaaam tp ane sukaa;['ennoabrar'];
annahfarhana;N_Target kejam emm;['siskaputir'];
uncledonnn;N_Target kekalalan memang menyakitkan wkwkwk;['uncledonnn'];
ifelixgt;N_Target keknya ibarat kata itu cainis buruk klo aing kan cainis baik jadi sans anti sara sara club anti rasis rasis club mungkin aja emg pas org cainis lgi berantem mangkanya sering ditulis orang china ini bla bla knp gak org yg lain gtu kwwkwk sans e bwangg kwkwkwkw;['_mhdriduan'];
abrahamduta86gma;N_Target kemajuan JKT belum terbukti janji yg belum terlaksana;['nadiyyans'];
asep_syaepullah99;N_Target kemajuan negara D bawah mr takada otake;['toto'];
