Username;Comment;Target;Label
eninadzkizahra;Mo diganti sm pekerja asing kynya;['None'];
suharyadiprihatin;Mobilnya bagus bagus;['None'];
eko_puji_82;Model muka kaya gini nih yg biasanya d sembah oleh cebong;['None'];
rahmanhbb;Modusss Cebong PKI MAFIA PENJILATTT munafikkkModusss Cebong PKI MAFIA PENJILATTT munafikkk;['None'];
apoyhbb;Modusss Cebong PKI MAFIA penjilat munafikkk;['None'];
rahmanhbb;Modusss Cebong PKI MAFIA penjilattt munafikkk;['None'];
soeryo2011;Modyaaaarrr ndazee kopyorrr;['None'];
arie_luthfi_;Moga mas N_Target segera mendapatkan hidayah Aamiin;['gusmiftah'];
cenraman;Moga moga dah harap harap moga moga benar;['None'];
agusendog;Mohon maaf ngga perlu di ingat lagi kita di akan saja mudah mudahan mereka Yg meninggal akibat kekerasan mendapat ampunan dan Rahmat Nya Aaamin;['None'];
oneesallimm;Momen epik nih N_Target N_Target;['iqbalmustian', 'syafiq_abdullah75'];
herawati_pane;Monggggoooo baca sejarah dulu yaaaaa biar lebih pintar;['None'];
nanapriya88;Monkey;['None'];
farhan.nulkarim;Monyet cukur rambut;['None'];
makhe.ra84;Monyet emang yg mindahin siapa yg dituduh siapa judulnya provokator;['None'];
rafadriansyah;Morning;['None'];
suwandri9;Move on donk Lo cebong gajah depan mata Lo kaga liat giliran curut sebrang laut kliatan pSI tenggelamkan;['None'];
suwardiwiratama;Mpok Nur mah dijamin ajib;['None'];
rizqyalkharni;Mreka itu buta tuli dan muka tembok Revolusi sbelum terlambat;['None'];
kisuryo1108;Msih lama kok sdh mikir Jabatan;['None'];
akank_ewok_aja;Mu nanya emang Jokowi mirif prabowo ea sehinga Jokowi di teriyaki prabowo;['None'];
emymariyana;Mualai congkak yaa min N_Target gimana ini ustadz N_Target bang N_Target;['keadilanrakyatindonesia', 'ayahkembar', 'ariekuntung'];
matahariinsani;Muantabb gus mmng itu yg sebenarnya terjadi;['None'];
fdnabill;Muantappp ngakak kwkwkwkk emng pinter dh;['None'];
wandiiswan332;Mudah Han pa Prabowo yg di lantik MPR kalau itu mengikuti aturan uu;['None'];
yasida1702;Mudah an Perusahaan PLN ini tidak dijual sama CHINA Min;['None'];
ariffandi21;Mudah an aja pasti nanti ada aja uud baru di bikin;['None'];
luth.7.4_;Mudah an segera bertobat dan menjadi muslim yg menegakkan Amar Ma ruf nahi Munkar sebelum tiba ajalnya;['None'];
er.nawati237;Mudah an seluruh wilayah ky gini biar dia malu si Joko mah suruh jd presiden Bali aja tuh sono dasar presiden curang;['None'];
saepulbhary;Mudah bukan bencana untuk kalimantan;['None'];
fachruelriza87;Muka aja udah muka sipit;['None'];
diaasriani;Muka angpaoh;['None'];
muh_654555;Muka babi pendukung cebong;['None'];
banzarman;Muka cabul wan onta;['None'];
belanugroho;Muka dan kelakuannya mirip;['None'];
banzarman;Muka gabener mirip bemper bemo;['None'];
sushidataka88;Muka jawara gk pantes di panggil Gus N_Target ente bs cuci otak para TKW to tidak buat kami umat muslim di Indonesia ini dia provokator musuh dlm selimut norak banget ente Berasah paling benar paling berilmu ente Smg Allah menegurmu;['gusmiftah'];
afeng_fey;Muka kaya kontol babi ini orang;['None'];
andrie_alex;Muka lo kyk babi;['None'];
oyay_cs_agoice;Muka nya Kaya babi itu laki kaya nye china ya Haduhh makin nginjek pribumi aja ni Rezim;['None'];
rizkiwhyu00;Muka nya kek kontol;['None'];
apriyantoputra_official;Muka tampolan;['None'];
irmaade386;Muka tembok mana ada malu y;['None'];
ciel_uciel;Mukababi;['None'];
mhdirza31;Mukaknya kek babi;['None'];
yudhicom;Mukanya ancur;['None'];
ermaprihartini;Mukanya dan hatinya jg palsu;['None'];
aldobaretski07;Mukanya kayak tai;['None'];
mas_haris;Mukanya tapok sandal aja mba ini mau viral;['None'];
rustamjroh2018;Mukidi sampah tidak tau malu;['None'];
erwinslametwinarno.sh.mt;Mulai berani mereka seenaknya dinegeri kita;['None'];
emmaria.kardiani;Mulai berani nih;['None'];
herudirgo;Mulai lageee;['None'];
mochanoy;Mulai nih china;['None'];
gunawan03.gw23;Mulai takut bersaing sama penjual eceran rupanya;['None'];
hastuti116;Mulaii;['None'];
alindaeffendi_;Mulut dia sama kayak ngahhok seperti itulah kebiasaan kaum oknum cina bahasa kotor itu sudah jadi makanan sehari hari;['None'];
vandti;Mulut e bau jengkollll;['None'];
ima.mariyama99;Mulut jamban tlg ngg usah di masukkin;['None'];
anggaferya;Mulut lames berbusaa;['None'];
nairajingga6059;Mulut nya;['None'];
oemieukha;Mulut nya seperti binatang yg dia sebut;['None'];
lucu2631;MunafiQun;['None'];
akbar17risky;Munafik;['None'];
alifamira12345678910;Mundur lah rakyat sdh ngga mau;['None'];
ruwinata;Mundur menurut dia bukan yg lain;['None'];
fennyrafinahrasyid;Mungkin Mendagri jarang buka medsos jd ketinggalan berita ttg HRS yg sngt PANCASILA;['None'];
drazatnans;Mungkin ada yg lg memperhitungkan kekuatan persatuan muslim di negara kita khususnya ya;['None'];
chepyadi;Mungkin dia masih ke ingetan ngentot anjing;['None'];
yogiandra3639;Mungkin dia otaknya lg kesleo kali;['None'];
yulialoveyr;Mungkin dia sndiri yg bakal mati ingat ada Allah;['None'];
my_bukhori;Mungkin gak sih mereka phobia islam phobia islam berjaya di indonesia;['None'];
maulidautomo;Mungkin ganti presiden akan lebih baik;['None'];
ida130956;Mungkin kita lagi di adu domba pihak ke;['None'];
pengp0ng;Mungkin pas sakaratul mautnya bilang bukan urusan saya;['None'];
wienakbar;Mungkin saat itu dia lagi nyabu nyarap bubur;['None'];
arrijal_rifai;Mungkin salah ketik Tp memang Dr kesaksian orang kalau Jokowi lagi kunjungan ke daerah emang kadang sampai lupa makan Dan tipe yang spontan;['None'];
alfarizicute22;Mungkin sebagian besar masyarakat indonesia rindu akan sosok seperti mu Sosok seseorang yg benar memikirkan rakyat Sosok yg insya Allah benar mempunyai ke ikhlasan dalam membangun negeri ini Semoga engkau selalu istikomah dan amanah mengemban tugas yg di titipkan ke pada mu pak Sehat selalu untuk mu pak Semoga engkau selalu dalam lindungan Allah Aamiin;['None'];
jhank_91;Mungkin semuanya gda yg gratis;['None'];
1r_fun;Mungkin sudah dapat dana segaaaaaar;['None'];
ahmad0809_gw;Musibah negeri togog;['None'];
agusgondrong14;Muunduuuuur;['None'];
paridah77;My governor;['None'];
adityaprayoga9091;My gubernur and the next presiden Indonesia;['None'];
dewisariati;My next president;['None'];
justicia_khizaku_kf;My presiden;['None'];
dadangnurjaelani;NAJJIISS;['None'];
dayak162;NAMANYA JUGA ORANG PLONGA PLONGORADA SEDENG JADI SANGAT TIDAK PANTAS MENJADI SEORANG PIMPINAN;['None'];
bima_ardiansa;NASDEM sekarang mau meminang bang N_Target untuk kog bisa yaa;['aniesbaswedan'];
daau.qu;NGELES AJA;['None'];
yusrajaya65;NGOAHAHAHAA DAGELAN KACUNG;['None'];
gvnards;NI HAO CAINA lol;['None'];
randyrb_;NKRI HARGA MATI;['None'];
elia_setiadi;NO cukup JKt aja yg hancur jgn indonesia;['None'];
nvakbrsz;N_Target;['hamdanidhani86'];
emiwati63;N_Target AAMIIN;['nyimasweninggalih'];
bangke.togog;N_Target AHY prestasi apaan yg udah ahy lakukan non;['nikmageminygirl'];
dorayaki_transforming;N_Target ALLAHU AKBAR;['muserref_ozdalli'];
ijahmuis;N_Target ALLAHU AKBAR dengarkan ketika ada panggilan sholat dari muadzin yg mengumandangkan adzan ALLAHU AKBAR ALLAHU AKBAR kita jawab dg ALLLAHU AKBAR ALLAHU AKBAR;['roylast121'];
erosbbonepercentmc;N_Target ANEHHHH YA ANEHHHH SAJA Orang berprestasi malah tidak di hargai Terus berkarya Saudaraku Allahu Akbar;['nurjannah_699'];
hilvi_chan;N_Target Aaamiiin;['di2k_w'];
_antarina_;N_Target Aaamiiin yaa Allah;['henisri_rahayu2'];
mamalela3568;N_Target Aamiin;['tantipakamu'];
siti_ksmasud;N_Target Aamiin Aamiin Aamiin Yaa Rabbal Alamiin;['henisri_rahayu2'];
hary_kar;N_Target Aamiin Allahumma Aamiin;['galery_fadila'];
y25s_212;N_Target Aamiin Allohumma Aamiin;['muhammad_zainuddin9151'];
tjuwita39;N_Target Aamiin Ya Alloh;['hannasyukurr'];
tjuwita39;N_Target Aamiin Ya Robbal Allamiin;['henisri_rahayu2'];
yulieafie_suryadewie;N_Target Aamiin Yaa Allah;['m'];
siti_ksmasud;N_Target Aamiin Yaa Rabb ku;['bangpoh86'];
arifin.nurdin.717;N_Target Aamiin Yaa Robbal Alamiin;['henisri_rahayu2'];
koswarayusup;N_Target Aamiin Yaa Robbal alamin;['indah_trijoko_m'];
adiaabadiana;N_Target Aamiin as soon as possible;['premantobat073'];
dorayaki_transforming;N_Target Aamiin semoga ya khy;['luth'];
zayka_d24;N_Target Aamiin smga sgera dipertemukan dgn jodoh dunia n jannah;['premantobat073'];
fatkhul.mujib.5817;N_Target Aamiin ya ALLAH;['____enz'];
afif_izulhaq;N_Target Aamiin ya Allah;['naisyah345'];
pelangi_air_mata;N_Target Aamiin yaa Rabb;['opik_cahya'];
pelangi_air_mata;N_Target Aamiin yaa Robb;['sasridaaaa'];
nazath_umnagat;N_Target Aamiin yra;['ananuryanah67'];
ihsnalfata_;N_Target Aceh Selatan;['zumuctar0879'];
pejuangislam466;N_Target Ahsiappp;['zidrifai_'];
islam_cahayahidupku;N_Target Alahamdulillah semoga postingan kami selalu memberi mamfaat untuk mbaknya semoga selalu istiqomah ya;['nadinkey_a'];
dorayaki_transforming;N_Target Alhamdulillah;['fathaskari'];
premantobat073;N_Target Alhamdulillah baik dia aman;['gunadiiiiii'];
kolam_cebong;N_Target Alhamdulillah polisi sama saya lebih pinter saya;['pelangi_air_mata'];
pelangi_air_mata;N_Target Alhamdulillah utk apa;['ariefzaifullah6'];
imamsupriyatman81;N_Target Alhamdulillah ya Allah;['premantobat073'];
melody_simfony_memory;N_Target Allah SWT tunjukan siapa yg benar dan pura benar Secara tdk sengaja dan lgsung mereka membuka kedok sendiri;['mas_ipal'];
premantobat073;N_Target Allahu Akbar;['darpa_ailurophiles'];
um1__f4r1z_07;N_Target AllahuAkbar;['wahyu_wibi212'];
umma_uma22;N_Target Allahuma aamiin;['rika3082'];
nikuctciiuu;N_Target Amiin;['shabbyhomset'];
nanikdyahanggraeni;N_Target Amiin Ya Robbal Alamiin;['henisri_rahayu2'];
nelvyhanafi;N_Target Amin Amin Amin ya Allah;['henisri_rahayu2'];
nabrisputra;N_Target Amin YRA;['kolektor_rombenx'];
akbartanjungibnusina;N_Target Anda trkena berita hoax oleh CNN Indonesia Dan ABU JANDA tidak itu atribut FPI D surabaya makanya lihta lengkap beritanya agar trtipu media yg menjdi corong rezim itu;['puji_sutomoo'];
abu.hafiz.02;N_Target Apa kabar;['gusmiftah'];
jejak_akhir_zaman;N_Target Astagfirlooh min;['ismailkohar'];
bagaskara212.313;N_Target Awas makar;['eninadzkizahra'];
premantobat073;N_Target Ayuk hehe;['rin2988'];
cebihunter;N_Target BANYAKAN MAKAN DAGING ANJING LO MAKANYA OTAK LO KORSLET;['mjamallud1n'];
debrah_08_;N_Target BIKIN ONAR KRN KESAL PD PEMERINTAH YG GAGAL DAN LARI DR TANGGUNG JAWAB PLUS MENYENGSARAN RAKYAT WAJAR DONG;['wawanloblobly'];
sariastuti2;N_Target Baarakallah;['rezka'];
mujahidahmungil;N_Target Baca Yang Teliti Plus Dengarkan Dengar Jeli Juga dan Buka Hati Lebar Agar Merima Kenyataan Pahit Yang Ada Karena Kenyataan Itu Tidak SEINDAH Janji Omongan Dia;['yannaiddris'];
aufgumeres;N_Target Banser banci ser ser seran tariik maaang aaahhh;['premantobat073'];
rahmaddani89;N_Target Banser bubar sendiri entar ketika nggak pas bagi recehan dari si jae;['zakysef'];
raaraaa_09;N_Target Beda persi dengan yg disampaikn baca sj atau nonton tv sj biar jls adanya kecuali anda berada dilokasi kejadian jd bisa menjelaskan apa yg terjd sesungguhnya Atau anda hanya menerima dan mwndapat info doang;['matahatirakyat'];
ozusano;N_Target Belum In Syaa Allah tahun depan;['darmadi1665'];
flateart73;N_Target Belum kondusif Klo di media maenstrem katanya sudah kondusif tapi fakta nya;['beril_rdr'];
mfbfarizb10;N_Target Benar banget Padahal banyak banget loh cewek cantik dan seksi disana Bisa kagak gitu jadi manusia normal;['dayak162'];
chyril_meydiansyah;N_Target Bener gan Pendatang aja nglunjak Ane khawatir smakin rame mereka smakin brani mereka melecehkan orang pribumi;['idhaadha178'];
pejuangislam466;N_Target Berdo a aja bray;['daniakbar9691'];
iyasa5;N_Target Betul;['fityalifia'];
mfbfarizb10;N_Target Betul banget Padahal banyak banget loh cewek cantik dan seksi disana;['eem_kurnia'];
pejuangislam466;N_Target Betul bray;['atiks_63'];
hary_kar;N_Target Betuuull gak becus;['dayak162'];
andrizuhri;N_Target Biar kelihatan kalau kualitasnya memang ga ada;['agungkartika65'];
andreanprastono;N_Target Bong bisa di jelaskan klo ky gini loe msh mikirin pemindahan ibukota aje Bong;['indonesiabertauhiid'];
andreanprastono;N_Target Bong klo dah bgini gmn coba mikir bong;['indonesiabertauhiid'];
andreanprastono;N_Target Bong tmn loe nie bantuin ngitung tuh;['indonesiabertauhiid'];
ozusano;N_Target Bukan Urusan Saya;['darmadi1665'];
dedegpidekso12;N_Target Bukan jadi kompor pembelajaran saja buat emak yg sok an mo maen politik bela sambil membabi buta padahal gak sadar politik itu tidk ada kawan sejati dan lawan abadi Sampai harus meninggalkan tugas sebagai istri dan ibu bagi anak Hiksssss;['sriumamah'];
deden_aditama76;N_Target Bukan urusan saya;['joejericho52'];
umma_kamal;N_Target Ciyeee sewootttt;['indonesia1700945'];
pejuangislam466;N_Target Emang;['ida130956'];
izradrummer;N_Target Emang Enak diteriakin Prabowo Pakde yg Sabar ya sadar diri mundur lah Introspeksi Diri;['zaky_akd'];
padangdesigninterior;N_Target Emang ada yg gak sesungguhnya mas;['ajawiwin04'];
ahmadtaofiktaofik;N_Target GOLONGAN KAUM MUNAFIKUN;['nasutionfandi'];
tatang.mardiana;N_Target Ga nyambung kalau di tv lokal di sensor kalau tv asing ga pasti ada juga keterlibatan asing masalah Papua;['wawanloblobly'];
ariesabuhabibie;N_Target Good Morning Mai Kon tree Good Day rasa Capucino wkwkw;['wahyu_ashari89'];
reyhan_fbr;N_Target Gua jaga agama gua islam selagi masih dikasih nafas sama Allah gk kayak cebong dunia ni gk lama lagi cuy;['p'];
dhinsy_1718;N_Target Hahahaha;['dicky_suyitno'];
dinaputri607;N_Target He Gak tau namanya juga politik;['annahfarhana'];
susanto1305;N_Target He he he Koq bisa seh londo dari bahasa Indo pas lagi Kamu dari sono yo;['fityalifia'];
kang_hidayat_official;N_Target Hhmmm;['haerudd5'];
dorayaki_transforming;N_Target Hihi mungkin dia tau cara melantunkan itu syair tp tdk tau arti dr syair itu sendiri min;['uchiha'];
rizki_harun;N_Target Hormati keputusan MK prabowo juga sudah mengucapkan selamat haha;['rahmadhani1717'];
dorayaki_transforming;N_Target Huumt tukang cilok jg bs klo cuma ngeluarin statement ky gitu sih;['sri'];
nakamura1987_;N_Target I love indonesia;['pejuang1745'];
pedrinansatriani;N_Target INDONESIA RAYA MERDEKA MERDEKA TANAH KU NEGERIKU JADI CHINA;['dickyrawung'];
omojak;N_Target Ibu mu tobat cux;['wawanloblobly'];
zuneefi;N_Target Ikutilah ulama lurus agar islam anda dalam ridho Allah;['indra_haeruddin'];
henisri_rahayu2;N_Target In Syaa Allooh masih bisa diobati dengan berhijrah mam maafff;['nelvyhanafi'];
luth.7.4_;N_Target In sya Allah neng arien jgn kita biarkan iblis banyak temannya di neraka;['__akhwat'];
dorayaki_hayabusa;N_Target Innalillahi;['muh_arvi_an_najim'];
hary_kar;N_Target Insya Allah;['rafi___al___khadafi'];
noor_khaz;N_Target Insya Allah ma bro;['kojiro'];
dedegpidekso12;N_Target Itu urusan para elite politik para keset kaki dan sandal jepit yg bela mati an tetap saja sekeng dan makan nasi pera di sel polisi keluar juga gak jadi apa Kwkakakakakakaaaaaaaa;['dicky_suyitno'];
r3z1m_r1weuh17;N_Target Itulah pleciden;['hadisofwan89'];
alvaro.fathir0120;N_Target Iya aneh apa maksudnya coba mau pindah ibu kota;['sayadi_umang'];
muslimfeldy;N_Target Iya juga siih;['boendagisya'];
ummu_ahmad_yusuf_harun_arasyid;N_Target Iyap;['hariyanto5971'];
umi_waljinah;N_Target Jahatnya manusia kita yg berusaha utk berbaik sangka seolah terkadali;['cebihunter'];
zidrifai_;N_Target Jokowi menang bagi pejabat dan pemerintah tapi klo di hati rakyat tetap Prabowo;['hampir'];
agung_f1s10;N_Target Junjungannya gimana seh masa bisa bgtu;['eko_agustin12'];
biankaz51;N_Target Just cheerleader;['arisahano10'];
ong_geng;N_Target KAN BANSER YG KATANYA PALING DEPAN MANA BUKTINYA TENANGIN NOH ORG PAPUA KENPA EMG LUE NANTANGIN GUE NGAJAK RIBUT LUHHH;['puji_sutomoo'];
nurrrhidayyy;N_Target KIS Haha;['regarborneo'];
emangchincai;N_Target KRAKATAU STEEL bangkrut;['alia_galb'];
fat.ma947157;N_Target KRN UDH DIVKONDISIKN;['yudho11'];
momovele;N_Target Kaka terimakasih sudah mampir Maju terus kami bersamamu;['kabar_manokwari'];
iyasa5;N_Target Kalau ngaca malu lihat mukanya sendiri say;['dinaytalavie'];
abdillah_sng;N_Target Kalau untuk pembersihan warung Remang Karaokean Atau tempat Berzina satpol PP kota medan sudah capek merazianya Itu saja orangnya Di tambah mungkin sama terkuat membekinginya;['abdillah_sng'];
_sandrahidayat_;N_Target Kapan sehat gus Kok selalu ngawur;['gusmiftah'];
dedegpidekso12;N_Target Karena emak dan para remaja baru melek adalah kaum yang paling mudah di eksploitasi oleh para poliTIKUS DEMI SYAHWAT KEKUASAAN;['sriumamah'];
pelangi_air_mata;N_Target Kek nya sama aja bng;['agus_clalu_kngen_kmu'];
emangchincai;N_Target Kekayaan prabowo sekitar triliun gaji pensiunannya dia tidk pernah ambik dan di tksir ratusan miliar dan hutgnya miliar dia udh lunasin lo yg nambah sae lu jae togog;['alia_galb'];
iank_rala;N_Target Kita cuma menyampaikan apay yg ad d kitab suci kami;['riccardo_daelli'];
momovele;N_Target Kita doakan indonesia tetap utuh dari sabang sampai meruke;['davkalendra01'];
nst.al.sandi_irsan;N_Target Knp gk d sembelih aja siih sekalian;['__akhwat'];
nndy_r;N_Target Kok aku yg greget sih;['septiaasn'];
di2k_w;N_Target Kok doakan orang yg gak baiik broo;['farrel'];
di2k_w;N_Target Kwatir berbalik ke yg mendoa kan dan di Aaminkan malaikat;['farrel'];
ong_geng;N_Target LUE BISA BACA KAGA ITU JUDUL DIBAWAH NYA ITU ini postingn bukan memperkeruh suasana tapi mau mengajakan coba dibaca KAPAN KALIAN YG ADA DI PAPUA MENGUCAPKN NKRI HARGA MATI AYO INDONESIA Q BERSATULAH Baca baca njing wahh emg edan ni org;['puji_sutomoo'];
hrmfkfirman;N_Target Lah duitnya masuk sama petani bambooo mata lo picek dari pada nolong perusahaan besi ato baja aseng;['toro'];
ozusano;N_Target Logika terbalik ala cebong ini memang sering buat ane ketawa sambil nangis anti asing itu maksudnya jika Asing merugikan negara Asing mengeruk kekayaan Alam Asing menjajah perekonomian bangsa kalau kita berkomunikasi atau Bekerjasama juga produk mereka ya gak masalah asalkan jangan sampai merugikan kita Jadikan mereka mitra namun jangan sampai kita dijadikan kacung atau budak Mereka gitu loh bambang;['ubet91'];
abiqfath;N_Target MAMPUS MAH PASTI MAMPUS;['julian_isham'];
rahayu_maurer16;N_Target MERDEKA;['prasetyo1967'];
diyan_samijo;N_Target MK mengatakan itu bersih tapi kenapa bisa terjadi kasus seperti ini;['alitaryatridana'];
jaleranku_saka_kulino;N_Target Ma af sebelumnya aku tak ada sepersen pun untuk dibayar hanya saja ingin tau keadilan dan demokrasi Indonesia sekarang bagaimana nyatanya;['regular_house_cat'];
matahatirakyat;N_Target Mahasiswa papua yang diseret paksa dan dipukul oleh aparat ketika aksi damai kmren agustus;['arifin'];
nst.al.sandi_irsan;N_Target Main ke ig ku juga doong;['hijrah5'];
dayak162;N_Target Maka dari ituuu semua pejabat pejabat SEMUA BANGSAT SEMUATERMASUK MK YANG MEMBERI KEPUTUSAN JOKOWI MENANG ADALAH ORANG TOLOLLLL;['hampir'];
naufalacg;N_Target Maksud lu apaan anjenkk Munafik lu taik Kaleng kaleng lu anjenkkk;['gusmiftah'];
ummu_ahmad_yusuf_harun_arasyid;N_Target Mantull;['haram'];
r3z1m_r1weuh17;N_Target Maranehna saya Jadi tidak saling membahayakan;['prengki128'];
eninadzkizahra;N_Target Masa sih;['bagaskara212'];
bengkuluuhijrah;N_Target MasyAllah bisa kebetulan nian dank Itulah dank mati ck itulah yg kito samo harapkan tapi semoga di luar aktifitas kito yg lain tetap sering menyebut namo Allah krna kata Rasullullah manusia mati itu karna Kebiasaan sehari ny;['dank_feb'];
islam_cahayahidupku;N_Target Masya Allah benaran mbak;['indyraa04'];
ikemen_tv;N_Target MasyaAllah terima kasih semoga panjang umur dan sehat selalu sekeluarga saudaraku Aamiin;['rauf_9933'];
ahmad0809_gw;N_Target Mbah Google ada Ka;['pr'];
imamsupriyatman81;N_Target Mimin jomblo Udeh nikah ato otw nikah Puyeng dah jwbnye;['premantobat073'];
bahar_imamkhanafy;N_Target Mimin nya juga gak tau Persih apa yang terjadi sesungguhnya kalau tak api pasti tak ada asap;['matahatirakyat'];
lulu_il_maknun010918;N_Target Minggat;['papa_hiko'];
ajibdani;N_Target NU kata SAS cina jg jd jgn ganggu cina;['randy_alby'];
aakmoko_do;N_Target N_Target;['robi_gunawan96', 'gusmiftah'];
ibnudwisanjaya;N_Target N_Target N_Target;['m', 'mazwansyahfiqih', 'irfan'];
marc_for_nkr1;N_Target N_Target N_Target N_Target;['banser_nusantara', 'banser_nasional', 'banserindonesia', 'gp'];
ocatnio_;N_Target N_Target N_Target N_Target CEBONG BAU WKWKEK;['daimahta', 'komikkitaig', 'gunromli', 'ratubalkis5056'];
moest_tika;N_Target N_Target N_Target N_Target N_Target;['prabowo', 'sandiuno', 'mardanialisera', 'aniesbaswedan', 'presidenilc'];
iindinata1702;N_Target N_Target N_Target N_Target N_Target N_Target N_Target N_Target;['jokowi', 'jokowi', 'fahrihamzah', 'prabowo', 'prabowo', 'sandiuno', 'mahkamahkonstitusi', 'humasmahkamahagung'];
kurnia_ananda09;N_Target N_Target N_Target N_Target N_Target N_Target Podea ko sanak lh merdeka nyu ha;['ramaik__', 'irvan_ayunda21', 'khairunas07', 'mondru_adi_putra', 'rezialfrs_', 'gentanaru31'];
yudysuhandana;N_Target N_Target N_Target N_Target horee cess;['brodykariarta', 'dwiseptiawan', 'gusombax', 'nandababe123'];
wisnu_wu;N_Target N_Target N_Target Tanah kita tanah surga Ya Surganya para pejabat;['kenedi_ds', 'sandhikabima03_', 'danitirtajaya'];
paull_sp;N_Target N_Target antek lu di didik dong udah numpang tinggal songong lagi;['gilang_marwanta', 'habibi'];
vishal.malik_;N_Target N_Target huuu;['yuli', 'jokowi'];
ebboott.04;N_Target N_Target is my president;['putrinailah64', 'prabowo'];
sri_markidi_markido03;N_Target N_Target jangan mempecah belah kaum muslim;['sri_markidi_markido03', 'gusmiftah'];
nisfufaisalfahmi;N_Target N_Target jangan pak jangan bertemu sama penghianat;['prabowo', 'sandiuno'];
sandinovem;N_Target N_Target liat nohh;['banser_nusantara', 'banser_nasional'];
putrinailah64;N_Target N_Target malu gk si lw;['s', 'ebboott'];
adam_firdausss;N_Target N_Target mantul nih wkwk;['massuwann', 'rahmats_21'];
shellynurulmarfita;N_Target N_Target ngakak aku tuh;['sfisps', 'damai_syafawi'];
sivittfitry;N_Target N_Target pa kiayi kalau ini gbs jd bukti kecurangan ya;['ahmad_jamyaby', 'yusufmansurnew'];
herman.madrid;N_Target N_Target prabowo;['herusaputro_', 'traytri'];
azzquerra_mode;N_Target N_Target tolong di ciduk ya Makasih;['divisihumaspolri', 'komnas'];
mohammed_iqbal24;N_Target N_Target untuk pemimpin indonesia;['aniesbaswedan', 'sandiuno'];
di_ancok13;N_Target N_Target yang bener yang mana Di seret paksa pas aksi damai apa mengkibarkan bendera bintang kejora;['okesiptop', 'matahatirakyat'];
khajiluki;N_Target Nah Ini Dia Komen Yg Di Tunggu;['4yi_ri'];
udinhayen;N_Target Namanya aja komunis atheis anti tuhan tak beragama;['mjamallud1n'];
wahyu_untunq;N_Target Namanya juga politik kak Kita nikmatin aja dulu;['nanabehind'];
henisri_rahayu2;N_Target Nastagfirullah Aamiinnn;['farrel'];
faazaa2778;N_Target Nauzu Billah;['afrah3447'];
fir0701;N_Target Ngapain di gebukin rame Nanti malah diciduk Hukum sekarang kan kayak gitu Sniper aja dari jauh Shot pas pala nya Pasti mati;['mariamaryam350'];
astara.widi;N_Target Noh d katain lu bang;['teddygusnaidi'];
lenny_maelani82;N_Target Nyalakan sinyalmu;['tia_ristawaty'];
heriiraw4;N_Target OPM itu ngamuk urusin Jgn omdo;['gusmiftah'];
dorayaki_hayabusa;N_Target Orang Gila;['cyber_badar_army'];
nuara_shop;N_Target PALING BANYAK CINA;['wisnu_wu'];
ning.w.kristanto;N_Target PKI;['kupercyber'];
batavianboy;N_Target PKI detected;['mjamallud1n'];
fdortmund_id;N_Target PS jadi king maker aja biarin yg muda yg maju;['bomaadss'];
zakysef;N_Target Paan si luh gk jelas banget ngomong apa ngedumel seh;['roylast121'];
arifin.nurdin.717;N_Target Pak PRABOWO SANDI yang di Lantik;['rosebenny_7420'];
hendrihrdnt;N_Target Pak ko gini sih hmm;['jokowi'];
fikri_alqifari15;N_Target Pak please lah kok diem aja;['jokowi'];
si_qianzy;N_Target Pasti cebong bilang ini dubing;['dewi_topan_halilintar'];
januar_ouii;N_Target Prabowo;['rosebenny_7420'];
abdullohazzam2019;N_Target Presiden Cebong TOGOG jangan disamakan sama Presiden Akal Sehat;['dadangazzam'];
panji_djiepan;N_Target Presiden Kita laayy;['mhay_day'];
al.arkhan_02;N_Target Presiden versi KPU Bawaslu MK pasti bisa Cuma insya allah saya percaya sebelum mereka pasti bakal celaka aamiin Wallahu alam;['azkiyanadhirasamudra11'];
bryanakmal;N_Target Quraiys syi ah;['billymustofa'];
wawanloblobly;N_Target RAKYAT YANG MANA YA RAKYAT YANG PERCAYA INDONESIA BUBAR;['debrah_08_'];
debrah_08_;N_Target RAKYAT YG MANA RAKYAT YG INGIN PEMERINTAH TDK PRO ASENG RAKYAT MISKIN YG INGIN SEJAHTERA MSY MUSLIM YG INGIN PEMERINTAH TDK MEMBENCI FPI DAN BERSIKAP ADIL TRHDP ISLAM RAKYAT NASRANI YG NASIONALIS TDK MEMBENCI SESAMA AGAMA RAKYAT ANTI CHINA ANTI PKI DLL DST;['wawanloblobly'];
pejuangislam466;N_Target Repost aja gpp kok;['rajutanadhanie'];
eddy_mentor_paytren;N_Target SUMATRA BARAT Siap siap yaaaa;['wilson_hutasoit'];
bunda.dara.dzaky;N_Target Sama paha bkn muhrimnya;['barunawanaris'];
pejuangislam466;N_Target Sambil ngakak aowkaowk;['erwinisk'];
flateart73;N_Target Saya mengkaji tentang akhir zaman dari guru saya sesuai fakta dan ilmiah dan ulama di indonesia bahkan dunia turut saya pelajari untuk mendukung tentang kebenaran nya sesuai al qur an dan al hadist semua akan terjadi sesuai sunnatulloh seiring berjalan nya kehidupan hingga sebagian dari manusia tidak sadar bahwa mereka sedang berada dimana dan kondisi seperti apa Karena hari yg allah tentu kan pasti dan itu bagian dari ke imanan seorang hamba;['beril_rdr'];
momovele;N_Target Semangat bener bang;['omojak'];
