Username;Comment;Target;Label
fauzi_rahman77;Fack nich;['None'];
nyimasweninggalih;Fasik;['None'];
diahviranda_;Fff langsung back;['None'];
quenn.020;Fff u folback lngsung;['None'];
supri2725;Fh dan sandi;['None'];
diaasriani;Firaun mmg mintanya Di puja puji;['None'];
fatmagahinsya;Fitnah apalagi ini;['None'];
sholihint;Fitnah nya ngeri innalilahi wainailahirojiun;['None'];
mileshoover.sneaker;Follow akun kami ya Cari sepatu murah dan premium follow ig kami Mau tanya sepatu boleh admin ga galak kok kak Olshop trusted sejak Keren kakkk Semoga sukses kak Lancar rejeki kak Nice Follow ya kak di jamin ga rugi;['None'];
gummya08;For pleciden Ngimpiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii;['None'];
al_muhammadani;Foto profilnya kyk selebgram gt ya;['None'];
rengganis.fashion;Fotonya bagus kak mampir cek ig kita yuk kak;['None'];
rosmalasyari.jabodetabek;Fotonya selalu menginspirasi;['None'];
faf4340;Fpi tidak pernah ada persualan dengan merika Tidak ada permasalahan antar saudara Hati ado domba loar;['None'];
ibnumunawir_abyharu;Framing busuk teruusss Media cebong;['None'];
ipung_ragil_mua;G ada tayang d Indo;['None'];
w_ekobaskoro;G o b l o k;['None'];
cahsubang65;G usah di videoin langsung masukin karung aja;['None'];
zhenabhas;GANYANG;['None'];
shaoguskar;GK bisa lah beh motivator vs provokator;['None'];
zahra.putri.azzalia03;GOBLOK ITU N_Target;['abdulwaarits'];
ari_ware;GUBERNUR RASA PRESIDEN;['None'];
pompymey;Ga;['None'];
rainbo129;Ga ada manusia yg mau dicurangin;['None'];
rina.aqiqahcenter.zc;Ga akan sedih sudah ga dipake hatinya;['None'];
nayfamamake;Ga bakal di proses ini mah;['None'];
mrioseptian;Ga bakal ditangkap nying Cebong kan keball hukum dan satu lagi mereka dungu nya kebangetan sampe ke tulang;['None'];
pennyhandss;Ga bisa ga bisa milih antara pak N_Target mas N_Target dan a N_Target mereka semua debest;['aniesbaswedan', 'agusyudhoyono', 'pashaungu_vm'];
zaqi7792;Ga boleh ngomong naik harga sekarang disesuaikan disesuaikan keinginan sese;['None'];
julian_isham;Ga diakui;['None'];
kusumaenda19;Ga gitu juga kali nertibin nya dan si gundul berbaju putih koq arogan sekali ya Preman yg dipelihara ini mah sok Juwana apa ga bisa dg cara yg lebih manusiawi ya bejat;['None'];
anggra.prasetia;Ga level sama anu anu;['None'];
widhiutariputrip;Ga malu kau ngomongin diri sendiri;['None'];
mrsmiitaa;Ga malu yaa;['None'];
rhaiu_nurul;Ga masuk akal dendanya yg koruptor trilyunan aja pd bebas kok ya x dah pake lah logika nya;['None'];
muhammad_agusdian;Ga paham sama kasusnya tahun itu keterlaluan;['None'];
febikurniawan_24;Ga pak tek lagi bangga bpak jdi presiden sama bpak prabowo;['None'];
korokoroki;Ga perlu revisi bakar dan lenyapkan saja semua file dan dokumennya Bikinlah desertasi tentang KORELASI OTAK KOSONG DAN LISAN NGIBUL dg subyek Boneka Partai Gampang n sangat didukung rakyat;['None'];
ndahrahmah;Ga sebanding bang dibanding hadiah jadi menteri Ebong mah cetek kan mikirnya;['None'];
retnosulis25;Ga shahhlah pengumuman ko di saat orang pada tidurrrrr;['None'];
ana.wijayanti.9634;Ga sukaaa;['None'];
hasan_dropnshop;Ga tau malu dia mahhh di gituin juga masih PD aja dengan muka desonya;['None'];
haris_faqoth;Ga usah makan yg penting hati ny dah makan;['None'];
ali_khadafii;Ga usah min biarkan saja jokowi untuk selama orang parati yang banteng mau nya jokowi untuk selaam jadi percuma pak aanies maju kalau masih curang kan kasian;['None'];
yohanirwana83;Ga usah ngomong dulu Lawan akan atur strategi Diem diem aja dulu tp nyata kerjanya;['None'];
makhe.ra84;Ga usah sayang buang duit palingan dicurangin lg;['None'];
alsandrayunus;Ga yakin;['None'];
senyap_hidup;Gaaaassssskeeeeeen;['None'];
yokopom74;Gaazz min yg bginian;['None'];
yahyasandoyo;Gabener gitu lho;['None'];
lelaelhamed;Gadong itu ap ya;['None'];
suryanisirega;Gagal besar Itupun cebong masih bangga Bego tapi keras Susah;['None'];
shufil_fuad;Gagal dilantik Emang sdh seharusnya Wkwkwkwkwk;['None'];
amad_valen;Gagal woi;['None'];
dianrisdianto68;Gagap jg berarti bukan berarti tak bisa mungkin kebiasaan yg tercipta sejak kecil krn besar di kelurga berada dng keluarga penuh kekurangan akan terbentuk karakter dan kebiasaan yg berbeda saya tak terlalu menganggap rendah kebiasaan pak Jokowi itu wajar dan yg terpenting Tindakannya Air beriak tanda tak dalam air tenang menghanyutkan;['None'];
ahmadcyberxtrime;Gagasan dan gagasan gk ada karyanya;['None'];
ajay_rizki_p;Gak;['None'];
titi.heryani;Gak Kelelahan ya seperti petugas KPPS yg banyak meninggal itu;['None'];
viral_terhits;Gak ada ngutang Lo Gaes N_Target;['viral_terhits'];
nina_rosyantimarzuki;Gak ada pengaruhnya lawan badai ngaciro;['None'];
wiwidoank;Gak ada wibawanya sama sekali;['None'];
boru3995;Gak ada yg gak mungkin kalau allaj berkehendak Setuju banget pak;['None'];
pejuang1313;Gak belajar dari kemal ataturk kali ya Yang matinya gak diterima bumi;['None'];
baddrussyamsi;Gak blas;['None'];
anugerah_decoration_bjm;Gak diakui rakyat zonk;['None'];
shopaholics.s;Gak ditangkepin itu semua masyarakatnya Kan biasanya kalau ada yang gak sependirian sama Jae langsung ditangkepin;['None'];
media_keadilan08;Gak enaknya Dapat Arisan karena curang apalagi curang yg kaya dia Inilah hasilnya;['None'];
rikoseptianton;Gak habis Fikir sama penghobi menembak hewan;['None'];
rikoseptianton;Gak heran;['None'];
rinaasondari;Gak manusiawi bgt sm org kecil;['None'];
rikoseptianton;Gak mau mendengar trus tau Dari mana masalah ya;['None'];
west_z25;Gak mau mundur itu bukn urusan ssya iya kan pak N_Target;['jokowi'];
haninung_eka;Gak pake pena cetk ya kan pak;['None'];
pejuang1313;Gak perlu Kalo bisa secepatnya Indonesia dah masuk jebakan hutang china;['None'];
ksd_0926;Gak perlu ditanya dan diragukan lagi itu Beliau itu jiwa kepemimpinan paling The Best tidak ngomong kerja kerja di publik mending diam kerja selesai kn hasilnya Nyata dan gk usah diragukan lagii saya pikir kalau capres kyk beliau langsung kalah telak kubu;['None'];
ainisurya8;Gak plangak plongok;['None'];
mrridha49;Gak respek kalau saja gak ketangkep pasti keterusan dia;['None'];
zaldizevano;Gak ribut gak asik;['None'];
maharani276;Gak tahu malu nih rezim super JAHAT;['None'];
tini.dar;Gak tau malu om;['None'];
faisal_ahcmad;Gak tau malu si cebi mah;['None'];
julian_isham;Gak tekejut kok;['None'];
ibrahimibal;Gak usah di goreng beginian kalo orang dalem nya masih itu itu aja ya pemimpin nya ya bakal dari kalangan mereka juga;['None'];
i_am_fandi;Gak usah ngelawan imam besar cukup lawan babe haikal aja Buat abu jahal ngaku ustad tp otak kaya maling jemuran kasian amat hidup ente di rundung kenistaan;['None'];
alfinamahadewi11;Gak usah nyinyir mulu ngehujat pemerintah min gunakan media sosial secara bijak bukan menghujat yang cuman asal cuap apasih kontribusi anda untuk negara apa cuman bisa nyinyir disosial media Jokowi sudah terpilih lagi support pemerintah agar indonesia lebih berjaya kembali bukan cuma nyinyir sana sini;['None'];
endik_winanto;Gak usah protes masih ada periode lagi bersama pak de;['None'];
jamurtlethongtlethong;Gak usah sok ngatain orang lain kafir saya juga muslim tapi tau adab juga sbgai seorang muslim;['None'];
agiz1710;Galak juga bapaknya shinchan;['None'];
taufiq135_;Galak ngelunjak dk e N_Target N_Target N_Target;['yudaramadhan29', 'buyung263', 'yudirmdhnn_'];
lalu_ahsan_kamil;Gampol aja mulutnya babi bangsat;['None'];
mboenganton;Ganja nya jangan lupa;['None'];
teddy_rasyid;Ganti harga;['None'];
ellot.fuad;Ganti harga itu namanya d seauaikan Emang org tiap hari sakit;['None'];
umahalattas;Ganti presiden saja dri of ganti benderanya;['None'];
rezky_alfarysi_;Gantung di monas;['None'];
atikaahmat;Gantung diri dipohon togek dah kl begini;['None'];
adam_brilliant;Ganyang cina;['None'];
madmbilung77;Ganyang pki;['None'];
media_keadilan08;Ganyang yg ky gini;['None'];
amysuchedy;Gaplok aja mulut si cebong gila tuh g punya malu berantem ma cewk cemen tailand emang;['None'];
albanirakaray12;Gara irang bikin negara Arab rusak aja tuh org;['None'];
adr14n46;Gara rezim Togog;['None'];
daudha_fidz;Gas;['None'];
aldynulana;Gas keun;['None'];
_rezaprsty;Gasskeun lah;['None'];
1q84_al;Gasspooll guuss;['None'];
arismanrais4;Gatot N sm Sandi;['None'];
herlindhahari;Gatot dan fahri hamzah;['None'];
lucky_strike490;Gatot wakilnya Anies atau sandi;['None'];
pm.diary;Gawat x;['None'];
by.arsatu;Gaya nya Orang kalau tdk punya ketulusan selalu mencari muka ditempat keramaian;['None'];
ju5tsh4re_0808;Gayanya wercok giliran dikejar pada gayanya wercok gikiran dilemparin batu pada lari tunggang langgang;['None'];
daengedi8;Gebugin biar kapok;['None'];
kutu_monyet_123;Gebukin aja kalau ketemu;['None'];
mardianahhasbiy768;Gebukin rame rame cina sialan;['None'];
wahyumurwanto;Gegara togog nih;['None'];
n.komara1816;Gelut jeung ainglah hey manusia koplak;['None'];
imamsupriyatman81;Gembel akut min;['None'];
azhary6226;Gemes bht liat pelaku;['None'];
rachmadridwan084;Gemes ncang mimin liat bacot tu orng;['None'];
abdillah_sng;Gerakkan di setiap daerah Terutama di Desa Jangan mau di bodohkan lagi masyarakat di desa;['None'];
budiono.suhud;Geret ikat trs buang ke laut org kaya gini gak punya adab alias PKI;['None'];
woelanz83;Gestur tubuh style bicara dgn segudang prestasi Proud tobe with u next President RI Bravo Pak Anies Baswedan;['None'];
heart.fan;Ghazwa e islam;['None'];
eribeyy;Gila;['None'];
yogyanwar;Gila cuman di negara pencuri punya kekuatan hukum;['None'];
dedi_tujuh_;Gila ini orang bikin emosional;['None'];
ajshwhe;Gila jabatan;['None'];
fitriyati354;Gila kekuasaan hasil curang;['None'];
sasridaaaa;Gila lo mau abisin ni indonesia;['None'];
trinawan_07;Gila yah yang berprestasi di tangkap bukan mendukung lumayan buat lapangan pekerjaan;['None'];
lisahutabarat;Gilaa;['None'];
noor_khaz;Gilak;['None'];
geazgeoz;Gile kampret jmlhnya cm segitu doang Rakyat drmn Tu orang mati semua aja gak ada yg menyesal kok Wkwkwkk ngaku rakyat;['None'];
rysuzzan_;Gileer bener para kampreter kalian hebatttt;['None'];
nilawati_salman_harun;Gimana anak pendukung apa sdh dibebaakan;['None'];
ambar.lestarii;Gimana ya nasib rakyat pemimpin kok begini;['None'];
hu.7251;Gimna menurut Kelian guys;['None'];
rosebenny_7420;Gimna ni Di buln Oktober kira siapa yg bakalan di lantik jadi presiden;['None'];
dewwe72;Gini bos setiap warga negara memiliki kedudukan yg sama di mata hukum yang salah harus di proses jangan disenggol dikit bicara ras lalu mejauh dari kesalahan bendera sebagai simbol negara adalah harga diri bangsa tapi di buang ke selokan masalah rasis itu bukan sebagai alasan untuk membela diri lalu meminta untuk merdeka kami meminta maaf pada warga Papua untuk tindakan rasis tapi tidak untuk tindakan pembuangan bendera;['None'];
fitri.andhi;Gini msh d bilang gk ada kecurangan hello apa kabar MK Mahkamah Kecurangan;['None'];
iamdotsky;Gini nih orang gk trima kekalahan ternyata sama kyk presidennya wkwkwkwk;['None'];
zetteline_0607;Gk ada yg lain;['None'];
hilmifathan;Gk ngaruh mau rakyat gmn jg buat yg udah ilang muka dan urat malunyamah;['None'];
daflennn;Gk punya hati tuh pol pp;['None'];
sinaga.enny;Gk saya mau yg presiden pak gatot nurmayanto wakil anis atau sandiaga;['None'];
zakysef;Gk singkron yg hoak yg mana nih;['None'];
yantienaufal;Gk tau malu ya lewatt gk di hargain;['None'];
resty_astia;Gk usah ngasih harapan palsu lah Udh gk percaya sama hukum mau bukti seabreg jg dianggap tiada guna apalah daya rakyat;['None'];
iin_dian2101;Gk usah nunggu ntr lg ganti presidennya klo gk bener tuuh;['None'];
ediefen4;Gmn kbr Papua bkr bendera;['None'];
bams_evant;Gobloganya keliatan libral sekuler gus gus ustad apa dukun kau ini;['None'];
delia_faradia;Goblok;['None'];
1428shreen_jasmineee;Goblok Otak dangkal yg di pertontonkan ini orang Bilang aja klo situ keturunan pki yg benci islam pake sok muter membenarkan pki lg;['None'];
chazziis260;Goblok dan Tolol Padahal dia lbh banyak PENCITRAAN DAM CARI MUKA D DEPAN PUBLIK DOANG;['None'];
adhieitem;Gokil bget bandung;['None'];
nanikmuspadma;Golput;['None'];
mila1582_h_afb;Good Spekeing English my Gubernur DKI Jakarta International Sir H Anis Baswda;['None'];
gee_brand_denim;Good job Mr Baswedan Misal mas Joko menit langsung ngacir Ahok mungkin akan lbh lama dr mas Joko tp yg kluar taik lu taik lu apakah begitu Zen;['None'];
elhami2;Good morning West Papua WHERE ARE YOU BANSER;['None'];
luff_vanderwich;Goodbener;['None'];
dhea_praban;Goodbener Indonesia;['None'];
oetdwi;Goodbener gw ni dimedan Ahooy pak N_Target semangat pak;['edy_Rahmayadi'];
r_sandreq;Goodbenur;['None'];
agungpra45070;Gorok;['None'];
dedi_riadi_;Gorong saja ditengokin kenapa gak tiap gardu listrik dibukain;['None'];
aisyahhar305;Gpp gus N_Target monalismin jg dari pada munafikun;['gusmiftah'];
iamdotsky;Gpp klo gk di lantik yg penting si kampret gk jadi presiden HAHAHAHH;['None'];
ika_dew;Great idea Semoga terealisasi aamiin;['None'];
imeldarahadys;Greget mmg gak punya malu apa ya Bener tak berarti dia dimata rakyat;['None'];
aam_kang;Grusnya tgkep aj itu yg mepolisikan;['None'];
muhammad_fadri_;Gua bakar kalo gua ada di situ mah;['None'];
ryan_silibet_;Gubenur Indonesiaku;['None'];
bank_sha_dewwa;Gubernu RASA ptesiden;['None'];
bagusroti;Gubernur Indonesia kelas dunia Gak kayak presiden Zambia;['None'];
jemberwahyuscout;Gubernur aroma presiden;['None'];
lela.nur512;Gubernur indonesia;['None'];
ilho_sofra79;Gubernur indonesia yang luar biasa bapak N_Target;['aniesbaswedan'];
dzukha_munawar;Gubernur kaya gini mau di lengserin;['None'];
ndaisvita_tri92;Gubernur of indonesia;['None'];
fikri.iman_;Gubernur provinsi gua bukan ayah gua bukan ada hubungan darah juga enggk tpi kok gua bangga;['None'];
rizalbmcdepok;Gubernur rasa Presiden;['None'];
nisrien__223;Gubernur rasa Presiden bapak N_Target;['aniesbaswedan'];
setiyono_3;Gubernur rasa presiden;['None'];
yaniaja17;Gubernur rasa presiden Sumpah emg enak y klo bs ngerocos ngmg bhs inggris;['None'];
ige.4646;Gubernur rasa presiden sehat selalu pak anis;['None'];
eniscorpiss;Gubernur terbaik di indonesia bahkan mungkin di dunia;['None'];
eniscorpiss;Gubernur yg luar biasa sumpah buat bangga kita semua;['None'];
dwihenrybermanfaat;Gubernure keren bro;['None'];
anismuqoffin;Gubernurku siapa lg Sepanjang serajarah Indonesia merdeka mana ada gubernur DKI jkrt secerdas ini;['None'];
alfatah_idrus;Gue bunuhlo dasar cina komunis;['None'];
demplonsusy;Gue sangat kecewa kecewa Ini hak rakyat donk;['None'];
rezha16sjam;Gue selalu respect sama gubernur yang mao bikin persija lebih maju dan lebih di perhatiin lagi N_Target;['aniesbaswedan'];
kenrbniii_;Gue suka bapak ini tolol nya murni pemberian yang diatas katanya anjing ngentot biasa aja wkwkwkwk;['None'];
achmad_masyhudi;Gunting pita kerjanya anak TK tuh;['None'];
masndulstore;Guoblog;['None'];
diahitsnani;Gupuh ngaleh;['None'];
sdsputra;Gurbernur gue nih Panutan ku;['None'];
bunda.dara.dzaky;Guru ngaji si Botak ini mah kebanyakan dakwah di diskotik sambil liat paha yg bkn muhrimnya jadi koslet sidedy cari guru ngajinya yg bisa difleksiblekan aturannya sesuai kesukaan;['None'];
rustikana2;Gurune Sopo iki seng senengane memecah belah;['None'];
endangsucihati;Gus;['None'];
archiboygaluh;Gus Gus Gus sok benar sok ahli surgacebong;['None'];
abidin9093;Gus Gus cobo iso ucap sing becik setitik ae insya Allah diangkat derajatmu marang Gusti Allah;['None'];
heendiisurya;Gus Miftah jadi Muntah bau lagi;['None'];
fiansofian8543;Gus gus klw ngomong di pikir dulu gus;['None'];
zain_dinar;Gus gusan dia Kok umat muslim disuruh gk hrs bela islam Gila tuh oranh;['None'];
helmi0075;Gus kalempong;['None'];
imanherman40;Gus koplak liberal;['None'];
ariefstone55;Gus sampean mmg buat zaman ini yg di bilang rasul jauh jauh hari jd kenyataan;['None'];
riekealmair;Gusti Allah mboten sare ada aja halang rintang biar manusia itu terhalangi lagi lagi lagi;['None'];
seem_nazril_irham;Gw Mah mau pak prabowo yg jadi;['None'];
ekasetiawan25;Gw ada org kayak gtu reflek gw hantam mulutnya;['None'];
detyamin8;Gw jg mikirnya gitu sampe anak gw yg kecil nanya knp mati lampu gw jwb aja alien udah menginvasi Jakarta;['None'];
my_happybaby;Gw juga berpikiran gitu kmren karna lbh dr jam tanpa listrik dan sinyal hp juga;['None'];
detar.delin;Gw sih Malu;['None'];
son_of_utopia;Gw suka gaye babe nih Tamara ktawa plangaplongo style;['None'];
barnadiart;Gx d tangkep ya org yg bgni;['None'];
rahmat.rm9;Gx pakai teks kan ya Om MANTUL;['None'];
salmah24__;H;['None'];
2804alfarisi;HAHAHAHAHAHAHAHAHA;['None'];
nolangav;HIDUP JOKOWI;['None'];
dickyrawung;HIDUPLAH INDONESIA RAYA;['None'];
wongso_08;HOAX;['None'];
mohsultoni70;HOAX LAGi;['None'];
sayariyanti;HOT;['None'];
safitri_afiffah;HTI FPI;['None'];
andirahmantoo;Ha kalau tiba kehabisan bensi ditengah jalan trus jaraknya jauh sama pom gimana dong;['None'];
septabudi75;Haaaa;['None'];
antonyadam;Haaaaa ironis;['None'];
sevtiensugara;Haaah emang bisa ngalahin kpuu;['None'];
tomy.ay;Haaangakak Sohard;['None'];
arif_abinya_ais;Habib;['None'];
elangdigital;Habis baca rasanya jadi bego nih Suer apa sih yang dimaksud kesalehan sosial;['None'];
haneedah_;Habis ini akan makin banyak cebi insyaf;['None'];
t.herawatihamid;Habis manis sepah dibuang;['None'];
saiko550_online;Habis mkn lem;['None'];
nugroho9123;Habis ni di cari pimpinannya pemvideo dan penyebar video Begitulah petugas di negeri;['None'];
madkublay88;Habisin Rezim Biadab;['None'];
soundaklan;Hade uy;['None'];
adnan_hererra;Hadeeeh ada ada aja ya;['None'];
niningmunira;Hadeeeh wis ternyata ta podo wae;['None'];
ihsanjaya.76;Hadeh banser mana neh tuh gak nkri kok diem bae;['None'];
hamdanidhani86;Hadehh Sekelas Presiden sama Mentri sampe slah info emang kaga ngerti kayanya sama yg di omongin;['None'];
heni_gita;Hadehhh parahhh;['None'];
sunimarepit;Hadehhhh;['None'];
rainbo129;Hadeuh;['None'];
rina.athaya271209;Hadeuuuuhh parah PKI dan Lgbt tuh yg harus diurusin yg jelas merusak;['None'];
aufa.azz;Hadooohhh cina songong sok hebatt kek gini d medan kena bantai lahh Aplgi klo smpe nyenggol cewek asli sini Lbih garang dr mak tiri klo dh ngamok;['None'];
anam_wap;Haduh Mau komentar takut salah;['None'];
yenihelen;Haduh rb jd rb ya;['None'];
nanang1218;Hah tak lama lagi dia bakal rasakan apa yg dirasakan di alam kubur;['None'];
anofabry;Haha;['None'];
cepcucu05gmail.co;Haha Disesuaikan dari harga yg sdh ada menjadi naik;['None'];
bilal_insanul_kamil;Haha jaman saya masih SD min;['None'];
yudiyudhaybee;Haha sekarat itu sekolam kaya kena portas wkw;['None'];
atinsofie;Hahaaa;['None'];
bangkitrobert1;Hahaaaaa;['None'];
ediei29;Hahah asiap;['None'];
erick_tokka;Hahah bisa ae;['None'];
hendry.anestesi;Hahah klo punya uang milyar ga jual eceran bosss;['None'];
gilang_sydn;Hahah teu diakui arek saeuncan putusan MK rek saeunggeus putusan emang si eta diakui;['None'];
rendyanggara2;Hahaha;['None'];
djoniarianto;Hahaha NEGARA INI SDH MEREKALAH YG PUNYA AMBIL SEMUA SEMOGA SEGERA ALLAH TURUNKAN AZAB BUAT MEREKA SEMUA AAMIIN YRA;['None'];
ku.rniawan2600;Hahaha Nunung tukang ngompol;['None'];
agus_saiful_bahrie;Hahaha Sedih presiden nya tdk disambut Rakyat malah teriak prabowo;['None'];
herryzsrg;Hahaha biar dh diakui hukum serasa gk enak klau gk ada legimitasi dari yg punya barang Manntul;['None'];
permatasari_aisyah;Hahaha gak sinkron;['None'];
ahmad_raynaldi;Hahaha mantap;['None'];
effendith;Hahaha maren kemaren kog GK di angkat ke MK ya;['None'];
krisman.sinaga.589;Hahaha pelawak ngomong;['None'];
violetha_dewi9386;Hahaha si gk punya maluuu wor;['None'];
tonk_kitu_ah;Hahahaaaaa;['None'];
ediei29;Hahahah mana brani wowo;['None'];
ellutfihakim;Hahahaha apa gw bilang raja tanpa rakyat;['None'];
mr._vicky051089;Hahahaha bukan kenaikan tapi penyesuaian Pinter bgt dgn memutar kata Biar menjadi;['None'];
surjoprawoto;Hahahaha emang dasar tai;['None'];
ratnaema388;Hahahaha ora ngerti blas sing di takon;['None'];
romapasaribu52;Hahahaha senang kn klen di gtuin ntr bilang China aja dibilang rasis hadehhhh klen rasain lah itu ya selamat menikmati;['None'];
normalope770;Hahahahaha gt deh klo mulutnye lbih lebar timbg otake jeplak dulu ralat kmudian;['None'];
khansafauna;Hahahahahaha;['None'];
rezhablues;Hahahahahahaaa peraturan tolol;['None'];
sesamaulida;Hahahahh Ngapaun kerja jam Gd hasilnya M nding kerja jam berbobot Dasar loba pencitraan lw Muak gw;['None'];
pu_raja_panjaitan;Hahahahha kritik anis malah kena junjungannya;['None'];
noerhanifa;Hahahahhaa kesiannnya;['None'];
dayak162;HahahahhahahaaTOLOLLLLL SEMUA PARA KAUM MUNAFIQ CEBOK;['None'];
art_bonamas_rickys;Hahahha yg punya hukum dan hak di indonesia FPI ya;['None'];
mohamad_ricky89;Hahai mantul;['None'];
ustad__khailumar;Hahhaahaha siapa tooo org biarkan aja;['None'];
nuningleni;Hahhahaa Cebong mah ga ngerti Makanya hantam kromo;['None'];
nur_sholeh_bmc1054;Hahhahahahhaha tapi boong;['None'];
syafriyenniyeyen;Hahhahqhahahaahhahaha N_Target;['hellokeepp'];
fendy5369;Hahhhahaha wkwkkakw aturan yang buat negeri sendiri malah rakyat sendiri yang di persulit kalau aturan membela rakyat toooo bukan membela kaum penjajah china buat baja apakah ada pajaknya wkwkkw hAhhah mikir;['None'];
sakha_arkan.w;Hahhhhahahhahahhahahahhhhahhjhhahahhahahahh;['None'];
andris2918;Hahhihi tertipu;['None'];
kenkimhadi88;Hai kafir silahkan kamu ganggu terus ulama dan agama kami kami sudah siapkan pembalasannya;['None'];
madusarangmentah;Hai kak madu sarang kak silahkan di coba kak Di jamin ketagihan;['None'];
hijrah5.17;Hai kak mau belajar bisnis Klik link di bio kami ya;['None'];
hijrah5.17;Hai kak postingannya keren;['None'];
hasyimhasl;Hai penduduk coba lagi di tahun yah;['None'];
sainasafri;Haiiiyaaaa celamat tmbah cengcala bkn cejahtela;['None'];
imaakrul_ely;Hajaarrrr Kaka jang kasih ampun jaga Kaka dong pu daerah bae eee;['None'];
rororamelan;Hajar ajah tuh;['None'];
r.muhammad68;Hajar orang gitu mah kalo ga culik aja;['None'];
rudywhowhor67;Hajar saja;['None'];
azamfatihazamfatih;Hajar trus ukh pantang mundur AllahuAkbar;['None'];
anggra.prasetia;Hakan siaj;['None'];
mursynaa;Hakim Mk noh srh liat Biar mikir;['None'];
pelautmilenial;Hakim yang mulia kan juga punya selera;['None'];
dhifaana;Hakimnya diajak besok orang ini dpenjara supaya jelas itu buktinya Tp pas ditanya apa yg dcoblosin itu lebih dr juta suara Kl jawabannya GA maka ga akan mmpengaruhi hasil Jd ya biarlaaah itu dcoblos asal ga smpe jt;['None'];
zainal.satria.777;Hal spt si onoh tak kan mampo bapak Anis anda akan ada di hati kami;['None'];
yosiasimanungkalit;Halaaah Bacot doang manis Kerja mah NOL banyak belajar sama pendahulu anda pak mulut tak perlu manis yang penting kerja nyata;['None'];
bambangsoreang;Halah Kok masih presiden baru tho Nggak ngikuti perkembangan;['None'];
fikri_mhmd;Halah darah nya ga sih;['None'];
farq_ir;Halah pencintraan mulu kerjaannya;['None'];
ramadhan_febrida;Halal kayak darah nya tuh;['None'];
lilah_mydropnshop;Hallo kak;['None'];
ejentatang;Halo Assalamualaikum senang berkenalan dengan Anda;['None'];
fadila_store_herbal13;Halo kak ingin menghilangkan jerawat diwajah Yuk cek instagram kita;['None'];
azis5294;Hampir aja guetepuk tangan;['None'];
djatiningrumwidia;Hampir tiga tahun Kapan karyanya yg mana Yg ada yg sdh bagus jadi berantakan lagi Tanah abang RPTRA Sampah sungai;['None'];
ieant24;Hancor;['None'];
keyzuvia;Hancur hancuran;['None'];
bagaskara212.313;Hancur negara indonesia;['None'];
aligar_88;Hancur negara ini bisa daerah Laen bisa ikut an;['None'];
sasridaaaa;Hancurkanla pemimpin km yg zolim ya allah;['None'];
kenkimhadi88;Hanya Allah yang Maha Adil semoga rezim nganu diadili seadil adilnya oleh yang Maha Adil;['None'];
medanimedani;Hanya d jaman orde baru cina tau diri;['None'];
maryamgamissyari;Hanya di negeri Togog;['None'];
rhizkybhule;Hanya di rezim sekarang Indonesia jadi pecah belah xya gini kita Aja lihat Indonesia sekarang sedih apa lagi Para pahlawan Yg dlu memperjuangkan nyawa untuk Indonesia;['None'];
bams_evant;Hanya iblis dan setan yg alergi kalimat tauhid;['None'];
danel0324;Hanya manusia sombong yg nggak pernah meminta maaf;['None'];
yusuf_bandarmasih;Hapox am mantul babe N_Target;['haikalhassan_quote'];
abimalik33;Hareupeun aing ngomong anjing diwewelan tai kuda tah sungut na;['None'];
anggra.prasetia;Harga diri turun sm rakyat di gituin;['None'];
zainallfaqhi18;Hari ini saya balas;['None'];
antonyadam;Harus Jadi presiden dan wapres thn;['None'];
jazy_0618;Harus bikin biar cacing mati;['None'];
ferdi_kempot;Harus di bahas di N_Target N_Target Biar jelas;['presidenilc', 'tvonenews'];
supriatna2506;Harus di lawan biar mampus;['None'];
koswarayusup;Harus dilawan pasukan nasi bungkus ini cari dalang profokatornya;['None'];
pina_imron;Harus nya bukan urusan saya kok tanya ke saya;['None'];
al3victory85;Harus nya dilempar balok jgn kursi;['None'];
iwannanda557gmail.com2;Harus nya media tv menyiarkan berita ini dasar picek antek penguasa;['None'];
iwan_suhendri;Harus nya udah dari dulu;['None'];
buya2424;Harus percaya dng janji Allah guys sabar dan bertawakal lah;['None'];
sayadi_umang;Harus sering nih demo macam itu kalau perlu seluruh rakyat tuntun seperti;['None'];
ediefen4;Harus waspada jgn penyusup;['None'];
rhizalnurislam;Haruskah ku tertwa Tapi takut dosa Hehe;['None'];
surjoprawoto;Harusnya dihukum karena kecurangan nya semua yang terlibat harus dihukum;['None'];
neuroticus_toxinos;Harusnya entis kyak gni dimusnahkan merusak alam;['None'];
welldzoel;Harusnya kan dicari siapa pelaku yang menjatuhkan Merah Putih ke selokan Jika gak ketemu ya pasti golongan penyiram air keras ke wajah Pak Novel;['None'];
dikdikzafarsidik;Harusnya pejabat tersebut diundang ke ILC untuk diskusi;['None'];
thekophafizd;Harusnya si jae mikir dia sdh ngecewakan rakyat hampir tahun;['None'];
muharamiko4;Harusnya smua kpla daerah sprti ini;['None'];
bangkitrobert1;Haruss nya fokus ama rakyat;['None'];
midawinta;Hastag lu segitu biar apa min;['None'];
wahyuajix_;Hastag ngga nyambung gaje admin;['None'];
