Username;Comment;Target;Label
putrabalada91;yang jls itu klimat tauhid klo ada yg ga suka kalimat itu brrti setan lgi nyamar apapun alasannya klimat itu wjib diagungkan dan dijaga smpai akhir hayat;['None'];
wach43;yang maaaanaa pejabatnyaaa;['None'];
garuda_nasional.jatim;yang milih juga otaknya konslet;['None'];
dianmaharani1991;yang posting Nebar hoax mulu sana sini gak ada manfaatnya penuh mudharatnya dasar kelompok provokator yang menjatuhkan pemerintah dengan segala cara mulai dari fitnah sampai hoax yang merajalela;['None'];
08staysumbar_02;yaqub anjing kau awas klw kau smpai menginjak kan kaki mu yg biadap tsb ke sumatra barat;['None'];
firrrr_s;yeu dasarr lo cinaaaa gapunya adab;['None'];
makhe.ra84;yg berjuang memerdekakan indonesia itu banyaknya dr golongan islam silakan lihat para pahlawan indonesia sebagian besar beragama apa;['None'];
lussy770;yg ga suka sma pak anies msh nyinyir;['None'];
a_hsb;yg jelas gak dibayar;['None'];
selfiyiyin;yg liat jadi malu;['None'];
hs_onlineshoop;yg lillahita ala ama yg otak duit Allah SWT yg bedain;['None'];
heendiisurya;yg membuat Desertasi lalau bukan Syiah yaa Komunis;['None'];
bufa.syahara;yg ngelung anak nya cebong;['None'];
mtaufani;yg pendukungnya ahok mana nih kok ngumpet biasanya berkoar koar;['None'];
bintaufik;yg rasis siapa ya gayanya sipit udh pada bnyk cetak di negeri gua;['None'];
